POW_SA2_CODE_2021,Mng_NNI_H_0,Mng_NNI_H_1_19,Mng_NNI_H_20_29,Mng_NNI_H_30_34,Mng_NNI_H_35_39,Mng_NNI_H_40_44,Mng_NNI_H_45_49,Mng_NNI_H_50ov,Mng_NNI_H_NS,Mng_NNI_H_Tot,Mng_1_149_H_0,Mng_1_149_H_1_19,Mng_1_149_H_20_29,Mng_1_149_H_30_34,Mng_1_149_H_35_39,Mng_1_149_H_40_44,Mng_1_149_H_45_49,Mng_1_149_H_50ov,Mng_1_149_H_NS,Mng_1_149_H_Tot,Mng_150_299_H_0,Mng_150_299_H_1_19,Mng_150_299_H_20_29,Mng_150_299_H_30_34,Mng_150_299_H_35_39,Mng_150_299_H_40_44,Mng_150_299_H_45_49,Mng_150_299_H_50ov,Mng_150_299_H_NS,Mng_150_299_H_Tot,Mng_300_399_H_0,Mng_300_399_H_1_19,Mng_300_399_H_20_29,Mng_300_399_H_30_34,Mng_300_399_H_35_39,Mng_300_399_H_40_44,Mng_300_399_H_45_49,Mng_300_399_H_50ov,Mng_300_399_H_NS,Mng_300_399_H_Tot,Mng_400_499_H_0,Mng_400_499_H_1_19,Mng_400_499_H_20_29,Mng_400_499_H_30_34,Mng_400_499_H_35_39,Mng_400_499_H_40_44,Mng_400_499_H_45_49,Mng_400_499_H_50ov,Mng_400_499_H_NS,Mng_400_499_H_Tot,Mng_500_649_H_0,Mng_500_649_H_1_19,Mng_500_649_H_20_29,Mng_500_649_H_30_34,Mng_500_649_H_35_39,Mng_500_649_H_40_44,Mng_500_649_H_45_49,Mng_500_649_H_50ov,Mng_500_649_H_NS,Mng_500_649_H_Tot,Mng_650_799_H_0,Mng_650_799_H_1_19,Mng_650_799_H_20_29,Mng_650_799_H_30_34,Mng_650_799_H_35_39,Mng_650_799_H_40_44,Mng_650_799_H_45_49,Mng_650_799_H_50ov,Mng_650_799_H_NS,Mng_650_799_H_Tot,Mng_800_999_H_0,Mng_800_999_H_1_19,Mng_800_999_H_20_29,Mng_800_999_H_30_34,Mng_800_999_H_35_39,Mng_800_999_H_40_44,Mng_800_999_H_45_49,Mng_800_999_H_50ov,Mng_800_999_H_NS,Mng_800_999_H_Tot,Mng_1000_1249_H_0,Mng_1000_1249_H_1_19,Mng_1000_1249_H_20_29,Mng_1000_1249_H_30_34,Mng_1000_1249_H_35_39,Mng_1000_1249_H_40_44,Mng_1000_1249_H_45_49,Mng_1000_1249_H_50ov,Mng_1000_1249_H_NS,Mng_1000_1249_H_Tot,Mng_1250_1499_H_0,Mng_1250_1499_H_1_19,Mng_1250_1499_H_20_29,Mng_1250_1499_H_30_34,Mng_1250_1499_H_35_39,Mng_1250_1499_H_40_44,Mng_1250_1499_H_45_49,Mng_1250_1499_H_50ov,Mng_1250_1499_H_NS,Mng_1250_1499_H_Tot,Mng_1500_1749_H_0,Mng_1500_1749_H_1_19,Mng_1500_1749_H_20_29,Mng_1500_1749_H_30_34,Mng_1500_1749_H_35_39,Mng_1500_1749_H_40_44,Mng_1500_1749_H_45_49,Mng_1500_1749_H_50ov,Mng_1500_1749_H_NS,Mng_1500_1749_H_Tot,Mng_1750_1999_H_0,Mng_1750_1999_H_1_19,Mng_1750_1999_H_20_29,Mng_1750_1999_H_30_34,Mng_1750_1999_H_35_39,Mng_1750_1999_H_40_44,Mng_1750_1999_H_45_49,Mng_1750_1999_H_50ov,Mng_1750_1999_H_NS,Mng_1750_1999_H_Tot,Mng_2000_2999_H_0,Mng_2000_2999_H_1_19,Mng_2000_2999_H_20_29,Mng_2000_2999_H_30_34,Mng_2000_2999_H_35_39,Mng_2000_2999_H_40_44,Mng_2000_2999_H_45_49,Mng_2000_2999_H_50ov,Mng_2000_2999_H_NS,Mng_2000_2999_H_Tot,Mng_3000_3499_H_0,Mng_3000_3499_H_1_19,Mng_3000_3499_H_20_29,Mng_3000_3499_H_30_34,Mng_3000_3499_H_35_39,Mng_3000_3499_H_40_44,Mng_3000_3499_H_45_49,Mng_3000_3499_H_50ov,Mng_3000_3499_H_NS,Mng_3000_3499_H_Tot,Mng_3500mo_H_0,Mng_3500mo_H_1_19,Mng_3500mo_H_20_29,Mng_3500mo_H_30_34,Mng_3500mo_H_35_39,Mng_3500mo_H_40_44,Mng_3500mo_H_45_49,Mng_3500mo_H_50ov,Mng_3500mo_H_NS,Mng_3500mo_H_Tot,Mng_PINS_H_0,Mng_PINS_H_1_19,Mng_PINS_H_20_29,Mng_PINS_H_30_34,Mng_PINS_H_35_39,Mng_PINS_H_40_44,Mng_PINS_H_45_49,Mng_PINS_H_50ov,Mng_PINS_H_NS,Mng_PINS_H_Tot,Mng_Tot_H_0,Mng_Tot_H_1_19,Mng_Tot_H_20_29,Mng_Tot_H_30_34,Mng_Tot_H_35_39,Mng_Tot_H_40_44,Mng_Tot_H_45_49,Mng_Tot_H_50ov,Mng_Tot_H_NS,Mng_Tot_H_Tot,Pro_NNI_H_0,Pro_NNI_H_1_19,Pro_NNI_H_20_29,Pro_NNI_H_30_34,Pro_NNI_H_35_39,Pro_NNI_H_40_44,Pro_NNI_H_45_49,Pro_NNI_H_50ov,Pro_NNI_H_NS,Pro_NNI_H_Tot,Pro_1_149_H_0,Pro_1_149_H_1_19,Pro_1_149_H_20_29,Pro_1_149_H_30_34,Pro_1_149_H_35_39,Pro_1_149_H_40_44,Pro_1_149_H_45_49,Pro_1_149_H_50ov,Pro_1_149_H_NS,Pro_1_149_H_Tot,Pro_150_299_H_0,Pro_150_299_H_1_19,Pro_150_299_H_20_29,Pro_150_299_H_30_34,Pro_150_299_H_35_39,Pro_150_299_H_40_44,Pro_150_299_H_45_49,Pro_150_299_H_50ov,Pro_150_299_H_NS,Pro_150_299_H_Tot
212041566,0,0,0,0,0,6,0,0,0,3,0,3,0,0,3,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,0,4,3,0,0,0,0,7,0,11,0,3,3,0,0,0,0,0,0,10,0,4,5,0,0,0,0,3,0,15,4,0,9,3,3,4,0,10,0,36,0,4,6,4,21,20,5,8,0,75,0,3,9,13,40,28,6,9,0,100,0,0,0,8,32,28,6,8,3,89,8,6,3,10,39,44,11,28,0,135,3,0,4,0,23,37,10,22,0,95,0,0,0,7,53,80,35,82,0,254,0,0,0,0,13,21,6,27,0,68,0,7,5,0,13,28,11,77,0,141,0,0,0,0,0,0,0,7,0,10,16,33,52,38,245,285,95,282,5,1058,0,0,0,4,0,0,0,0,0,3,4,5,0,0,0,0,0,0,0,8,5,9,0,0,0,0,0,0,0,16
212051319,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,8,0,0,0,0,0,6,0,0,0,9,0,11,3,0,0,0,0,0,0,17,0,5,4,3,4,4,0,0,0,22,0,4,3,3,6,3,0,0,0,22,0,0,5,0,6,17,0,4,0,34,0,0,11,4,22,18,4,0,0,56,0,4,0,7,10,16,4,14,0,55,0,3,6,0,8,13,5,13,0,49,0,3,4,4,14,18,3,7,4,56,0,0,3,0,26,37,20,40,0,139,0,0,0,0,9,15,9,22,0,41,0,0,0,0,4,17,12,40,0,74,0,0,0,0,0,0,0,0,0,0,16,38,34,24,112,159,61,144,4,585,5,0,0,0,0,0,0,3,0,12,0,20,0,0,0,0,0,0,0,19,4,19,0,0,0,0,0,0,0,21
212051321,0,0,0,0,0,4,0,0,0,3,0,0,3,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,4,0,0,3,0,0,5,0,13,0,6,11,0,4,6,0,6,0,28,0,7,10,3,3,4,0,0,0,27,0,3,8,3,7,7,0,3,0,33,0,0,14,4,14,6,0,5,0,46,0,0,0,7,12,11,3,0,0,38,0,0,0,6,13,15,3,4,0,42,3,3,0,0,13,9,3,4,0,37,7,4,3,6,32,39,12,31,0,121,6,0,0,0,6,22,5,19,0,59,0,4,0,0,5,23,11,39,0,81,0,0,0,0,0,0,0,0,0,4,16,42,52,35,118,130,44,113,0,556,0,0,0,0,0,0,0,5,0,8,3,24,4,0,0,0,0,0,0,28,0,21,3,0,0,0,0,0,0,32
212051322,0,0,9,0,0,0,0,5,0,13,0,0,0,0,0,0,0,0,0,8,0,6,6,4,0,0,0,0,0,20,0,7,9,3,0,0,0,0,0,30,4,13,0,0,6,0,0,0,0,25,3,5,20,6,9,3,0,4,0,44,6,16,9,13,12,4,0,0,0,60,3,16,25,14,29,14,5,3,0,107,3,9,12,17,73,38,3,16,4,176,5,3,12,18,40,25,4,4,3,103,0,0,13,8,32,36,8,4,0,103,7,5,6,4,27,27,7,9,0,88,4,4,4,5,53,46,20,45,3,183,0,0,0,0,5,14,3,19,0,45,0,0,6,3,4,22,13,28,0,79,0,0,0,0,0,0,0,0,3,4,41,88,128,92,288,241,69,138,17,1096,0,4,4,0,0,0,0,0,0,11,7,37,3,0,0,0,0,0,0,49,0,48,0,0,4,0,0,0,0,56
212051323,0,0,0,3,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,8,0,0,8,0,4,0,0,0,0,8,0,7,3,0,0,6,0,0,0,13,0,0,0,3,0,3,0,0,0,15,0,5,0,0,3,0,0,0,0,18,3,0,9,5,11,6,0,5,0,32,0,3,6,3,11,12,0,0,0,42,0,6,0,0,8,7,0,4,0,27,0,5,0,3,5,13,0,7,0,27,0,0,0,0,7,8,5,3,0,24,0,0,5,4,14,20,0,19,0,58,0,0,0,0,0,7,4,7,0,18,0,6,0,0,0,6,3,7,0,28,0,0,0,0,0,0,0,0,0,0,7,34,33,34,68,77,16,63,0,333,0,0,0,0,0,0,0,0,0,6,0,15,0,0,0,6,0,0,0,18,0,28,0,0,0,0,0,0,0,28
212051324,0,3,4,0,0,4,0,3,0,16,0,0,3,0,0,0,0,0,0,3,0,7,0,3,0,0,0,0,0,12,0,13,3,0,5,0,0,0,0,25,0,3,5,0,5,8,0,3,0,18,3,17,8,0,3,14,0,0,0,42,0,3,23,8,9,9,3,8,0,64,0,14,17,10,27,20,3,7,0,101,7,9,14,20,59,46,3,19,4,176,4,10,17,8,73,57,12,21,4,208,3,5,10,9,68,93,29,35,0,255,5,6,11,9,39,79,28,34,0,210,3,14,11,18,126,187,67,154,0,580,4,0,3,5,38,66,39,72,0,231,6,7,11,8,43,122,66,241,0,504,0,0,0,0,0,8,0,0,0,11,42,96,128,105,496,716,258,604,11,2459,0,8,0,0,0,0,0,0,0,14,3,42,0,0,0,3,0,0,0,48,5,42,4,0,0,0,0,0,0,48
212051325,3,4,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,4,0,15,0,4,0,0,4,0,0,4,0,12,7,5,6,0,0,7,0,0,0,29,3,7,13,0,8,7,5,5,0,48,3,17,12,10,11,18,0,4,5,74,3,9,12,18,48,31,5,10,0,132,6,13,17,17,91,81,14,28,0,270,10,3,9,13,123,104,24,30,0,311,13,0,5,15,98,118,34,44,3,326,4,3,4,16,102,131,34,80,0,380,30,18,13,34,216,445,183,316,0,1262,13,4,4,10,56,157,74,164,0,476,15,13,11,10,79,184,110,464,0,879,0,0,0,0,0,5,3,9,3,23,122,110,114,130,826,1288,478,1176,20,4261,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,0,0,0,19,6,21,3,0,0,0,0,0,0,34
212051326,0,9,0,0,0,3,0,4,0,14,0,0,0,6,0,0,0,0,0,8,0,3,3,0,0,4,0,7,0,16,0,12,4,6,4,0,0,3,0,27,0,6,4,0,0,0,0,3,0,19,10,11,22,9,6,7,0,10,0,74,4,8,15,10,13,10,0,18,0,78,3,7,16,9,26,26,9,10,0,119,4,6,12,19,55,41,17,29,0,188,6,8,9,7,48,56,16,34,0,182,10,11,11,11,62,49,23,32,10,207,5,0,4,11,37,40,14,35,0,141,4,4,6,10,76,103,31,86,0,325,0,0,0,0,17,34,16,36,0,110,0,8,5,9,18,39,19,79,0,185,0,0,0,0,4,8,0,0,5,17,46,88,121,104,361,433,146,395,16,1712,0,5,0,0,0,4,0,4,0,12,0,26,0,0,0,0,0,0,0,30,0,30,4,0,0,5,0,0,0,40
212051327,0,0,0,0,0,0,0,3,0,9,0,5,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,7,0,7,8,0,0,0,0,0,0,15,0,0,3,3,4,4,0,5,0,20,0,3,9,0,0,4,0,0,0,22,0,3,9,7,7,10,0,0,0,36,5,9,0,3,12,8,0,3,0,41,0,6,3,8,9,14,0,9,0,55,0,4,9,6,13,18,6,3,0,53,0,4,4,0,11,11,11,3,0,52,0,6,0,0,0,10,3,12,0,34,4,3,0,3,11,23,15,28,0,93,3,0,0,0,11,12,0,9,0,30,3,0,0,3,3,6,8,25,0,53,0,0,0,0,0,0,0,0,0,4,23,58,39,33,85,127,39,103,3,512,0,0,4,0,0,0,0,0,4,8,0,18,0,0,0,0,0,0,0,18,3,26,6,0,0,0,0,0,0,29
212051567,0,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,10,0,6,5,0,0,0,0,0,0,13,0,13,3,4,0,0,0,0,0,17,0,9,11,0,0,3,0,3,0,28,4,8,10,7,0,0,0,0,0,37,8,6,16,6,8,9,0,0,0,57,6,7,27,18,32,27,4,9,3,137,4,11,24,9,76,57,13,17,0,214,7,0,22,8,91,85,18,22,0,260,13,12,13,16,110,101,19,49,0,336,4,0,8,18,98,130,28,29,0,329,18,11,23,18,281,330,108,230,0,1017,9,6,4,0,40,113,43,110,3,326,3,8,14,7,49,164,77,273,5,604,0,0,0,0,5,4,4,11,3,18,77,115,168,120,801,1027,312,766,18,3400,0,4,0,5,0,5,0,0,3,18,7,63,0,0,0,0,0,0,0,77,4,117,4,0,5,0,0,0,4,136
212051568,0,0,0,0,0,0,0,5,0,7,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,0,0,8,3,0,6,9,4,5,0,3,0,31,0,3,9,6,8,5,0,5,0,47,0,4,7,10,24,17,0,11,0,70,4,5,3,13,28,28,4,16,0,104,5,4,16,6,31,45,9,9,6,122,5,0,3,5,36,42,14,12,0,125,3,3,9,6,35,60,14,32,0,159,16,4,12,11,71,145,65,103,0,435,7,0,0,0,17,54,23,59,0,171,4,7,9,0,22,70,36,134,0,281,0,0,0,6,7,7,0,0,0,14,50,45,69,81,277,486,176,387,8,1587,5,7,0,0,0,0,0,0,0,15,3,18,0,0,0,0,0,0,0,23,6,19,6,0,0,5,0,0,0,35
213011328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,6,0,0,3,0,0,4,0,0,0,11,0,0,0,0,0,5,0,5,0,13,0,0,0,0,0,6,0,5,0,14,0,0,0,0,3,7,0,0,0,9,0,0,0,0,4,0,4,0,0,16,0,0,0,0,9,10,3,8,0,29,0,0,0,0,3,5,6,8,0,15,0,5,0,0,0,3,3,6,0,16,0,0,0,0,0,0,0,0,0,0,0,8,7,10,30,33,22,33,0,145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
213011329,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,3,0,0,6,0,4,0,11,0,0,3,5,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,5,0,0,0,0,6,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,6,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,5,10,11,4,18,0,70,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,6,0,0,0,11,0,0,0,0,6,0,0,0,0,8,0,0,0,0,5,0,0,0,0,7,0,0,0,0,3,0,0,0,0,6,0,0,0,0,0,3,0,4,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,3,10,0,15,10,3,14,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
213011332,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,12,0,6,0,0,0,0,0,0,0,14,0,3,7,0,0,0,0,0,0,7,0,4,0,5,8,8,0,0,0,28,0,0,0,0,6,0,0,3,0,17,4,0,0,0,9,9,0,4,0,21,0,0,0,0,0,0,3,3,0,18,0,0,0,0,3,5,0,0,0,15,0,0,0,0,6,3,4,4,0,16,0,0,0,0,0,0,0,9,0,9,0,0,0,0,3,0,0,3,0,14,0,0,0,0,0,0,0,0,0,4,10,29,22,12,39,31,16,34,5,187,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,7,0,13,0,0,0,0,0,0,0,9
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,5,8,8,7,13,0,10,0,57,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,5,4,9,0,0,0,0,0,0,0,10
213011334,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,3,0,0,0,6,0,5,0,18,0,0,0,0,4,0,6,3,0,21,0,0,3,0,4,7,0,4,0,25,0,3,4,5,10,10,0,7,0,34,0,0,0,4,11,9,0,4,0,25,0,0,4,6,0,4,0,0,0,22,0,0,3,4,5,0,4,0,0,23,0,0,0,0,4,0,0,11,0,26,0,0,0,0,4,0,0,4,0,10,0,3,0,0,0,0,0,10,0,12,0,0,0,0,0,0,0,0,4,3,3,26,24,22,49,40,19,59,6,244,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,0,6
213011335,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,7,0,0,0,19,0,0,0,3,3,3,0,0,5,21,0,5,4,0,7,8,0,0,0,28,0,0,0,0,3,10,0,3,0,19,0,0,0,3,10,9,0,0,0,33,0,0,3,3,8,10,6,3,0,28,3,4,0,5,3,34,5,21,0,72,0,0,0,0,4,7,4,11,0,22,0,0,0,0,0,0,0,21,0,22,0,0,0,0,0,0,0,0,0,4,8,26,17,22,45,86,17,59,8,298,7,3,0,0,0,0,0,0,0,8,0,11,0,0,0,0,0,0,0,15,4,18,0,0,0,0,0,0,0,23
213011336,0,0,0,0,0,4,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,3,3,0,0,0,0,0,0,0,13,0,5,10,0,0,0,0,4,0,19,0,7,10,8,4,3,0,0,0,37,4,3,5,5,5,13,0,6,0,39,0,8,16,8,17,14,0,8,3,72,0,0,10,11,20,30,6,5,0,91,0,0,11,3,24,17,4,9,0,67,4,6,5,6,33,28,6,8,0,90,0,0,7,0,31,14,3,15,0,72,0,0,3,3,43,46,26,31,0,156,0,0,0,0,5,15,7,12,0,32,0,0,0,0,4,9,9,16,0,35,0,0,0,0,0,0,0,4,5,8,21,40,76,52,192,192,54,109,8,751,0,4,0,0,0,0,0,0,0,4,0,11,0,0,4,0,0,0,0,14,0,9,0,0,0,0,0,0,0,10
213011337,0,0,0,0,0,3,0,0,0,10,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,10,0,4,11,0,3,0,0,5,0,14,6,5,11,0,4,5,0,0,0,24,0,5,8,0,12,13,0,3,0,42,6,9,6,6,17,11,0,3,0,49,6,6,8,7,15,23,6,11,0,77,0,0,5,3,12,33,12,20,0,86,0,3,3,4,18,29,5,27,0,91,0,0,0,0,8,16,3,19,0,59,0,0,0,3,17,28,16,31,0,100,0,0,0,0,3,3,9,15,0,36,0,0,0,0,0,15,3,37,0,60,0,0,0,0,0,0,0,0,0,3,13,29,47,28,110,172,67,183,8,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4
213011338,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,4,0,0,4,0,4,0,14,0,7,10,8,3,0,0,3,0,26,0,3,16,11,8,14,0,4,0,57,0,0,8,3,32,28,4,4,0,79,0,11,13,6,51,55,9,16,0,163,0,0,0,4,51,57,19,18,0,147,4,6,6,4,50,74,24,47,0,215,0,0,0,0,40,71,15,39,0,174,8,0,9,0,54,111,46,119,0,350,0,0,0,0,9,19,9,44,0,85,0,0,4,4,9,39,17,80,0,157,0,0,0,0,5,0,0,4,0,8,17,37,70,49,318,457,149,386,10,1492,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,0,0,0,0,7,0,7,0,0,0,0,0,4,0,16
213011339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,4,0,0,6,0,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,3,0,0,0,13,0,0,0,5,3,7,0,3,0,21,0,0,0,0,3,3,0,0,0,13,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,8,3,4,0,12,0,0,0,0,3,3,0,7,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,6,13,10,26,31,4,22,4,117,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,11,0,7,0,0,0,0,0,0,0,7
213011340,0,0,0,0,0,0,0,5,0,3,4,3,0,0,0,0,0,0,0,7,0,9,6,0,0,0,0,0,0,11,0,3,0,0,0,0,0,4,0,9,3,9,0,0,0,0,0,0,0,14,0,5,10,3,4,0,0,0,0,27,0,9,14,6,19,4,0,0,0,54,6,6,18,12,21,10,4,5,0,85,7,7,11,6,40,30,6,8,0,117,3,8,0,0,25,23,7,9,0,66,0,3,4,6,13,17,4,8,0,48,4,0,0,0,6,7,0,7,0,25,0,0,0,6,14,19,3,12,0,51,0,0,0,0,0,0,0,5,0,9,4,0,0,0,0,3,5,7,0,24,0,0,0,0,0,0,0,3,0,9,36,67,57,37,139,119,37,71,6,565,0,4,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,14,0,12,0,0,0,0,0,0,0,12
213011569,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,5,0,9,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,9,0,8,8,0,3,3,0,0,0,20,0,7,3,7,3,5,0,0,0,24,0,4,5,0,5,5,3,0,0,34,0,0,5,0,9,18,6,3,0,45,3,0,0,0,15,10,0,3,0,32,0,0,0,0,7,16,0,8,0,30,0,0,0,0,7,11,0,3,0,24,4,0,0,0,13,18,7,14,0,64,0,0,0,0,6,0,4,9,0,16,0,0,0,0,5,13,4,11,0,32,0,0,0,0,0,0,0,0,0,4,13,33,24,19,69,90,24,64,0,344,0,4,0,0,0,0,0,0,0,3,0,8,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,12
213011570,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,9,0,0,0,0,0,0,0,5,0,0,6,0,0,0,0,3,0,9,0,0,4,0,3,0,0,0,0,8,0,4,6,7,5,9,0,3,0,30,0,8,5,3,11,11,0,0,0,53,0,8,7,3,27,16,7,4,4,70,4,3,9,6,54,46,3,20,0,147,8,9,6,5,41,64,15,26,0,181,0,0,4,12,65,73,22,42,0,224,9,3,4,4,40,70,25,53,4,203,6,3,8,7,69,157,58,148,0,460,7,4,4,3,26,37,23,63,0,162,0,0,3,0,18,63,32,137,0,253,0,0,0,0,0,9,0,3,0,22,38,44,66,63,360,557,192,499,14,1833,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,12,0,8,0,0,0,0,0,0,0,8
213021341,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,0,4,6,5,4,3,0,0,0,3,0,24,3,4,5,5,0,3,0,9,0,36,0,7,9,11,16,10,0,7,0,59,0,5,7,6,22,28,5,4,0,70,0,5,3,6,19,28,5,17,0,81,0,5,0,5,22,27,7,19,0,91,0,0,8,4,7,32,12,21,0,81,5,5,4,8,37,64,27,89,0,234,0,0,0,0,17,26,16,37,0,95,5,3,4,0,14,34,28,79,0,173,0,0,0,0,0,0,0,0,0,12,24,40,47,39,162,254,97,294,8,971,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,0,0,0,0,8,0,7,0,0,0,0,0,0,0,10
213021342,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,9,0,0,0,0,4,3,0,0,0,11,6,6,5,4,0,0,0,0,0,26,0,3,0,0,9,6,0,6,0,29,0,0,6,0,3,8,0,0,0,17,3,0,0,0,8,8,0,0,3,18,0,0,0,0,0,7,0,3,0,17,0,0,0,0,0,4,0,0,0,8,0,0,0,0,3,8,4,5,0,31,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,3,0,4,0,8,0,0,0,0,0,0,0,0,0,6,12,17,16,12,33,51,3,29,10,189,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,9
