POW_SA2_CODE_2021,SG_300_399_Mng,SG_300_399_Pro,SG_300_399_TecTW,SG_300_399_CoPSW,SG_300_399_ClAW,SG_300_399_SWks,SG_300_399_MaOpDv,SG_300_399_Lab,SG_300_399_IDNS,SG_300_399_Tot,SG_400_499_Mng,SG_400_499_Pro,SG_400_499_TecTW,SG_400_499_CoPSW,SG_400_499_ClAW,SG_400_499_SWks,SG_400_499_MaOpDv,SG_400_499_Lab,SG_400_499_IDNS,SG_400_499_Tot,SG_500_649_Mng,SG_500_649_Pro,SG_500_649_TecTW,SG_500_649_CoPSW,SG_500_649_ClAW,SG_500_649_SWks,SG_500_649_MaOpDv,SG_500_649_Lab,SG_500_649_IDNS,SG_500_649_Tot,SG_650_799_Mng,SG_650_799_Pro,SG_650_799_TecTW,SG_650_799_CoPSW,SG_650_799_ClAW,SG_650_799_SWks,SG_650_799_MaOpDv,SG_650_799_Lab,SG_650_799_IDNS,SG_650_799_Tot,SG_800_999_Mng,SG_800_999_Pro,SG_800_999_TecTW,SG_800_999_CoPSW,SG_800_999_ClAW,SG_800_999_SWks,SG_800_999_MaOpDv,SG_800_999_Lab,SG_800_999_IDNS,SG_800_999_Tot,SG_1000_1249_Mng,SG_1000_1249_Pro,SG_1000_1249_TecTW,SG_1000_1249_CoPSW,SG_1000_1249_ClAW,SG_1000_1249_SWks,SG_1000_1249_MaOpDv,SG_1000_1249_Lab,SG_1000_1249_IDNS,SG_1000_1249_Tot,SG_1250_1499_Mng,SG_1250_1499_Pro,SG_1250_1499_TecTW,SG_1250_1499_CoPSW,SG_1250_1499_ClAW,SG_1250_1499_SWks,SG_1250_1499_MaOpDv,SG_1250_1499_Lab,SG_1250_1499_IDNS,SG_1250_1499_Tot,SG_1500_1749_Mng,SG_1500_1749_Pro,SG_1500_1749_TecTW,SG_1500_1749_CoPSW,SG_1500_1749_ClAW,SG_1500_1749_SWks,SG_1500_1749_MaOpDv,SG_1500_1749_Lab,SG_1500_1749_IDNS,SG_1500_1749_Tot,SG_1750_1999_Mng,SG_1750_1999_Pro,SG_1750_1999_TecTW,SG_1750_1999_CoPSW,SG_1750_1999_ClAW,SG_1750_1999_SWks,SG_1750_1999_MaOpDv,SG_1750_1999_Lab,SG_1750_1999_IDNS,SG_1750_1999_Tot,SG_2000_2999_Mng,SG_2000_2999_Pro,SG_2000_2999_TecTW,SG_2000_2999_CoPSW,SG_2000_2999_ClAW,SG_2000_2999_SWks,SG_2000_2999_MaOpDv,SG_2000_2999_Lab,SG_2000_2999_IDNS,SG_2000_2999_Tot,SG_3000_3499_Mng,SG_3000_3499_Pro,SG_3000_3499_TecTW,SG_3000_3499_CoPSW,SG_3000_3499_ClAW,SG_3000_3499_SWks,SG_3000_3499_MaOpDv,SG_3000_3499_Lab,SG_3000_3499_IDNS,SG_3000_3499_Tot,SG_3500mo_Mng,SG_3500mo_Pro,SG_3500mo_TecTW,SG_3500mo_CoPSW,SG_3500mo_ClAW,SG_3500mo_SWks,SG_3500mo_MaOpDv,SG_3500mo_Lab,SG_3500mo_IDNS,SG_3500mo_Tot,SG_PINS_Mng,SG_PINS_Pro,SG_PINS_TecTW,SG_PINS_CoPSW,SG_PINS_ClAW,SG_PINS_SWks,SG_PINS_MaOpDv,SG_PINS_Lab,SG_PINS_IDNS,SG_PINS_Tot,SG_Tot_Mng,SG_Tot_Pro,SG_Tot_TecTW,SG_Tot_CoPSW,SG_Tot_ClAW,SG_Tot_SWks,SG_Tot_MaOpDv,SG_Tot_Lab,SG_Tot_IDNS,SG_Tot_Tot,LG_NNI_Mng,LG_NNI_Pro,LG_NNI_TecTW,LG_NNI_CoPSW,LG_NNI_ClAW,LG_NNI_SWks,LG_NNI_MaOpDv,LG_NNI_Lab,LG_NNI_IDNS,LG_NNI_Tot,LG_1_149_Mng,LG_1_149_Pro,LG_1_149_TecTW,LG_1_149_CoPSW,LG_1_149_ClAW,LG_1_149_SWks,LG_1_149_MaOpDv,LG_1_149_Lab,LG_1_149_IDNS,LG_1_149_Tot,LG_150_299_Mng,LG_150_299_Pro,LG_150_299_TecTW,LG_150_299_CoPSW,LG_150_299_ClAW,LG_150_299_SWks,LG_150_299_MaOpDv,LG_150_299_Lab,LG_150_299_IDNS,LG_150_299_Tot,LG_300_399_Mng,LG_300_399_Pro,LG_300_399_TecTW,LG_300_399_CoPSW,LG_300_399_ClAW,LG_300_399_SWks,LG_300_399_MaOpDv,LG_300_399_Lab,LG_300_399_IDNS,LG_300_399_Tot,LG_400_499_Mng,LG_400_499_Pro,LG_400_499_TecTW,LG_400_499_CoPSW,LG_400_499_ClAW,LG_400_499_SWks,LG_400_499_MaOpDv,LG_400_499_Lab,LG_400_499_IDNS,LG_400_499_Tot,LG_500_649_Mng,LG_500_649_Pro,LG_500_649_TecTW,LG_500_649_CoPSW,LG_500_649_ClAW,LG_500_649_SWks,LG_500_649_MaOpDv,LG_500_649_Lab,LG_500_649_IDNS,LG_500_649_Tot
202011021,0,5,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,5,0,0,0,11,0,0,0,0,0,9,0,7,0,8,0,0,0,0,0,15,0,9,0,11,0,0,0,0,0,23,5,14,0,0,6,0,0,0,0,18,0,24,0,0,3,0,0,0,0,31,0,31,0,0,3,0,0,0,0,38,0,22,0,0,0,0,0,0,0,21,5,17,0,0,0,0,0,0,0,27,3,4,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,15,135,0,35,15,0,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0
202011022,0,5,0,4,0,0,0,0,0,7,0,5,0,7,6,0,0,0,0,16,0,13,3,25,0,5,0,4,0,49,0,16,0,50,10,0,0,8,0,77,0,12,0,24,14,0,0,0,0,58,3,32,3,14,14,0,0,3,0,68,8,52,5,14,7,0,0,3,0,85,5,61,0,7,4,0,0,0,0,81,11,46,0,11,3,0,0,0,0,72,7,52,3,20,0,0,0,3,0,91,8,8,0,4,0,0,0,0,0,21,3,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,47,298,22,186,63,3,3,25,0,644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,8
202011023,0,0,0,4,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,7,0,5,0,3,0,0,0,3,0,13,4,3,0,0,0,0,0,0,0,7,0,6,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,3,0,3,0,0,5,0,0,0,0,5,0,9,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,46,0,12,8,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011024,0,0,0,5,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,3,0,5,0,7,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,9,0,3,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,19,0,9,0,0,0,0,0,0,0,8,0,10,0,0,0,0,0,0,0,17,0,4,0,0,0,0,0,0,0,4,3,13,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,72,0,17,10,0,0,4,0,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202011025,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,6,0,8,0,12,5,0,0,0,0,20,0,11,0,11,4,0,0,0,0,33,3,20,0,7,11,0,0,3,0,41,0,23,3,7,8,0,0,0,0,39,0,46,0,3,13,0,0,0,0,68,7,42,5,9,14,0,5,0,0,84,12,44,4,8,18,0,0,0,0,90,42,61,0,3,4,0,0,4,0,113,6,6,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,82,263,12,70,78,0,9,7,0,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,3,0,0,0,0,7,0,0,0,6,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,0,4,0,0,0,0,10,0,13,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,17,0,4,0,0,0,0,4,0,0,9,9,3,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,46,0,12,15,0,4,0,0,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021027,0,3,0,5,0,0,0,5,0,19,0,7,0,8,5,0,0,0,0,22,0,18,0,7,10,0,0,7,0,43,0,17,3,34,10,0,0,19,0,92,3,55,3,35,18,0,0,16,0,125,5,60,7,62,24,0,0,5,0,169,3,83,6,74,18,0,0,5,0,197,6,74,4,101,8,0,0,0,0,187,9,61,0,57,3,0,0,0,0,130,24,61,3,67,4,0,0,0,0,163,7,0,0,0,0,0,0,0,0,6,3,0,0,5,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,9,53,441,30,462,116,0,3,62,7,1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,4,0,8,0,0,0,0,5,0,0,3,0,8
202021028,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,13,0,3,0,5,0,0,0,0,0,16,0,3,0,8,0,0,0,0,0,10,0,13,0,12,0,0,0,0,0,34,0,12,0,5,8,0,0,0,0,17,3,19,0,8,0,0,0,0,0,24,0,9,0,10,4,0,4,0,0,28,5,9,0,3,0,0,0,0,0,24,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,76,3,56,20,0,4,3,0,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202021029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,3,5,0,6,0,0,0,0,0,9,0,3,0,5,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,21,0,22,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
202021030,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,6,0,6,0,11,0,0,0,0,0,17,0,12,0,5,6,0,0,0,0,26,0,17,0,18,6,0,0,3,0,46,0,17,0,56,13,0,0,5,0,93,0,36,0,56,6,0,0,0,0,101,6,50,0,52,6,0,0,0,0,121,5,19,0,45,0,0,0,0,0,78,11,21,0,53,0,0,0,0,0,88,11,3,0,0,0,0,0,0,0,8,3,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,36,181,9,312,33,5,10,10,4,595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,8,0,0,0,6,3,0,0,0,0,11,0,0,0,3,0,0,0,0,0,3,3,3,0,11,4,0,0,3,0,19
202021031,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,4,0,6,0,0,0,0,0,0,0,10,0,10,0,0,3,0,0,0,0,12,0,5,0,8,3,0,0,0,0,16,0,10,5,0,0,0,0,0,0,15,5,9,0,15,0,0,0,0,0,29,0,0,0,3,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,12,46,6,36,8,0,0,0,0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,0,9,9,0,0,0,3,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202031033,0,5,0,9,0,0,0,0,0,8,0,0,0,9,0,0,0,0,0,9,0,4,0,4,3,0,0,4,0,18,0,6,0,8,0,0,0,0,0,16,0,9,0,3,3,0,0,0,0,20,0,15,0,6,4,0,0,0,0,28,0,25,0,0,6,0,0,0,0,35,0,22,0,0,0,0,0,0,0,24,0,14,0,0,0,0,0,0,0,13,7,19,0,12,0,0,0,0,0,40,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,116,4,61,20,0,6,9,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203011034,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,8,0,0,0,0,0,0,0,10,0,14,0,0,0,0,0,0,0,19,0,10,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,7,0,12,0,5,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,49,3,12,5,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,4,0,0,0,0,0,8,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
203011035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,5,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,12,0,4,0,5,6,0,0,0,0,10,4,0,0,0,0,0,0,0,0,6,0,8,0,0,5,0,0,0,0,9,0,8,0,0,3,0,0,0,0,7,0,12,0,0,0,0,0,0,0,16,3,8,0,3,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,48,0,27,8,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,4
203011036,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,5,0,4,0,0,0,0,0,8,0,8,0,0,0,0,0,0,0,16,0,7,0,0,0,0,0,0,0,11,0,9,0,0,0,0,0,3,0,11,3,4,0,0,0,0,0,0,0,8,6,3,0,8,0,0,4,0,0,20,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,45,0,27,9,0,4,4,0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021037,0,9,0,4,0,0,0,0,0,14,0,9,0,9,10,0,0,0,0,26,0,23,0,15,3,0,0,0,3,46,0,31,0,32,7,0,0,3,0,70,0,35,0,27,21,0,0,4,0,81,0,70,0,12,15,0,0,0,0,99,0,77,0,13,7,0,0,0,0,107,4,89,0,16,10,0,0,0,0,126,0,79,0,22,8,0,0,0,0,110,22,105,0,54,3,0,0,0,0,189,12,4,0,10,0,0,0,0,0,22,5,10,0,10,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,4,57,542,4,222,86,0,0,11,4,930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
203021039,0,16,3,12,17,0,0,12,0,62,0,39,9,27,34,0,0,10,5,125,0,95,9,40,78,0,3,25,7,256,0,152,20,78,132,3,4,40,3,435,11,298,48,108,193,10,18,56,3,741,21,536,49,122,266,8,16,42,9,1078,44,694,39,107,246,12,11,18,8,1166,56,821,30,96,194,12,7,12,13,1240,86,724,29,98,110,9,3,4,12,1075,365,1137,41,152,238,11,16,3,31,1993,88,119,3,15,23,0,8,0,0,265,127,333,6,8,21,0,4,0,4,510,4,18,0,0,7,0,0,0,4,36,804,5019,287,883,1572,65,90,234,90,9053,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,4,0,11,0,5,0,0,0,0,0,12,0,19,0,0,0,7,3,0,0,3,0,13,0,0,4,12,4,0,0,8,0,32,0,0,8,31,8,0,0,14,0,57
203021040,0,5,0,7,3,0,0,0,0,13,0,0,0,3,4,0,0,0,0,7,0,5,0,17,0,0,0,0,0,22,0,11,0,15,8,0,0,0,0,30,0,14,0,3,4,0,0,6,0,21,0,24,0,3,10,0,0,0,0,40,0,34,0,4,4,0,0,0,0,46,0,42,0,3,3,0,0,0,0,46,0,26,0,13,7,0,0,0,0,48,13,43,0,26,0,0,0,0,0,80,5,5,0,0,0,0,0,0,0,7,6,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,29,199,3,87,39,0,0,9,0,367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0
203021042,0,5,0,3,0,0,0,0,0,8,0,9,0,9,0,0,0,0,0,15,0,10,0,6,6,0,0,0,0,19,3,11,0,5,0,0,0,0,0,23,0,8,0,0,4,0,0,0,0,21,0,24,3,0,6,0,0,0,0,33,0,28,0,6,3,0,0,0,0,40,3,25,0,0,0,0,0,0,0,37,0,23,5,0,0,0,0,0,0,33,14,42,0,0,9,0,0,0,0,60,11,0,0,0,0,0,0,0,0,11,8,9,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,3,31,205,8,40,28,0,0,11,0,323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021043,0,0,0,6,0,0,0,0,0,7,0,0,0,6,0,0,0,0,0,8,0,0,0,10,3,0,0,0,0,11,0,12,0,9,7,0,0,0,4,36,0,12,0,37,12,0,0,4,0,66,0,32,0,116,24,0,0,0,0,177,4,25,0,142,23,0,0,0,0,200,7,56,6,229,12,0,0,0,3,319,13,49,3,124,6,0,0,0,0,201,37,41,8,156,0,0,0,0,0,245,0,0,0,4,0,0,0,0,0,9,4,0,0,4,0,0,0,0,0,6,0,4,0,3,0,0,0,0,0,6,79,239,22,846,86,0,4,4,12,1298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
203021044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,3,0,9,0,0,0,0,0,12,0,6,0,3,0,0,0,0,0,9,0,3,0,4,0,0,0,0,0,8,0,9,0,0,0,0,0,0,0,13,0,5,0,0,0,0,0,0,0,13,0,11,0,3,0,0,0,0,0,21,0,11,0,4,0,0,0,0,0,10,4,13,0,8,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,7,74,4,41,5,0,0,0,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021045,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,12,0,4,0,10,4,0,0,0,0,15,0,3,0,4,11,0,0,0,0,16,0,12,0,10,9,0,0,3,0,31,0,19,0,7,3,0,0,0,0,38,0,32,0,3,8,0,0,0,0,47,0,30,0,3,3,0,0,0,0,41,0,21,0,0,3,0,0,0,0,23,10,38,0,6,0,0,0,0,0,48,6,3,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,19,165,3,51,43,0,0,9,0,296,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,6
203021046,0,0,4,7,0,0,0,0,0,14,0,8,0,5,0,0,0,0,0,19,0,6,0,10,0,0,0,4,0,23,0,11,5,10,9,0,0,0,0,36,6,19,3,6,3,0,0,4,0,41,4,26,8,3,6,0,3,4,0,53,3,32,10,8,9,0,0,0,0,53,4,38,0,0,5,0,0,0,0,52,0,46,3,0,4,0,0,0,0,55,16,82,0,0,5,0,0,0,0,98,9,4,0,0,0,0,0,0,0,15,6,3,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,44,289,27,72,43,0,6,17,0,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,3,0,10
203021047,0,3,0,10,0,0,0,0,0,15,0,6,0,14,0,0,0,15,0,34,0,9,0,35,3,0,0,28,0,82,3,20,0,56,10,0,4,29,4,119,0,43,0,54,10,0,7,29,0,154,0,90,6,57,14,0,3,20,0,199,5,116,3,35,18,0,3,4,0,185,10,128,3,24,11,0,0,0,4,181,5,98,0,10,4,0,0,0,0,125,23,95,3,6,3,0,0,0,0,132,15,14,0,3,0,0,0,0,0,30,9,23,0,0,0,0,0,0,0,36,0,4,0,0,0,0,0,0,0,5,69,650,29,312,91,5,16,133,7,1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
203021485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,7,6,0,0,3,0,10,0,0,0,7,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,21,0,9,0,7,0,0,0,0,0,17,0,7,0,9,0,0,0,0,0,19,0,6,0,0,0,0,0,0,0,14,0,0,0,0,3,0,0,0,0,5,0,11,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,53,8,0,0,6,0,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
203021486,0,0,0,5,4,0,0,0,0,7,0,0,0,5,0,0,0,0,0,5,0,0,0,7,3,0,0,0,0,14,0,7,0,15,3,0,0,0,0,29,0,13,4,6,11,0,0,0,0,29,0,18,0,17,8,0,0,0,0,43,0,29,5,14,3,0,0,0,0,55,0,27,7,26,3,0,0,0,0,64,0,24,0,26,0,0,0,0,0,56,3,42,0,34,3,0,0,0,0,85,5,0,0,3,0,0,0,0,0,6,0,3,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,15,175,19,156,47,0,5,3,0,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,8
203021487,0,4,0,4,0,0,0,0,0,3,0,0,0,5,0,0,0,0,0,9,0,0,0,11,0,0,0,0,0,10,0,8,0,13,0,0,0,0,0,24,0,19,0,9,4,0,0,0,0,35,0,23,0,9,7,0,0,0,0,35,5,33,4,13,9,0,0,0,0,59,4,46,0,12,0,0,0,0,0,61,3,27,0,12,3,0,0,0,0,47,13,43,0,24,0,0,0,0,0,85,8,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,28,204,9,119,23,0,0,0,3,386,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,10,0,0,0,0,0,11,0,0,0,3,0,0,0,0,0,5,0,0,0,8,0,0,0,3,0,9,0,0,0,10,0,0,0,4,0,16
