POW_SA2_CODE_2021,Tot_65_69_HW_0,Tot_65_69_HW_1_19,Tot_65_69_HW_20_29,Tot_65_69_HW_30_34,Tot_65_69_HW_35_39,Tot_65_69_HW_40_44,Tot_65_69_HW_45_49,Tot_65_69_HW_50mor,Tot_65_69_HW_NS,Tot_65_69_Tot,Tot_70_74_HW_0,Tot_70_74_HW_1_19,Tot_70_74_HW_20_29,Tot_70_74_HW_30_34,Tot_70_74_HW_35_39,Tot_70_74_HW_40_44,Tot_70_74_HW_45_49,Tot_70_74_HW_50mor,Tot_70_74_HW_NS,Tot_70_74_Tot,Tot_75ov_HW_0,Tot_75ov_HW_1_19,Tot_75ov_HW_20_29,Tot_75ov_HW_30_34,Tot_75ov_HW_35_39,Tot_75ov_HW_40_44,Tot_75ov_HW_45_49,Tot_75ov_HW_50mor,Tot_75ov_HW_NS,Tot_75ov_Tot,Tot_Tot_HW_0,Tot_Tot_HW_1_19,Tot_Tot_HW_20_29,Tot_Tot_HW_30_34,Tot_Tot_HW_35_39,Tot_Tot_HW_40_44,Tot_Tot_HW_45_49,Tot_Tot_HW_50mor,Tot_Tot_HW_NS,Tot_Tot_Tot
214011372,5,32,21,13,11,6,4,5,0,90,0,14,8,3,3,5,0,0,0,30,0,6,4,0,0,0,0,0,0,12,246,845,664,340,600,518,162,298,68,3741
214011373,4,27,13,11,5,18,0,8,0,91,3,32,17,3,0,3,5,4,0,66,0,19,5,0,0,3,0,0,0,27,127,614,436,302,478,433,118,268,35,2809
214011374,15,59,26,21,23,10,5,16,0,187,0,15,3,4,5,0,0,4,0,42,3,12,6,0,5,0,0,0,0,20,272,975,775,603,941,849,238,553,93,5306
214011375,25,49,49,17,31,55,7,36,0,270,11,35,6,15,14,10,8,7,0,103,0,13,7,3,3,5,0,7,5,46,323,899,791,552,1451,1464,386,823,116,6799
214011376,5,8,13,9,13,4,0,7,5,62,0,9,3,0,0,7,0,0,0,21,0,5,0,0,0,0,0,0,0,7,75,281,216,143,315,295,69,166,29,1581
214021377,8,35,26,8,14,14,4,14,0,139,6,28,15,8,0,6,0,3,5,75,5,20,6,0,0,9,0,4,0,51,284,781,499,305,586,605,169,357,51,3648
214021378,12,49,45,17,14,26,10,14,0,188,7,31,24,12,5,8,3,5,8,96,3,28,13,4,4,4,0,10,3,77,335,695,497,302,547,609,149,300,80,3516
214021379,25,81,46,32,39,33,11,35,10,306,3,43,25,13,12,14,0,5,0,128,6,20,5,3,0,0,0,6,6,46,462,1362,1005,727,1720,1976,708,1260,170,9396
214021381,9,60,33,23,10,14,7,15,0,175,9,48,17,3,7,9,0,12,0,106,5,24,15,3,3,5,4,6,0,69,217,989,699,404,506,743,221,510,56,4344
214021382,5,48,19,7,5,14,3,8,3,130,3,46,12,3,0,0,0,4,0,83,0,21,8,4,0,3,0,0,5,42,180,700,457,294,428,546,138,315,64,3118
214021383,11,96,53,20,21,39,0,27,7,266,15,64,23,16,8,13,6,5,3,152,15,31,10,7,0,4,0,11,0,76,513,1094,764,431,681,905,233,400,110,5137
214021384,29,95,65,32,38,29,12,15,4,327,14,61,19,12,8,12,3,12,0,133,7,32,10,4,3,3,0,5,3,74,525,1438,1141,746,1263,1053,273,482,172,7091
214021385,15,72,37,25,29,34,5,23,5,256,7,33,25,7,7,13,0,6,3,102,0,22,5,6,3,8,0,7,0,51,408,1515,1060,641,1588,1533,381,812,144,8083
214021591,21,49,33,25,24,27,10,16,0,203,6,28,20,8,8,3,3,7,0,86,0,14,10,3,5,4,0,0,3,43,382,1282,1050,662,1347,1425,385,739,111,7389
214021592,20,81,49,30,37,24,8,22,0,281,13,61,21,7,11,13,4,8,3,148,4,28,4,6,5,5,0,4,0,49,516,1544,1180,761,1135,879,213,429,103,6765
215011386,11,37,19,11,35,28,0,10,0,159,3,23,16,5,0,5,0,4,3,61,0,8,0,0,0,0,0,5,3,23,242,542,429,391,836,923,229,352,71,4014
215011387,7,14,7,9,5,14,6,29,3,89,3,12,7,7,8,8,0,23,4,71,7,11,4,4,4,3,0,14,5,50,56,160,116,71,94,198,69,387,37,1190
215011388,21,72,47,32,48,46,11,26,4,301,9,46,11,11,5,0,0,4,0,99,6,22,7,5,4,7,0,0,10,68,442,1298,1004,846,1880,1688,481,758,141,8524
215011389,8,12,8,7,0,10,0,29,4,81,9,21,8,3,3,9,3,17,3,77,0,9,10,5,0,13,0,9,3,51,46,146,101,86,143,283,67,337,22,1237
215011390,11,21,27,13,15,17,3,41,4,156,0,19,11,7,6,9,8,17,3,73,3,19,12,6,7,5,0,16,6,71,124,345,298,253,433,580,154,568,54,2813
215011391,11,16,11,4,7,12,0,19,0,77,0,9,11,3,0,6,0,5,0,39,4,7,8,7,3,4,7,11,0,48,71,223,154,109,202,242,74,270,22,1373
215011392,15,40,27,21,18,22,8,34,4,185,10,23,9,7,0,13,4,7,0,68,3,17,5,0,4,7,4,0,4,50,248,575,377,326,661,723,163,552,87,3713
215011393,4,12,3,17,5,24,12,21,4,99,0,9,6,4,8,11,6,13,5,64,0,7,11,9,3,7,0,9,3,58,43,146,108,108,114,267,70,298,31,1185
215011394,11,29,30,18,11,22,6,23,0,155,8,8,11,0,0,13,0,17,0,61,0,16,11,9,4,9,3,8,4,75,138,372,323,210,343,533,129,450,65,2556
215021395,3,18,3,0,16,24,5,13,4,87,4,12,10,9,0,0,0,8,0,54,8,4,0,0,0,3,0,6,4,17,82,288,196,166,471,426,126,312,59,2129
215021396,4,11,13,5,8,10,0,12,0,58,0,4,9,3,5,0,3,3,0,26,0,4,0,0,3,4,0,5,0,14,47,163,134,98,271,237,55,168,37,1218
215021398,7,17,12,4,16,17,0,29,4,116,8,8,3,3,7,5,0,32,3,69,0,7,3,0,4,4,3,11,0,40,76,180,206,185,327,444,153,518,67,2155
215021399,0,6,12,11,14,9,0,13,4,71,0,8,0,3,0,0,0,3,4,20,0,4,0,0,0,0,0,0,0,4,70,205,178,142,286,316,92,227,58,1565
215021469,19,80,69,28,74,55,18,55,8,408,5,47,16,11,18,16,3,9,4,133,3,16,0,4,3,6,0,8,8,56,632,1535,1418,1090,3100,2580,659,1285,309,12598
215021470,9,25,14,8,18,19,4,20,3,116,4,22,4,0,5,5,0,4,0,45,0,5,0,0,0,3,0,0,0,24,229,838,570,370,926,653,166,361,125,4231
215031400,13,32,27,16,13,36,9,45,4,187,3,21,5,7,5,15,6,12,9,89,7,14,11,3,4,10,5,9,10,57,92,400,279,204,302,511,154,579,62,2593
215031401,8,21,32,11,11,24,12,33,6,154,4,21,20,9,7,8,4,11,4,83,3,8,15,8,4,5,4,14,8,64,70,278,241,151,305,437,133,506,50,2167
215031402,7,16,20,9,7,12,9,14,3,101,0,4,8,5,0,0,0,0,5,24,0,8,0,0,4,0,0,0,0,18,97,236,236,182,289,328,104,208,36,1711
215031403,3,11,6,8,9,9,0,8,0,69,4,17,3,0,3,6,0,0,0,35,0,8,0,0,0,0,0,0,0,11,64,199,138,134,295,256,56,185,63,1392
215031404,14,54,38,19,33,41,0,23,4,236,3,20,7,6,6,8,0,5,0,65,3,11,5,0,4,0,3,8,8,32,324,901,744,576,1373,1369,350,676,138,6447
215031405,5,27,15,10,17,15,11,27,3,129,4,15,15,6,3,6,4,8,3,65,4,19,8,7,0,8,0,8,4,59,82,236,205,162,399,459,187,475,77,2286
216011406,27,76,44,32,51,62,6,25,9,332,10,32,15,9,11,9,3,12,0,99,3,19,4,3,8,10,0,0,9,56,531,1307,1144,823,1768,1671,460,927,190,8813
216011407,8,40,28,26,16,22,5,28,7,196,6,35,14,8,5,13,4,12,10,106,3,11,13,5,0,7,3,12,10,66,191,558,502,354,697,674,250,603,131,3967
216011408,0,13,9,12,8,6,3,25,3,87,0,5,3,0,0,6,3,9,8,32,0,9,10,3,0,8,0,5,0,39,44,142,96,48,91,148,53,310,44,967
216011409,15,12,13,12,3,10,6,14,0,78,0,4,7,5,0,0,0,8,0,27,0,8,5,0,0,0,0,3,0,16,86,208,135,112,161,219,82,265,36,1305
216011410,3,18,7,9,3,17,0,26,0,96,0,8,14,5,0,10,3,6,0,50,4,13,5,0,0,0,0,10,8,38,70,200,127,89,176,265,131,311,31,1392
216021411,14,34,20,16,16,23,10,13,3,150,7,18,6,8,5,9,3,8,4,60,0,11,0,0,0,3,0,5,3,30,157,444,392,311,678,682,299,442,80,3490
216021412,0,5,13,0,4,15,0,9,3,54,0,8,7,0,5,3,0,10,0,34,3,5,0,4,0,3,3,5,3,26,28,85,70,36,61,141,45,183,28,677
216021413,17,38,23,19,26,27,11,48,6,224,8,32,16,15,6,15,0,19,7,110,9,13,12,0,3,12,0,6,11,67,190,589,449,381,689,878,246,838,134,4388
216021414,16,33,12,6,14,11,3,10,0,109,0,12,7,4,0,3,0,0,0,39,3,12,3,3,0,3,0,6,0,28,196,522,390,294,489,484,142,291,45,2847
216031415,4,23,17,8,11,6,4,4,0,75,3,16,6,3,0,3,4,5,0,41,0,14,4,0,0,0,0,6,0,14,113,334,231,155,396,269,89,155,35,1785
216031416,22,124,73,55,114,86,27,46,12,559,15,71,34,6,17,20,3,13,5,187,4,20,14,0,5,9,0,5,7,60,680,1815,1639,1482,3196,3295,955,1499,280,14831
216031418,3,14,13,4,9,10,4,21,0,81,0,7,5,5,8,3,0,7,0,44,3,8,8,6,0,10,0,9,0,54,50,156,129,72,196,339,81,374,44,1428
216031419,10,39,19,7,23,38,11,40,7,192,4,23,10,16,3,10,0,14,0,83,8,19,12,8,0,10,0,3,0,65,192,463,404,302,686,949,312,686,88,4079
216031593,0,15,15,3,7,3,0,6,0,63,4,9,0,0,3,5,4,5,0,32,6,5,4,4,0,0,6,0,0,17,89,326,221,132,363,366,101,196,38,1830
216031594,21,47,30,17,28,38,7,25,4,218,12,31,12,7,11,12,0,5,0,87,3,4,9,5,4,3,0,4,9,39,409,1186,842,591,1618,1270,378,715,174,7172
217011420,9,30,25,13,15,34,9,70,16,219,0,18,17,9,9,17,4,35,4,113,7,20,15,11,3,18,3,30,10,122,130,377,340,216,422,523,147,574,79,2815
217011421,17,65,55,20,33,31,8,21,0,250,6,36,13,4,9,9,4,3,0,83,0,6,6,8,5,4,0,6,8,39,306,814,698,484,981,1112,283,546,89,5315
217011422,12,58,37,20,19,36,12,23,7,223,5,28,17,7,8,7,8,3,4,85,4,7,3,0,0,0,0,8,9,38,322,931,643,455,931,1124,271,590,106,5369
217011423,4,29,31,21,10,36,13,75,0,220,3,23,14,10,7,16,6,45,3,135,6,15,9,12,8,8,8,24,6,89,94,323,265,174,204,431,159,695,61,2406
217031471,10,20,16,3,10,10,3,12,0,77,0,8,6,0,3,0,0,3,4,30,0,19,4,0,3,0,3,0,0,33,87,282,209,164,250,299,61,206,33,1598
217031472,30,60,43,27,36,34,12,27,8,270,14,34,14,10,12,10,4,10,6,107,0,20,5,0,0,3,0,4,0,41,412,1178,888,614,1550,1462,436,773,138,7453
217031473,6,26,11,7,7,16,0,23,3,108,0,17,12,7,4,14,4,30,7,91,0,15,18,5,4,11,0,13,8,72,57,255,146,94,205,235,87,433,40,1549
217031474,12,31,21,16,12,18,7,45,8,169,4,22,13,7,3,11,0,23,8,78,0,12,8,0,6,10,4,5,3,50,91,332,278,165,285,393,137,557,73,2313
217031475,16,23,24,15,14,25,8,44,4,188,6,20,22,5,3,11,6,31,6,108,3,10,7,4,0,10,7,19,8,76,164,453,337,198,325,606,275,930,135,3425
217031476,8,33,16,4,11,13,3,7,0,100,0,26,9,3,0,7,0,3,0,57,3,10,0,3,0,4,0,4,3,31,153,358,192,126,219,214,63,149,33,1504
217041477,10,27,18,8,9,31,3,41,8,157,3,20,9,10,6,16,0,18,11,82,3,18,18,6,4,8,6,21,13,95,98,303,213,159,205,392,148,769,81,2372
217041478,13,39,40,18,16,33,5,52,4,212,3,31,12,8,6,13,3,30,4,109,7,14,8,3,8,9,0,14,9,68,201,599,380,241,465,593,215,614,77,3381
217041479,20,53,31,15,19,8,0,15,3,167,5,25,8,3,4,3,0,14,4,63,4,7,0,0,0,4,0,5,3,23,288,964,685,410,851,830,243,516,73,4866
217041480,26,121,77,48,52,60,14,47,5,440,11,61,15,8,14,16,3,18,5,152,6,27,15,6,3,8,0,3,11,70,751,2097,1662,1260,2820,2695,770,1201,237,13485
297979799,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,3,3,12,22,9,114,0,194
299999499,554,1741,806,469,410,551,119,342,79,5077,270,911,340,145,87,168,38,126,62,2149,215,539,165,80,36,73,11,88,83,1298,9454,25035,16766,10677,19053,31147,7014,14943,3389,137478
