POW_SA2_CODE_2021,Tot_HC_SA_Bf_91,Tot_HC_SA_91_95,Tot_HC_SA_96_00,Tot_HC_SA_01_05,Tot_HC_SA_06_10,Tot_HC_SA_11_15,Tot_HC_SA_16_20,Tot_HC_SA_2021,Tot_HC_SA_NS,Tot_HC_SA_Tot,Tot_ArtsR_Bf_91,Tot_ArtsR_91_95,Tot_ArtsR_96_00,Tot_ArtsR_01_05,Tot_ArtsR_06_10,Tot_ArtsR_11_15,Tot_ArtsR_16_20,Tot_ArtsR_2021,Tot_ArtsR_NS,Tot_ArtsR_Tot,Tot_OthSvs_Bf_91,Tot_OthSvs_91_95,Tot_OthSvs_96_00,Tot_OthSvs_01_05,Tot_OthSvs_06_10,Tot_OthSvs_11_15,Tot_OthSvs_16_20,Tot_OthSvs_2021,Tot_OthSvs_NS,Tot_OthSvs_Tot,Tot_IDNS_Bf_91,Tot_IDNS_91_95,Tot_IDNS_96_00,Tot_IDNS_01_05,Tot_IDNS_06_10,Tot_IDNS_11_15,Tot_IDNS_16_20,Tot_IDNS_2021,Tot_IDNS_NS,Tot_IDNS_Tot,Tot_Tot_Bf_91,Tot_Tot_91_95,Tot_Tot_96_00,Tot_Tot_01_05,Tot_Tot_06_10,Tot_Tot_11_15,Tot_Tot_16_20,Tot_Tot_2021,Tot_Tot_NS,Tot_Tot_Tot
216021412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,3,11,11,12,0,4,66
216021413,9,0,6,4,16,19,7,0,0,68,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,3,3,4,10,0,0,29,103,16,35,48,101,106,222,0,21,648
216021414,22,0,0,9,16,21,22,0,0,93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,5,0,0,0,0,0,0,4,0,0,12,79,0,5,21,38,46,38,0,6,233
216031415,14,6,3,6,11,8,4,0,0,54,0,0,0,0,0,0,0,0,0,0,4,3,7,13,30,17,30,0,6,107,4,0,0,0,0,3,3,0,4,15,51,14,13,27,69,60,63,6,9,309
216031416,114,33,56,97,255,224,225,9,13,1027,0,0,0,0,0,0,0,0,0,4,18,5,8,8,10,9,11,0,0,65,22,0,6,5,26,33,55,0,13,163,367,78,161,238,553,515,604,18,45,2576
216031418,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,5,0,3,0,0,18,40,8,7,17,62,66,81,0,5,281
216031419,3,0,8,0,6,5,5,0,0,36,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,6,11,0,3,3,6,3,16,0,4,38,149,30,46,61,120,128,277,0,11,820
216031593,7,0,3,8,5,5,0,0,0,28,3,0,0,0,0,0,0,0,0,5,0,6,3,0,0,4,5,0,0,7,3,0,0,4,3,3,0,0,0,24,39,11,22,35,42,55,39,0,9,246
216031594,27,7,16,27,54,48,46,0,4,231,3,0,0,4,0,0,3,0,0,9,10,0,7,5,16,12,16,0,0,70,9,0,3,8,16,18,28,0,11,91,200,40,71,116,305,293,337,0,36,1399
217011420,15,0,4,0,13,8,20,0,0,63,3,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,86,9,26,18,24,31,42,0,12,249
217011421,41,7,8,20,32,32,36,0,4,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,10,5,3,3,6,3,0,6,0,0,25,116,23,30,53,108,68,80,0,14,499
217011422,35,3,8,14,24,29,36,0,0,149,6,0,0,0,0,0,0,0,0,5,10,0,0,5,0,5,0,0,0,21,6,0,5,4,0,4,3,0,4,24,181,14,41,39,64,79,77,0,8,508
217011423,9,3,0,0,3,6,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,6,61,16,9,16,31,24,19,0,3,181
217031471,6,3,9,5,6,9,10,0,5,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,32,8,12,11,17,19,28,0,3,120
217031472,41,7,5,18,37,30,28,0,0,168,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,0,0,7,7,0,3,0,0,5,8,0,0,30,154,20,41,81,124,128,330,16,12,900
217031473,0,0,0,0,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,42,8,11,11,19,18,28,0,3,139
217031474,8,0,0,4,0,5,4,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,6,0,0,11,35,4,20,16,19,29,32,0,4,168
217031475,9,0,3,0,0,0,3,0,0,18,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,3,5,0,0,5,0,6,0,0,0,13,85,6,32,61,58,58,67,3,10,384
217031476,6,5,0,3,5,0,5,0,0,25,4,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,9,94,8,8,19,30,56,70,0,4,296
217041477,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,11,48,13,8,29,22,33,32,4,7,201
217041478,15,0,6,5,9,5,4,0,0,51,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,6,5,0,0,0,3,0,3,0,0,14,90,9,32,37,75,63,70,3,7,385
217041479,34,10,9,17,23,30,34,0,0,147,3,3,0,0,0,0,4,0,0,12,0,0,0,0,3,4,0,0,0,4,6,0,0,0,0,4,8,0,0,28,119,26,29,43,81,84,105,3,8,492
217041480,83,14,25,40,53,77,84,0,5,377,0,3,0,0,0,0,3,0,0,6,14,0,4,8,5,3,5,0,0,39,10,0,5,7,6,3,20,0,7,64,285,50,98,130,215,227,499,9,30,1540
297979799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,14,0,7,0,6,4,0,0,0,39
299999499,1149,325,315,456,591,559,628,5,42,4064,83,35,32,33,49,45,58,0,5,344,360,82,81,94,151,156,127,0,19,1072,493,91,134,206,371,362,420,25,128,2235,9578,2134,2802,3551,6129,5487,6947,148,657,37444
