POW_SA2_CODE_2021,P_M3_Trn_and_2_oth_Ms_15_24,P_M3_Trn_and_2_oth_Ms_25_34,P_M3_Trn_and_2_oth_Ms_35_44,P_M3_Trn_and_2_oth_Ms_45_54,P_M3_Trn_and_2_oth_Ms_55_64,P_M3_Trn_and_2_oth_Ms_65_74,P_M3_Trn_and_2_oth_Ms_75ov,P_M3_Trn_and_2_oth_Ms_Tot,P_M3_Bus2othMs_ex_tn_15_24,P_M3_Bus2othMs_ex_tn_25_34,P_M3_Bus2othMs_ex_tn_35_44,P_M3_Bus2othMs_ex_tn_45_54,P_M3_Bus2othMs_ex_tn_55_64,P_M3_Bus2othMs_ex_tn_65_74,P_M3_Bus2othMs_ex_tn_75ov,P_M3_Bus2othMs_ex_tn_Tot,P_M3_Other_M3_15_24,P_M3_Other_M3_25_34,P_M3_Other_M3_35_44,P_M3_Other_M3_45_54,P_M3_Other_M3_55_64,P_M3_Other_M3_65_74,P_M3_Other_M3_75ov,P_M3_Other_M3_Tot,P_M3_Tot_M3_15_24,P_M3_Tot_M3_25_34,P_M3_Tot_M3_35_44,P_M3_Tot_M3_45_54,P_M3_Tot_M3_55_64,P_M3_Tot_M3_65_74,P_M3_Tot_M3_75ov,P_M3_Tot_M3_Tot,P_Wkd_at_home_15_24,P_Wkd_at_home_25_34,P_Wkd_at_home_35_44,P_Wkd_at_home_45_54,P_Wkd_at_home_55_64,P_Wkd_at_home_65_74,P_Wkd_at_home_75ov,P_Wkd_at_home_Tot,P_Did_not_go_to_work_15_24,P_Did_not_go_to_work_25_34,P_Did_not_go_to_work_35_44,P_Did_not_go_to_work_45_54,P_Did_not_go_to_work_55_64,P_Did_not_go_to_work_65_74,P_Did_not_go_to_work_75ov,P_Did_not_go_to_work_Tot,P_MT_NS_15_24,P_MT_NS_25_34,P_MT_NS_35_44,P_MT_NS_45_54,P_MT_NS_55_64,P_MT_NS_65_74,P_MT_NS_75ov,P_MT_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75ov,P_Tot_Tot
212041312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,3,0,0,0,10,0,8,4,3,0,0,0,10,26,104,132,101,80,26,5,471,69,45,52,32,42,13,0,255,0,0,7,0,5,0,0,15,274,495,518,445,383,107,7,2229
212041313,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,4,0,0,0,0,0,12,13,56,91,110,79,34,4,395,54,41,31,27,37,9,6,210,0,4,6,0,0,0,0,9,269,345,338,419,344,109,18,1842
212041316,3,0,0,6,0,0,0,7,0,0,0,0,0,0,0,0,12,6,5,0,0,0,0,16,10,6,4,7,0,0,0,26,66,289,288,238,156,35,0,1075,56,79,57,59,79,19,4,345,3,7,4,5,0,0,0,21,424,1047,1020,1005,814,170,15,4498
212041317,17,8,4,3,0,0,0,29,4,3,0,0,0,0,0,3,13,20,3,0,8,0,0,44,30,32,8,0,4,0,0,82,56,316,361,376,218,57,3,1401,311,181,182,157,177,58,8,1067,11,17,8,8,7,0,6,51,1659,2551,2223,2311,1688,460,48,10938
212041318,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,8,3,0,0,0,0,13,21,57,59,51,37,12,0,238,30,27,23,13,22,5,0,122,0,0,0,3,0,0,0,3,169,274,294,259,208,60,9,1274
212041459,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,16,4,5,7,3,0,0,0,21,7,46,60,44,34,17,0,206,33,66,39,42,34,12,0,218,0,0,0,0,0,0,0,13,189,428,358,357,256,111,11,1709
212041460,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,5,0,4,0,0,0,17,10,12,0,4,5,0,0,25,23,98,98,87,82,24,4,422,29,58,55,26,31,17,0,215,0,5,7,0,0,0,0,15,225,543,511,426,375,111,14,2206
212041563,23,20,9,3,0,0,0,49,5,0,0,0,0,0,0,6,10,11,10,12,4,0,0,44,34,31,16,10,4,0,0,97,169,794,951,925,688,138,17,3682,295,520,469,342,320,130,11,2085,16,23,14,13,10,0,7,72,2016,4575,4098,3861,2843,789,75,18266
212041564,31,49,18,14,7,0,0,118,3,7,3,0,0,0,0,14,57,50,20,19,31,5,0,180,90,101,49,35,36,5,0,308,146,955,1426,1424,847,165,19,4983,451,558,479,453,511,181,30,2662,41,84,51,34,23,15,7,261,5521,12639,13301,13500,10453,2212,186,57819
212041565,11,4,7,5,0,0,0,23,0,0,0,0,0,0,0,8,5,8,5,13,0,0,0,36,23,15,10,16,4,0,0,60,40,259,303,257,170,36,5,1074,241,122,123,94,79,45,8,719,5,5,4,3,5,0,0,25,1240,1659,1650,1568,1152,311,40,7617
212041566,7,3,4,0,0,0,0,12,5,0,4,0,0,0,0,8,9,11,4,3,0,0,0,29,19,16,9,3,3,0,0,45,51,206,362,292,152,42,6,1111,104,91,58,70,57,14,3,404,5,9,3,4,3,0,0,30,904,1530,1567,1461,938,210,20,6628
212051319,4,5,0,0,0,0,0,11,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,8,10,4,4,5,0,0,0,23,57,201,304,290,216,74,9,1153,185,108,75,74,77,25,3,547,5,6,3,5,4,3,0,16,716,924,900,893,730,211,31,4410
212051321,0,3,4,0,0,0,0,14,4,0,0,0,0,0,0,4,0,0,3,0,0,0,0,3,3,9,4,0,5,0,0,22,64,238,371,393,262,90,24,1450,123,89,99,92,81,26,0,513,3,6,5,0,0,0,0,20,614,1084,1144,1168,851,281,42,5179
212051322,17,17,8,0,0,0,0,43,5,0,0,0,0,0,0,6,6,9,7,0,0,0,0,26,30,21,19,4,0,4,0,78,100,378,541,508,381,114,22,2043,604,291,181,185,186,49,5,1498,14,11,6,4,7,3,0,56,1940,2001,1872,1745,1398,399,55,9409
212051323,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,4,3,0,0,0,0,12,5,0,5,0,0,0,0,21,50,170,230,270,193,74,15,1009,61,67,59,44,52,22,5,309,0,0,0,3,0,4,0,11,310,534,522,593,472,182,23,2635
212051324,9,13,0,0,0,0,0,30,5,3,0,0,0,0,0,6,8,9,8,0,0,0,0,24,19,32,4,4,0,0,0,63,183,1022,1366,1150,710,154,16,4603,294,232,227,179,176,67,6,1186,7,11,10,6,9,0,3,45,1527,3325,3583,3254,2237,575,60,14560
212051325,15,26,10,7,0,0,0,67,0,3,5,0,0,0,0,5,7,14,12,3,0,0,0,43,24,45,25,6,3,0,0,110,317,1871,2621,2086,1030,181,17,8116,304,377,413,242,272,101,12,1717,18,25,24,15,9,4,4,93,2132,5451,6182,5328,3449,753,70,23375
212051326,14,19,3,4,4,0,0,42,5,0,0,0,0,0,0,10,13,12,10,8,11,5,0,57,31,33,19,5,11,5,0,103,105,456,548,574,322,104,15,2117,389,268,217,204,166,77,10,1341,7,11,4,3,9,4,3,39,1798,2655,2471,2499,1910,574,76,11971
212051327,0,7,5,5,0,0,0,18,3,0,0,0,0,0,0,5,5,7,0,0,0,0,0,14,11,14,7,3,0,0,0,32,61,215,301,343,243,124,36,1320,191,117,105,103,71,43,10,632,0,9,5,0,0,6,0,19,731,1016,960,962,662,286,62,4667
212051567,31,50,19,15,9,0,0,117,0,0,0,4,0,0,0,5,18,15,9,5,7,3,0,59,45,68,31,20,10,3,0,184,429,1861,2408,2075,1147,251,15,8188,465,373,342,220,210,65,17,1698,12,28,19,15,14,8,7,99,2490,5554,5784,4802,3119,708,89,22542
212051568,15,11,15,9,3,0,0,51,0,4,0,0,0,0,0,6,6,15,7,3,4,0,0,40,28,27,20,8,5,0,0,91,111,501,736,608,350,72,9,2379,274,607,469,302,256,94,9,2008,7,9,11,11,8,4,3,53,1743,4574,3908,3270,2362,601,51,16511
213011328,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,7,0,0,3,0,0,0,0,6,3,55,76,54,29,10,4,236,17,17,24,18,31,9,0,115,0,4,0,0,3,0,0,9,136,399,391,392,340,77,3,1736
213011329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,0,0,3,0,0,0,3,21,52,65,56,43,5,0,239,20,22,22,18,19,7,0,106,0,0,0,0,0,0,0,4,122,246,244,187,133,25,0,972
213011331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,0,0,0,0,0,0,5,7,23,40,39,44,12,4,162,33,16,19,11,21,3,0,100,3,0,0,0,0,0,0,3,130,141,177,166,134,40,9,789
213011332,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,5,0,0,0,0,0,5,7,5,0,0,0,0,0,10,13,66,94,69,90,34,0,366,105,57,45,39,39,12,0,301,0,5,6,0,0,0,0,13,480,467,442,389,363,101,7,2254
213011333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,59,62,32,11,3,219,12,18,19,10,13,0,0,75,0,0,0,0,0,0,0,6,74,192,218,167,123,34,5,814
213011334,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,4,4,0,0,0,5,0,4,3,3,0,0,0,10,21,107,124,106,66,22,4,446,39,58,48,38,37,17,0,238,3,0,8,0,0,0,0,11,249,613,573,587,437,124,14,2593
213011335,3,13,0,4,0,0,0,18,0,0,0,0,0,0,0,3,5,17,9,0,0,0,0,28,7,23,9,6,0,0,0,47,21,165,186,154,102,19,0,654,93,355,224,166,157,44,4,1047,4,8,4,4,6,4,3,34,685,2210,1557,1301,911,218,12,6899
213011336,9,9,4,0,0,0,0,27,0,0,0,0,0,0,0,0,10,8,3,8,0,0,0,29,20,17,12,4,5,0,0,53,64,427,492,404,240,50,8,1686,163,227,173,144,105,43,4,847,0,13,9,13,3,4,0,42,981,1944,1849,1629,1092,293,44,7818
213011337,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,15,0,12,3,0,0,0,0,24,27,113,139,151,93,25,0,546,55,90,71,64,63,18,5,365,0,8,3,6,0,0,0,24,551,1161,1064,1100,892,186,23,4984
213011338,6,16,9,0,0,0,0,36,0,0,0,0,0,0,0,0,8,18,9,0,4,3,0,45,19,30,19,4,8,3,0,77,49,255,332,294,206,34,5,1174,104,139,168,134,115,43,0,696,11,20,12,10,9,0,0,63,1110,2910,2866,2705,1997,408,19,12009
213011339,0,4,5,5,0,0,0,8,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,12,0,15,5,3,4,0,0,23,19,69,85,86,66,11,0,336,65,45,56,35,35,9,3,234,0,3,3,0,0,0,0,7,300,453,395,408,296,70,4,1933
213011340,8,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,19,0,0,0,0,0,0,21,41,131,141,189,155,36,0,692,541,178,110,129,102,34,0,1095,5,6,0,0,4,0,0,15,1720,996,793,839,674,163,8,5188
213011569,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,3,9,3,3,0,0,0,0,18,10,3,3,6,0,0,0,26,24,120,112,111,49,13,0,429,123,58,86,69,51,11,0,390,10,0,0,4,0,0,0,14,644,734,733,642,428,88,8,3281
213011570,5,15,3,0,0,0,0,24,0,0,0,0,0,0,0,3,26,25,15,10,5,0,0,78,31,41,17,7,5,0,0,102,59,334,518,398,201,42,0,1553,173,193,186,122,100,26,4,812,6,18,16,4,5,0,0,47,1529,3328,3471,2793,1720,325,17,13186
213021341,7,5,0,8,3,0,0,19,0,0,0,0,0,0,0,0,3,8,0,0,4,0,0,22,10,8,9,9,6,0,0,43,37,246,419,385,218,70,7,1385,128,121,139,107,123,43,7,663,5,6,10,5,0,0,0,28,808,1784,1947,1879,1390,319,33,8166
213021342,5,0,4,0,0,3,0,11,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,6,7,8,3,0,0,3,0,24,16,67,135,111,82,20,0,429,130,59,50,36,42,9,0,330,0,3,0,0,0,0,0,8,490,448,494,415,350,71,3,2280
213021343,13,14,6,3,0,0,0,41,3,0,0,0,0,0,0,5,15,19,9,3,0,0,0,46,29,31,16,8,3,0,0,89,51,364,555,434,226,42,3,1675,369,231,237,138,117,44,6,1144,10,9,7,7,9,0,4,51,1653,3013,3018,2493,1718,375,38,12309
213021344,0,9,5,4,0,0,0,25,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,7,3,12,7,9,0,0,0,33,37,212,359,330,177,43,3,1171,115,128,122,95,89,26,0,576,6,0,10,5,3,0,0,21,524,1237,1285,1187,844,185,18,5283
213021345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,21,34,41,23,4,0,132,6,12,17,7,8,0,0,43,0,0,0,0,0,0,0,3,48,78,108,87,57,9,0,390
213021346,12,3,6,0,0,0,0,22,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,15,18,9,9,3,0,0,0,38,52,217,306,398,294,90,20,1387,262,156,132,146,120,37,4,863,3,3,5,0,4,0,0,19,1076,1493,1388,1488,1177,339,48,7009
213031347,15,16,0,3,0,0,0,36,0,0,0,0,0,0,0,0,8,14,3,6,0,0,0,27,17,31,5,5,0,0,0,62,36,207,299,226,158,37,5,969,201,162,120,103,81,34,0,705,10,6,3,5,4,0,0,31,1098,1703,1479,1285,941,218,22,6746
213031348,18,34,19,8,5,0,0,80,5,0,0,0,0,0,0,3,9,28,9,3,6,0,0,57,35,61,29,14,5,0,0,142,141,1172,1399,1143,684,136,8,4679,309,468,410,226,246,106,6,1772,12,18,14,19,7,3,0,79,1572,4322,3966,3285,2323,574,39,16081
213031349,40,25,5,0,0,0,0,72,7,6,0,0,0,0,0,8,11,4,3,3,0,0,0,25,63,31,3,3,3,0,0,110,52,185,189,150,79,27,3,678,835,366,162,148,113,27,5,1654,5,9,3,4,0,0,0,24,2299,1627,963,804,579,120,14,6411
213031350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,0,3,0,3,0,0,0,12,7,59,159,122,57,12,0,423,59,49,33,25,24,5,0,199,0,3,0,0,0,0,0,3,222,332,365,304,208,46,6,1487
213031351,7,6,8,0,0,0,0,17,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,15,7,16,7,3,0,0,0,36,20,151,229,183,105,23,0,717,84,92,60,71,62,18,4,398,0,8,4,0,6,6,0,28,528,1385,1392,1361,1056,272,16,6012
213031352,9,13,5,0,0,4,0,30,0,0,0,0,0,0,0,0,9,6,0,4,0,0,0,20,20,18,8,0,0,4,0,50,39,267,392,373,181,38,4,1297,261,171,125,84,72,22,3,734,6,14,5,10,0,0,0,27,926,1483,1352,1203,760,179,12,5926
213041353,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,7,25,170,228,225,139,58,13,864,241,170,136,102,95,30,4,775,7,11,10,0,4,4,0,40,1218,1441,1419,1350,953,271,36,6690
213041358,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,10,4,4,0,0,0,0,15,9,8,4,0,0,0,0,23,34,171,186,148,69,26,0,631,290,146,110,95,62,11,0,722,4,8,4,0,3,0,0,22,1019,1001,863,675,407,92,3,4059
213041359,6,12,5,0,0,0,0,24,0,0,0,0,0,0,0,0,15,19,14,0,0,0,0,53,18,31,15,3,0,0,0,73,53,313,432,259,105,29,0,1198,224,272,248,194,103,25,0,1067,9,15,14,7,7,5,0,57,1725,3574,3155,2262,1243,226,7,12185
213041360,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,7,5,6,0,6,0,0,0,11,21,109,217,166,50,14,4,587,77,44,47,47,26,7,0,256,0,0,6,0,0,0,0,7,437,417,565,462,229,45,3,2153
213041461,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,4,6,3,0,0,0,0,0,5,6,23,30,18,13,0,0,89,51,21,15,13,12,4,0,112,0,0,0,0,0,3,0,3,217,150,155,114,73,17,0,724
213041462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,13,39,68,43,9,4,0,178,7,11,12,11,4,4,0,53,0,0,0,0,0,0,0,0,51,115,177,104,23,12,0,489
213041463,6,3,0,0,0,0,0,7,0,0,0,0,0,0,0,3,3,5,0,0,4,0,0,10,11,4,0,3,0,0,0,20,48,161,293,220,90,18,0,839,237,133,106,72,53,18,0,613,5,3,3,6,0,0,0,19,856,817,885,680,332,94,6,3666
213041571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,7,0,0,0,0,10,4,39,56,58,38,9,0,198,7,5,15,10,6,0,0,49,0,0,0,0,0,0,0,3,54,153,166,125,90,24,0,616
213041572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,6,0,0,0,0,8,5,41,51,23,15,0,0,137,23,18,16,16,15,3,0,91,0,5,0,0,0,0,0,4,152,341,304,242,140,28,3,1208
213041573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,23,40,29,11,3,0,116,11,16,7,8,5,4,0,48,0,0,0,0,0,0,0,4,52,83,91,78,36,17,0,356
213041574,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,10,0,0,6,0,0,0,0,11,8,58,105,41,17,8,0,239,11,20,18,19,5,0,0,75,0,0,0,0,0,0,0,0,110,314,301,160,76,16,0,985
213041575,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,8,5,3,0,0,0,0,0,13,26,72,111,123,71,16,0,416,50,39,45,28,14,5,0,186,0,4,0,3,0,0,0,5,275,348,327,344,208,31,5,1534
213041576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,13,59,77,87,60,13,6,318,22,15,29,21,14,10,0,108,0,0,0,0,3,0,0,3,121,249,267,278,191,47,9,1161
213041577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,0,19,9,9,4,0,0,0,0,22,30,184,240,169,118,25,0,766,263,168,125,105,78,26,0,756,9,9,4,3,4,0,6,34,1239,1378,1285,1080,724,210,16,5930
213041578,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,4,3,3,0,0,0,0,0,13,24,109,110,78,36,14,0,369,70,50,61,36,21,10,0,252,0,0,0,0,0,0,0,7,346,596,522,383,237,65,3,2151
213051361,7,5,3,0,0,0,0,16,6,0,0,0,0,0,0,3,26,9,3,7,4,0,0,53,34,21,8,7,0,0,0,73,30,168,196,172,140,44,3,755,386,183,147,128,108,33,3,983,5,16,11,3,4,0,0,41,1730,2001,1787,1481,1050,229,19,8297
213051362,5,6,0,0,0,0,0,9,3,0,0,0,0,0,0,4,14,7,7,4,0,0,0,26,23,11,6,4,0,0,0,40,39,163,217,161,105,29,0,714,529,218,156,122,91,20,6,1144,8,10,7,0,0,0,5,22,1520,1154,982,746,530,124,14,5076
213051363,11,15,5,0,0,0,0,39,0,0,0,0,0,0,0,0,23,31,11,8,6,0,0,77,33,44,20,14,9,0,0,114,77,508,797,679,368,58,13,2496,210,259,303,263,238,43,4,1316,14,23,24,9,3,4,4,95,2032,4988,5431,4865,3399,596,50,21361
213051368,13,4,5,4,0,0,0,26,0,0,0,0,3,0,0,3,7,21,10,3,0,0,0,40,20,24,14,10,5,0,0,73,88,475,710,595,343,80,9,2288,301,410,362,263,206,64,6,1620,8,18,11,6,8,0,4,53,1501,3126,3196,2627,1720,450,47,12674
213051464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,8,3,0,10,0,0,0,0,11,29,119,295,213,90,37,4,787,41,36,38,21,17,5,0,149,0,6,0,0,0,0,0,7,206,395,589,400,199,76,4,1866
213051466,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,8,6,0,0,0,0,0,14,22,144,379,146,59,13,0,763,57,40,53,25,17,6,0,186,0,0,0,0,0,0,0,10,261,461,748,325,139,34,0,1961
213051467,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,4,5,3,0,0,0,0,15,5,8,3,3,0,0,0,22,29,150,149,149,125,27,3,635,81,77,87,60,46,13,0,365,0,4,0,0,0,0,0,7,353,639,623,516,412,87,10,2634
213051468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,0,0,0,0,16,6,3,6,0,0,0,0,13,25,111,182,110,74,25,4,521,56,55,51,28,25,8,0,227,0,0,5,0,0,0,0,7,326,567,549,384,252,69,15,2159
213051579,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,14,119,166,65,34,4,0,402,0,25,36,20,9,0,0,100,0,0,3,0,0,0,0,4,80,282,358,190,93,15,0,1026
213051580,4,0,0,0,0,0,0,12,4,0,0,0,0,0,0,5,12,6,3,0,0,0,0,16,19,11,6,0,0,0,0,42,64,195,301,227,106,20,3,908,413,150,128,100,68,19,0,878,8,5,4,3,0,0,6,20,1478,1179,1186,828,473,91,5,5240
213051581,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,9,0,3,0,6,0,0,0,9,10,77,132,82,39,6,0,347,34,23,30,10,11,3,3,117,0,0,0,0,0,0,0,3,169,302,388,217,113,17,3,1205
213051582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,11,5,0,5,0,0,0,0,12,3,51,83,24,12,0,0,171,33,19,16,11,0,0,0,73,0,0,6,0,0,0,0,5,193,276,286,88,26,7,0,878
213051583,6,6,0,0,0,0,0,19,3,0,0,0,0,0,0,3,13,18,12,0,0,0,0,50,26,16,15,5,0,0,0,70,39,214,339,178,64,16,0,851,164,112,109,38,28,8,0,463,0,6,6,3,0,0,0,20,719,1109,1137,542,270,50,4,3834
213051584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,9,0,4,4,0,0,0,0,5,7,43,53,17,3,3,0,131,11,14,14,0,3,0,0,49,0,0,0,0,0,0,0,6,107,206,178,59,35,5,0,590
213051585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,16,0,9,6,0,0,0,0,15,7,72,99,44,30,4,3,260,33,30,30,15,10,3,0,122,0,0,0,0,0,0,0,0,167,345,359,179,106,14,6,1182
213051586,0,7,0,0,0,0,0,15,0,0,0,0,0,0,0,0,19,40,10,3,8,0,0,80,21,49,10,5,8,0,0,101,32,249,319,238,134,18,0,990,103,210,203,147,104,25,4,797,7,24,13,6,3,0,0,61,1428,3626,3422,2519,1557,235,7,12792
213051587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,5,0,0,0,0,22,10,3,5,0,0,0,0,23,9,83,120,54,18,5,0,287,29,21,27,26,12,5,0,126,0,4,0,0,0,0,0,6,215,459,448,231,100,17,0,1464
213051588,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,8,4,0,0,0,0,21,6,10,4,3,0,0,0,28,32,170,268,146,68,13,0,704,36,65,50,27,19,9,0,215,0,5,4,0,0,0,0,6,215,616,714,408,200,41,8,2193
213051589,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,4,0,0,0,0,0,11,12,53,70,25,13,5,0,174,24,12,10,9,0,0,0,56,0,0,3,0,0,0,0,9,144,211,227,119,65,14,0,786
213051590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,3,0,0,0,0,13,8,6,3,0,0,0,0,16,5,83,111,56,29,8,0,299,90,50,45,20,10,7,0,229,0,6,3,0,0,0,0,7,422,384,400,221,134,38,3,1594
214011370,3,6,0,5,0,0,0,18,0,0,0,0,0,0,0,0,16,14,7,6,4,0,0,48,21,22,9,6,0,0,0,65,68,235,425,341,235,70,12,1383,421,248,201,164,136,49,14,1237,15,10,10,9,4,0,3,56,2366,3224,3065,2844,2050,478,78,14105
214011371,14,5,6,0,0,0,0,24,5,0,0,0,0,0,0,4,21,8,6,3,0,0,0,41,35,15,11,3,6,0,0,70,128,597,835,840,451,114,26,3001,780,674,538,439,391,147,14,2989,6,19,13,10,17,12,5,77,2782,3970,3749,3687,2730,699,83,17699
214011372,3,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,12,12,6,0,4,3,0,0,21,35,116,131,143,129,31,5,576,228,123,78,85,78,20,3,619,3,6,3,7,0,0,0,17,758,850,706,706,579,125,12,3741
214011373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,5,6,4,0,0,0,0,0,10,25,112,241,253,172,79,16,909,94,54,52,57,64,18,4,348,3,0,0,7,0,0,0,13,401,449,615,639,530,151,27,2809
214011374,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,6,3,0,0,0,0,0,15,6,12,3,0,0,0,0,22,41,170,262,273,213,67,6,1034,169,160,126,99,85,28,6,673,0,4,3,3,0,0,0,20,839,1145,1154,1114,811,232,20,5306
214011375,0,4,3,0,0,0,0,9,3,0,0,0,0,0,0,3,0,11,7,3,0,0,0,24,6,15,9,3,0,0,0,32,38,148,288,218,141,57,9,898,160,134,120,120,117,51,5,708,9,9,4,3,4,0,5,27,947,1399,1492,1437,1113,375,46,6799
214011376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,0,0,0,0,10,12,53,115,125,91,39,7,436,49,27,25,32,17,10,0,162,0,0,4,3,0,0,0,11,235,281,344,358,265,90,7,1581
214021377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,24,101,148,180,166,80,18,721,223,82,67,86,74,31,4,564,0,0,0,3,4,5,0,19,692,660,618,764,653,213,51,3648
214021378,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,24,64,89,148,184,144,44,694,232,129,98,93,87,22,4,671,8,9,0,14,13,4,4,47,606,638,592,712,605,287,77,3516
214021379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,11,6,0,0,0,0,0,0,11,125,168,275,311,236,107,22,1244,304,172,194,214,175,51,4,1120,13,9,9,12,3,3,0,49,2091,1801,1650,1853,1512,437,46,9396
214021381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,5,35,138,361,473,309,137,45,1507,172,72,84,90,84,36,3,538,0,4,0,0,4,0,0,12,684,596,873,1056,798,277,69,4344
214021382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,37,82,230,355,214,134,29,1079,119,56,81,76,57,20,6,413,3,0,7,3,0,0,0,16,472,433,626,797,531,212,42,3118
214021383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,4,31,108,184,309,266,195,39,1132,221,150,146,164,154,51,18,903,14,6,7,6,6,3,0,53,812,900,834,1097,990,419,76,5137
