POW_SA2_CODE_2021,AgFF_AgFF_nfd_M,AgFF_AgFF_nfd_F,AgFF_AgFF_nfd_P,AgFF_Agriculture_M,AgFF_Agriculture_F,AgFF_Agriculture_P,AgFF_Aquaculture_M,AgFF_Aquaculture_F,AgFF_Aquaculture_P,AgFF_Forestry_logging_M,AgFF_Forestry_logging_F,AgFF_Forestry_logging_P,AgFF_Fishing_hunt_trap_M,AgFF_Fishing_hunt_trap_F,AgFF_Fishing_hunt_trap_P,AgFF_AgFF_support_Svs_M,AgFF_AgFF_support_Svs_F,AgFF_AgFF_support_Svs_P,AgFF_Tot_M,AgFF_Tot_F,AgFF_Tot_P,Min_Min_nfd_M,Min_Min_nfd_F,Min_Min_nfd_P,Min_Coal_min_M,Min_Coal_min_F,Min_Coal_min_P,Min_Oil_gas_extrac_M,Min_Oil_gas_extrac_F,Min_Oil_gas_extrac_P,Min_Metal_ore_min_M,Min_Metal_ore_min_F,Min_Metal_ore_min_P,Min_NonMet_minral_min_quar_M,Min_NonMet_minral_min_quar_F,Min_NonMet_minral_min_quar_P,Min_Expl_oth_min_supt_Svs_M,Min_Expl_oth_min_supt_Svs_F,Min_Expl_oth_min_supt_Svs_P,Min_Tot_M,Min_Tot_F,Min_Tot_P,Mnf_Mnf_nfd_M,Mnf_Mnf_nfd_F,Mnf_Mnf_nfd_P,Mnf_Food_pdt_mnf_M,Mnf_Food_pdt_mnf_F,Mnf_Food_pdt_mnf_P,Mnf_Beverag_tobac_pdt_mnf_M,Mnf_Beverag_tobac_pdt_mnf_F,Mnf_Beverag_tobac_pdt_mnf_P,Mnf_Tex_leath_clo_footw_mnf_M,Mnf_Tex_leath_clo_footw_mnf_F,Mnf_Tex_leath_clo_footw_mnf_P,Mnf_Wood_pdt_mnf_M,Mnf_Wood_pdt_mnf_F,Mnf_Wood_pdt_mnf_P,Mnf_Pul_pap_cvertd_pap_mnf_M,Mnf_Pul_pap_cvertd_pap_mnf_F,Mnf_Pul_pap_cvertd_pap_mnf_P,Mnf_Print_inc_repdtn_RM_mnf_M,Mnf_Print_inc_repdtn_RM_mnf_F,Mnf_Print_inc_repdtn_RM_mnf_P,Mnf_Petroleum_coal_pdt_mnf_M,Mnf_Petroleum_coal_pdt_mnf_F,Mnf_Petroleum_coal_pdt_mnf_P,Mnf_Bas_che_and_chem_pr_mnf_M,Mnf_Bas_che_and_chem_pr_mnf_F,Mnf_Bas_che_and_chem_pr_mnf_P,Mnf_Polym_pd_rubber_pd_mnf_M,Mnf_Polym_pd_rubber_pd_mnf_F,Mnf_Polym_pd_rubber_pd_mnf_P,Mnf_NonMet_mineral_pdt_mnf_M,Mnf_NonMet_mineral_pdt_mnf_F,Mnf_NonMet_mineral_pdt_mnf_P,Mnf_Pri_met_and_met_pr_mnf_M,Mnf_Pri_met_and_met_pr_mnf_F,Mnf_Pri_met_and_met_pr_mnf_P,Mnf_Fab_metal_pdt_mnf_M,Mnf_Fab_metal_pdt_mnf_F,Mnf_Fab_metal_pdt_mnf_P,Mnf_Transpt_equip_mnf_M,Mnf_Transpt_equip_mnf_F,Mnf_Transpt_equip_mnf_P,Mnf_Machin_and_equip_mnf_M,Mnf_Machin_and_equip_mnf_F,Mnf_Machin_and_equip_mnf_P,Mnf_Furnitur_and_oth_mnf_M,Mnf_Furnitur_and_oth_mnf_F,Mnf_Furnitur_and_oth_mnf_P,Mnf_Tot_M,Mnf_Tot_F,Mnf_Tot_P,EGWWS_EGWWS_nfd_M,EGWWS_EGWWS_nfd_F,EGWWS_EGWWS_nfd_P,EGWWS_ElecSup_M,EGWWS_ElecSup_F,EGWWS_ElecSup_P,EGWWS_GasSup_M,EGWWS_GasSup_F,EGWWS_GasSup_P,EGWWS_WatSup_SDS_M,EGWWS_WatSup_SDS_F,EGWWS_WatSup_SDS_P,EGWWS_WasteCTDS_M,EGWWS_WasteCTDS_F,EGWWS_WasteCTDS_P,EGWWS_Tot_M,EGWWS_Tot_F,EGWWS_Tot_P,Const_Const_nfd_M,Const_Const_nfd_F,Const_Const_nfd_P,Const_Blding_Const_M,Const_Blding_Const_F,Const_Blding_Const_P,Const_HeavyCivl_eng_Const_M,Const_HeavyCivl_eng_Const_F,Const_HeavyCivl_eng_Const_P,Const_Const_Svs_M,Const_Const_Svs_F,Const_Const_Svs_P,Const_Tot_M,Const_Tot_F,Const_Tot_P,WST_WST_nfd_M,WST_WST_nfd_F,WST_WST_nfd_P,WST_Basic_matl_W_M,WST_Basic_matl_W_F,WST_Basic_matl_W_P,WST_Machin_and_equip_W_M,WST_Machin_and_equip_W_F,WST_Machin_and_equip_W_P,WST_MotV_and_motV_partsW_M,WST_MotV_and_motV_partsW_F,WST_MotV_and_motV_partsW_P,WST_GrocLiq_and_tob_pdtW_M,WST_GrocLiq_and_tob_pdtW_F,WST_GrocLiq_and_tob_pdtW_P,WST_Oth_gds_W_M,WST_Oth_gds_W_F,WST_Oth_gds_W_P,WST_Comm_based_W_M,WST_Comm_based_W_F,WST_Comm_based_W_P,WST_Tot_M,WST_Tot_F,WST_Tot_P,RetT_RetT_nfd_M,RetT_RetT_nfd_F,RetT_RetT_nfd_P,RetT_MotV_and_motV_partsR_M,RetT_MotV_and_motV_partsR_F,RetT_MotV_and_motV_partsR_P,RetT_Fuel_ret_M,RetT_Fuel_ret_F,RetT_Fuel_ret_P,RetT_Food_ret_M,RetT_Food_ret_F,RetT_Food_ret_P,RetT_Oth_store_based_ret_M,RetT_Oth_store_based_ret_F,RetT_Oth_store_based_ret_P,RetT_NonSR_and_RCB_buy_sell_M,RetT_NonSR_and_RCB_buy_sell_F,RetT_NonSR_and_RCB_buy_sell_P,RetT_Tot_M,RetT_Tot_F,RetT_Tot_P,AcFd_AcFd_nfd_M,AcFd_AcFd_nfd_F,AcFd_AcFd_nfd_P,AcFd_Accomm_M,AcFd_Accomm_F,AcFd_Accomm_P,AcFd_FoodBev_Svs_M,AcFd_FoodBev_Svs_F,AcFd_FoodBev_Svs_P,AcFd_Tot_M,AcFd_Tot_F,AcFd_Tot_P,TPW_TPW_nfd_M,TPW_TPW_nfd_F,TPW_TPW_nfd_P,TPW_RoadTspt_M,TPW_RoadTspt_F,TPW_RoadTspt_P,TPW_RailTspt_M,TPW_RailTspt_F,TPW_RailTspt_P,TPW_WaterTspt_M,TPW_WaterTspt_F,TPW_WaterTspt_P,TPW_Air_space_tspt_M,TPW_Air_space_tspt_F,TPW_Air_space_tspt_P,TPW_Oth_tspt_M,TPW_Oth_tspt_F
201021009,0,0,3,138,114,253,0,0,0,0,0,0,0,0,0,15,9,27,158,125,281,0,0,4,0,0,0,0,0,0,0,0,0,11,0,12,0,0,0,10,0,7,9,10,13,0,7,10,0,3,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,0,0,6,0,7,0,0,0,3,0,12,36,26,64,0,0,0,8,0,8,0,0,0,0,0,0,11,4,16,20,4,25,13,0,13,29,5,35,10,5,17,120,37,154,174,47,219,0,0,0,3,4,4,0,5,5,0,0,0,0,0,4,0,0,0,0,0,0,4,5,10,0,0,0,0,0,0,6,18,22,27,51,78,6,29,36,0,4,4,43,96,136,0,0,0,7,13,19,64,104,171,76,113,191,8,6,10,34,3,37,3,0,3,0,0,0,0,0,0,0,0
201021010,7,0,10,260,116,378,0,0,0,4,0,9,0,0,0,14,0,15,289,117,406,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,4,0,8,6,0,8,34,21,48,14,6,20,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,4,0,8,0,0,0,3,0,6,64,30,95,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,6,0,6,36,7,46,12,0,16,69,15,86,127,24,150,0,0,0,8,3,15,0,0,0,0,0,0,0,0,5,3,0,4,0,0,0,12,4,22,0,3,6,5,0,7,4,3,3,42,58,97,23,47,69,0,0,0,70,106,183,0,0,0,14,27,35,39,48,91,48,77,124,8,0,8,56,8,63,0,0,0,0,0,0,0,0,0,0,0
201021011,4,0,4,200,98,300,0,0,0,3,0,3,0,0,0,14,4,20,226,103,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,8,0,9,35,52,88,21,14,32,4,4,9,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,11,0,0,0,0,0,0,0,0,0,5,0,11,93,76,175,0,0,0,0,0,3,0,0,0,4,0,3,0,0,0,5,3,12,8,0,11,77,7,85,4,0,9,128,14,146,218,30,252,0,0,0,18,5,22,0,3,3,0,0,0,10,13,19,3,0,3,0,0,0,30,23,54,11,29,38,0,0,4,0,5,8,63,91,157,49,108,160,0,0,5,126,236,361,0,0,0,111,159,269,195,228,415,305,381,690,3,0,3,27,3,25,0,0,0,0,0,0,3,4,10,0,0
201021012,4,4,5,229,74,301,0,0,0,3,0,3,0,0,0,11,3,16,247,78,327,0,0,0,0,0,0,0,0,0,0,0,0,25,0,25,0,0,0,30,0,30,3,0,3,9,9,12,0,0,5,0,5,5,4,0,4,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,3,3,0,3,3,0,3,3,0,3,0,0,6,28,12,42,0,0,0,7,0,7,0,0,0,6,0,8,0,0,0,12,3,18,9,10,16,26,6,24,34,7,39,80,17,101,147,36,183,0,0,0,3,3,8,0,0,0,0,0,0,0,0,7,0,0,3,0,0,0,5,4,12,0,0,0,0,0,0,0,0,0,0,3,4,4,11,21,0,0,0,9,22,32,0,0,0,9,14,28,12,12,26,23,29,54,3,3,10,33,5,37,0,0,0,4,4,8,0,0,0,0,0
201031013,0,0,0,204,68,273,0,0,0,0,0,0,0,0,0,9,6,15,218,76,294,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,13,0,13,3,0,6,4,7,15,65,36,102,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,49,125,0,0,0,7,0,8,0,0,0,0,0,0,0,0,0,7,0,9,3,0,7,5,0,9,19,0,20,35,8,40,63,11,73,0,0,0,3,3,9,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,7,0,11,0,3,3,0,0,0,4,0,5,14,14,21,8,9,19,0,0,0,22,25,52,0,0,0,4,9,12,13,13,31,12,22,37,6,3,5,20,9,26,0,0,0,0,0,0,0,0,0,0,0
201031014,0,0,5,214,91,299,0,0,0,4,0,3,0,0,0,10,0,10,225,88,317,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,4,0,4,0,0,0,6,10,14,0,0,0,0,0,0,3,3,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,11,17,29,0,0,0,3,3,6,0,0,0,0,0,0,5,0,5,15,3,18,4,0,4,16,3,19,11,0,11,30,9,32,55,8,65,0,0,0,5,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,4,0,0,0,0,0,0,4,6,18,21,37,8,14,19,0,0,0,28,42,75,0,0,0,10,8,17,10,33,46,25,45,66,3,0,5,20,9,24,0,0,0,0,0,0,0,0,0,0,0
201031015,0,0,0,108,38,147,0,0,0,0,0,0,0,0,0,0,0,6,115,39,152,4,0,3,0,0,0,0,0,0,3,0,7,11,0,16,0,0,0,21,3,28,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,4,0,8,0,0,0,0,0,0,4,0,5,0,0,0,12,9,22,0,0,0,19,3,17,0,0,0,0,0,0,5,4,5,21,7,24,7,0,4,11,4,13,9,4,19,46,11,53,76,18,91,0,0,0,5,3,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,8,11,0,0,0,0,0,0,9,3,12,4,18,24,6,10,16,0,0,0,16,34,54,0,0,0,0,0,0,11,15,26,11,20,27,0,0,5,12,4,12,0,0,0,0,0,0,0,0,0,0,0
201031016,0,0,0,18,10,22,0,0,0,0,0,0,0,0,0,8,3,14,24,8,35,0,0,0,0,0,0,0,0,0,4,0,4,0,5,3,0,0,0,9,5,12,3,11,10,105,89,194,20,3,20,0,8,7,6,4,11,0,0,0,107,56,159,0,0,0,3,0,3,0,0,0,4,0,4,0,0,4,4,0,3,28,0,28,29,4,40,7,0,7,319,175,492,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,10,0,10,3,0,9,19,0,19,6,0,6,71,10,81,101,12,110,0,0,0,23,7,32,4,0,0,6,0,4,0,0,0,0,0,0,0,0,0,27,8,38,6,7,13,25,3,30,4,4,13,84,137,222,70,149,217,0,0,0,188,308,493,0,0,0,16,20,32,94,167,259,108,185,292,3,0,8,74,16,89,17,3,21,0,0,0,0,0,0,0,0
201031017,0,0,0,178,59,238,0,0,0,0,0,0,0,0,0,11,3,17,199,62,261,0,0,0,0,0,0,0,0,0,4,0,4,11,0,11,0,0,0,13,0,13,0,0,0,25,14,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,0,0,3,0,3,0,0,6,0,0,0,39,18,53,0,0,0,17,0,17,0,0,0,0,0,0,14,0,14,35,0,34,0,0,0,9,0,9,16,4,13,51,4,55,72,6,81,0,0,0,5,4,7,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,11,3,17,3,0,4,0,0,0,6,0,6,11,8,19,5,7,16,0,0,0,26,17,40,0,0,0,7,4,6,5,15,24,13,20,33,4,0,7,18,0,18,0,0,0,0,0,0,0,0,0,0,0
202011018,0,0,0,39,9,50,0,0,0,5,0,5,0,0,0,6,3,8,50,14,66,5,0,3,0,0,0,0,0,0,17,0,15,13,4,13,15,0,15,42,8,48,29,7,35,205,150,357,0,0,3,75,54,130,12,0,13,0,0,0,6,3,10,3,0,3,3,0,3,15,6,15,10,0,10,33,6,42,51,7,57,309,38,349,64,10,74,13,3,19,826,303,1129,4,0,3,4,0,10,7,0,5,123,84,211,9,0,10,145,90,235,40,0,43,269,61,333,39,6,41,410,49,464,763,119,876,5,0,5,58,19,80,18,8,21,12,3,15,20,10,32,4,3,7,9,0,7,117,50,167,24,24,52,99,21,123,18,11,28,248,324,567,413,952,1366,0,5,3,808,1329,2132,3,0,7,41,133,169,778,937,1712,818,1069,1893,8,9,11,62,9,70,97,15,114,0,0,0,9,0,4,7,0
202011019,0,0,0,17,10,21,0,0,0,0,0,0,0,0,0,0,0,3,15,7,25,0,0,0,0,0,0,0,0,0,11,0,9,8,0,12,8,0,8,27,3,27,16,3,19,46,26,71,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,16,10,24,18,10,31,19,5,24,13,0,14,3,0,6,7,0,6,149,55,204,0,0,0,0,0,0,0,0,0,0,0,0,26,0,26,26,5,29,6,0,6,48,17,67,7,0,10,177,24,201,241,41,284,0,0,0,13,13,24,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,24,12,35,7,5,14,0,0,0,0,10,11,48,56,107,39,55,96,0,0,0,101,131,231,0,0,0,4,5,8,122,128,252,126,129,256,5,5,7,61,4,71,0,0,0,0,0,0,0,0,0,0,0
202011020,0,0,0,47,23,70,0,0,0,4,0,4,0,0,0,12,0,14,61,22,83,3,3,5,0,0,0,0,0,0,14,3,20,4,0,4,11,5,14,32,4,39,42,12,55,128,101,222,3,0,5,17,26,41,32,3,34,0,0,0,6,3,9,3,0,3,28,37,61,0,3,3,34,6,35,18,5,18,28,3,31,61,3,64,25,4,36,39,8,44,453,215,670,0,0,0,5,3,8,4,0,4,4,0,4,49,12,58,61,14,72,49,11,64,208,61,265,66,14,84,585,87,670,907,166,1079,0,3,6,57,18,70,28,9,35,6,5,10,47,11,67,11,15,27,4,0,10,160,52,209,9,11,19,10,4,14,14,30,40,142,147,289,57,127,180,0,0,0,232,314,545,0,0,0,24,60,79,181,223,400,203,280,482,6,0,5,151,35,188,35,10,48,0,0,0,7,5,10,0,0
202011021,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,5,3,11,0,0,0,3,11,14,0,0,0,0,0,0,3,0,3,0,0,0,3,3,3,0,0,0,3,5,5,0,0,0,3,0,3,0,0,0,0,0,0,3,0,5,0,0,0,5,0,6,30,19,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,48,19,61,18,0,19,76,11,84,140,30,169,0,0,0,3,0,6,19,9,27,0,0,0,0,0,0,0,0,0,0,0,0,23,12,32,0,0,0,0,0,0,0,4,4,9,6,17,23,27,43,0,0,0,35,38,71,0,0,0,0,8,12,32,43,73,34,45,83,0,0,0,36,4,42,8,0,15,0,0,0,0,0,0,0,0
202011022,0,0,0,19,9,22,0,0,0,0,0,0,0,0,0,6,5,8,26,7,34,8,5,14,0,0,0,0,0,0,25,7,35,7,0,7,23,8,26,66,11,80,41,23,62,36,42,81,0,0,3,7,4,5,18,6,28,0,0,0,28,11,32,0,0,0,0,0,0,8,0,8,38,4,41,47,8,56,51,8,61,18,0,24,31,6,39,9,0,11,331,110,445,0,0,0,13,0,10,0,0,0,20,10,29,9,0,9,50,7,55,31,4,36,148,43,188,47,14,59,406,62,470,635,119,749,12,3,15,73,12,84,35,5,45,13,0,15,16,10,25,7,7,15,0,0,0,156,40,194,13,15,29,53,23,79,28,20,46,226,267,493,288,419,704,0,0,0,602,747,1350,0,0,0,17,46,58,224,299,531,241,348,587,18,0,21,207,27,240,16,0,22,0,0,0,0,0,0,0,0
202011023,0,0,0,13,4,17,0,0,0,0,0,0,0,0,0,0,0,0,13,4,17,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,3,6,8,5,0,4,0,3,10,6,3,13,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,23,13,33,0,0,0,0,0,0,0,0,0,0,0,0,5,0,10,8,6,11,4,0,4,27,7,34,0,0,3,100,8,119,136,14,154,0,0,0,0,0,0,0,0,0,0,0,0,5,3,9,0,0,0,0,0,0,9,6,10,0,0,0,3,0,3,0,0,0,15,33,45,6,9,14,0,0,0,22,44,66,0,0,0,8,9,12,9,6,14,10,18,28,4,0,4,13,0,8,0,0,0,0,0,0,0,0,0,0,0
202011024,0,0,0,25,7,28,0,0,0,0,0,0,0,0,0,3,0,4,25,8,32,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,3,3,8,3,7,3,0,9,12,10,14,3,0,3,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,0,0,5,26,12,40,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,8,3,12,7,0,7,40,20,59,10,0,11,101,27,128,155,51,203,0,0,0,5,0,10,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,11,6,14,3,0,3,0,0,0,0,6,13,44,63,104,17,33,58,0,0,3,73,107,173,0,0,0,5,0,7,5,12,21,14,17,29,0,0,4,9,3,14,5,0,5,0,0,0,0,0,0,0,0
202011025,0,0,0,51,26,78,0,0,0,0,0,0,0,0,0,18,4,21,73,31,98,10,0,9,0,0,0,0,0,0,9,5,12,0,0,0,94,10,105,109,13,124,21,0,22,28,31,63,3,0,3,3,3,6,38,3,39,0,0,0,3,0,9,0,0,0,3,3,5,39,3,41,8,3,13,88,10,95,10,0,10,36,8,46,61,6,66,0,0,0,343,79,426,3,0,3,140,59,195,0,0,0,12,0,11,14,5,15,173,68,233,17,0,17,45,12,58,10,0,10,166,22,192,238,33,269,3,0,4,56,19,75,19,6,29,22,6,25,5,0,5,0,4,4,9,5,9,107,42,146,10,7,14,167,53,218,10,29,32,81,86,166,94,130,226,0,0,0,353,306,657,0,0,0,14,23,39,73,107,182,84,133,218,7,0,4,52,7,57,0,0,0,0,0,0,0,0,0,0,0
202021026,0,0,0,137,56,192,0,0,0,0,0,0,0,0,0,3,0,11,148,55,203,0,0,0,0,0,0,0,0,0,5,4,5,0,0,0,0,0,0,4,0,9,23,4,29,537,219,761,4,6,13,0,4,4,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,3,0,4,0,0,0,576,239,815,0,0,0,0,0,0,0,0,0,5,3,7,3,0,3,7,3,13,3,0,3,32,11,41,9,0,13,120,19,138,162,36,193,0,0,0,8,0,5,0,0,3,0,0,0,0,4,4,0,0,0,0,0,0,11,7,14,3,6,13,0,0,0,0,0,0,0,7,6,15,18,33,0,0,0,22,29,54,0,0,0,6,10,21,16,19,35,28,33,57,4,0,7,21,6,26,0,0,0,0,0,0,0,0,0,0,0
202021027,3,0,3,18,4,16,0,0,0,0,0,0,0,0,0,3,4,5,18,11,27,0,0,0,0,0,0,0,0,0,0,0,0,10,0,18,0,0,0,15,0,17,16,8,29,754,370,1123,14,0,16,0,4,4,5,0,5,0,0,0,6,6,13,0,0,0,0,0,0,0,0,0,8,0,5,20,11,28,0,0,4,13,3,20,60,15,72,21,7,26,920,419,1341,0,0,0,0,0,0,0,0,0,3,0,5,9,0,9,14,4,15,14,0,18,78,4,87,40,4,43,205,29,233,338,44,379,3,0,3,20,5,24,3,0,5,0,0,5,10,8,19,0,5,3,0,0,0,42,21,65,9,7,21,24,6,32,0,9,13,127,140,270,82,166,246,0,0,0,247,329,575,0,4,4,16,35,52,133,178,313,149,217,368,5,0,3,56,8,66,26,3,30,0,0,0,0,0,0,0,0
202021028,5,0,3,189,108,298,0,0,0,0,0,0,0,0,0,4,5,12,198,111,316,0,0,0,0,0,0,0,0,0,8,0,10,15,0,17,9,0,6,33,6,38,5,0,8,12,14,29,14,8,28,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,3,13,7,0,8,3,0,7,7,0,3,0,0,0,6,0,6,72,27,105,0,0,0,4,0,3,0,0,0,4,0,4,0,0,0,12,0,10,9,0,14,32,11,44,0,0,0,105,13,123,154,24,180,0,0,0,3,7,5,0,0,5,7,0,7,0,7,7,0,0,0,0,0,0,13,12,24,9,9,17,0,3,3,4,7,14,39,22,60,22,32,53,0,0,0,69,81,152,0,0,0,13,14,24,20,45,72,35,59,94,4,0,8,20,3,20,0,0,0,0,0,0,0,0,0,0,0
202021029,0,0,0,70,31,98,0,0,0,0,0,0,0,0,0,8,0,13,80,28,113,4,4,5,0,0,0,0,0,0,173,30,205,35,3,37,18,0,21,230,39,264,8,0,8,18,17,30,37,29,58,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,3,11,0,11,4,0,4,34,0,34,5,0,5,0,0,0,111,47,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,3,0,3,10,0,16,0,0,0,51,6,60,67,11,77,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,15,0,0,7,4,0,4,6,9,19,27,39,63,13,25,40,0,0,0,47,78,130,0,0,0,8,14,19,16,36,59,25,52,80,0,3,8,25,3,23,0,0,0,0,0,0,0,0,0,0,0
202021030,0,0,0,103,63,164,0,0,0,0,0,0,0,0,0,11,3,11,114,68,185,4,0,4,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,3,0,3,16,9,25,265,110,372,20,8,32,0,3,7,8,4,12,0,0,0,0,5,3,0,0,0,0,5,5,7,0,7,15,4,16,19,5,18,14,0,21,9,0,7,9,0,12,22,10,28,396,167,563,0,0,0,21,0,22,0,0,0,9,0,9,22,6,24,50,7,59,8,0,8,75,15,84,20,6,29,208,29,243,310,53,363,0,0,4,25,16,36,3,4,6,7,4,10,8,3,11,8,6,15,9,3,11,64,35,92,7,15,20,30,8,38,13,20,31,90,121,212,57,118,176,0,0,0,194,277,472,0,0,3,14,52,72,123,180,303,138,234,375,6,0,8,110,14,123,7,5,11,0,0,0,0,0,0,0,0
202021031,0,0,0,40,21,60,0,0,0,0,0,0,0,0,0,3,0,3,42,23,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,8,10,27,39,23,15,41,3,4,9,0,0,0,0,0,0,0,0,0,0,0,0,8,3,13,0,0,0,0,0,0,4,0,4,0,0,0,80,12,89,0,0,0,3,0,3,137,65,204,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,5,6,10,8,0,7,41,7,47,18,3,25,93,14,104,155,24,183,0,0,0,9,4,15,0,0,0,0,6,5,0,0,5,0,0,3,0,0,4,16,7,23,4,12,11,0,0,0,7,6,9,72,99,167,19,81,105,0,0,0,99,188,290,0,0,0,13,20,38,58,81,140,72,106,176,0,0,0,3,5,7,0,0,3,0,0,0,0,0,0,0,0
202031032,0,3,4,255,106,364,0,0,0,0,0,0,0,0,0,14,9,25,270,117,394,6,0,6,3,0,3,0,0,0,475,64,540,3,0,3,40,0,40,525,64,589,3,4,7,31,17,48,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,3,0,3,0,0,4,0,0,0,0,0,4,0,0,0,3,0,3,56,28,89,0,0,0,4,0,4,0,0,0,4,0,5,0,0,0,10,0,10,4,0,4,19,3,23,5,0,12,59,10,70,88,12,99,0,0,0,39,7,48,10,0,10,0,0,3,5,0,5,0,0,0,0,0,0,48,13,63,0,4,6,0,0,0,3,7,11,9,17,28,7,9,16,0,0,0,22,32,57,0,0,0,0,3,7,3,4,10,4,12,13,15,3,21,51,3,58,0,0,0,0,0,0,0,0,0,0,0
202031033,15,3,17,715,292,1005,0,0,0,3,0,3,0,0,0,18,3,31,749,301,1055,3,0,3,0,0,0,0,0,0,6,3,8,26,0,30,6,0,6,37,5,39,0,0,0,100,35,129,12,7,18,4,7,10,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,0,0,3,0,4,4,4,0,6,0,6,4,0,0,0,0,0,5,0,5,138,48,183,0,0,0,0,0,0,0,0,0,12,0,9,0,0,0,14,0,19,0,0,0,12,0,12,15,0,14,41,8,51,69,11,78,0,0,0,28,12,34,0,0,0,0,0,0,7,4,9,0,0,0,4,0,5,45,17,58,0,3,7,5,4,5,10,18,23,29,60,93,17,32,48,0,0,0,62,115,175,0,0,0,17,16,25,15,41,51,27,55,83,4,0,4,44,8,51,0,0,0,0,0,0,0,0,0,0,0
203011034,3,3,4,56,33,87,0,0,0,0,0,0,0,0,0,0,5,4,58,34,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,3,3,4,50,45,96,16,9,27,0,0,0,3,0,3,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,3,7,0,0,0,6,0,6,90,66,154,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,4,7,4,9,26,7,38,3,0,3,136,19,156,182,31,205,0,0,0,20,11,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,16,31,0,0,4,0,0,0,3,5,14,47,66,119,12,25,35,0,0,0,64,103,166,0,0,0,5,0,5,38,70,106,38,72,105,4,0,4,34,10,38,0,0,0,0,0,0,0,0,0,0,0
