POW_SA2_CODE_2021,MaOpD_1250_1499_A_20_24,MaOpD_1250_1499_A_25_34,MaOpD_1250_1499_A_35_44,MaOpD_1250_1499_A_45_54,MaOpD_1250_1499_A_55_64,MaOpD_1250_1499_A_65_74,MaOpD_1250_1499_A_75ov,MaOpD_1250_1499_Tot,MaOpD_1500_1749_A_15_19,MaOpD_1500_1749_A_20_24,MaOpD_1500_1749_A_25_34,MaOpD_1500_1749_A_35_44,MaOpD_1500_1749_A_45_54,MaOpD_1500_1749_A_55_64,MaOpD_1500_1749_A_65_74,MaOpD_1500_1749_A_75ov,MaOpD_1500_1749_Tot,MaOpD_1750_1999_A_15_19,MaOpD_1750_1999_A_20_24,MaOpD_1750_1999_A_25_34,MaOpD_1750_1999_A_35_44,MaOpD_1750_1999_A_45_54,MaOpD_1750_1999_A_55_64,MaOpD_1750_1999_A_65_74,MaOpD_1750_1999_A_75ov,MaOpD_1750_1999_Tot,MaOpD_2000_2999_A_15_19,MaOpD_2000_2999_A_20_24,MaOpD_2000_2999_A_25_34,MaOpD_2000_2999_A_35_44,MaOpD_2000_2999_A_45_54,MaOpD_2000_2999_A_55_64,MaOpD_2000_2999_A_65_74,MaOpD_2000_2999_A_75ov,MaOpD_2000_2999_Tot,MaOpD_3000_3499_A_15_19,MaOpD_3000_3499_A_20_24,MaOpD_3000_3499_A_25_34,MaOpD_3000_3499_A_35_44,MaOpD_3000_3499_A_45_54,MaOpD_3000_3499_A_55_64,MaOpD_3000_3499_A_65_74,MaOpD_3000_3499_A_75ov,MaOpD_3000_3499_Tot,MaOpD_3500mo_A_15_19,MaOpD_3500mo_A_20_24,MaOpD_3500mo_A_25_34,MaOpD_3500mo_A_35_44,MaOpD_3500mo_A_45_54,MaOpD_3500mo_A_55_64,MaOpD_3500mo_A_65_74,MaOpD_3500mo_A_75ov,MaOpD_3500mo_Tot,MaOpD_PINS_A_15_19,MaOpD_PINS_A_20_24,MaOpD_PINS_A_25_34,MaOpD_PINS_A_35_44,MaOpD_PINS_A_45_54,MaOpD_PINS_A_55_64,MaOpD_PINS_A_65_74,MaOpD_PINS_A_75ov,MaOpD_PINS_Tot,MaOpD_Tot_A_15_19,MaOpD_Tot_A_20_24,MaOpD_Tot_A_25_34,MaOpD_Tot_A_35_44,MaOpD_Tot_A_45_54,MaOpD_Tot_A_55_64,MaOpD_Tot_A_65_74,MaOpD_Tot_A_75ov,MaOpD_Tot_Tot,Lab_NNI_A_15_19,Lab_NNI_A_20_24,Lab_NNI_A_25_34,Lab_NNI_A_35_44,Lab_NNI_A_45_54,Lab_NNI_A_55_64,Lab_NNI_A_65_74,Lab_NNI_A_75ov,Lab_NNI_Tot,Lab_1_149_A_15_19,Lab_1_149_A_20_24,Lab_1_149_A_25_34,Lab_1_149_A_35_44,Lab_1_149_A_45_54,Lab_1_149_A_55_64,Lab_1_149_A_65_74,Lab_1_149_A_75ov,Lab_1_149_Tot,Lab_150_299_A_15_19,Lab_150_299_A_20_24,Lab_150_299_A_25_34,Lab_150_299_A_35_44,Lab_150_299_A_45_54,Lab_150_299_A_55_64,Lab_150_299_A_65_74,Lab_150_299_A_75ov,Lab_150_299_Tot,Lab_300_399_A_15_19,Lab_300_399_A_20_24,Lab_300_399_A_25_34,Lab_300_399_A_35_44,Lab_300_399_A_45_54,Lab_300_399_A_55_64,Lab_300_399_A_65_74,Lab_300_399_A_75ov,Lab_300_399_Tot,Lab_400_499_A_15_19,Lab_400_499_A_20_24,Lab_400_499_A_25_34,Lab_400_499_A_35_44,Lab_400_499_A_45_54,Lab_400_499_A_55_64,Lab_400_499_A_65_74,Lab_400_499_A_75ov,Lab_400_499_Tot,Lab_500_649_A_15_19,Lab_500_649_A_20_24,Lab_500_649_A_25_34,Lab_500_649_A_35_44,Lab_500_649_A_45_54,Lab_500_649_A_55_64,Lab_500_649_A_65_74,Lab_500_649_A_75ov,Lab_500_649_Tot,Lab_650_799_A_15_19,Lab_650_799_A_20_24,Lab_650_799_A_25_34,Lab_650_799_A_35_44,Lab_650_799_A_45_54,Lab_650_799_A_55_64,Lab_650_799_A_65_74,Lab_650_799_A_75ov,Lab_650_799_Tot,Lab_800_999_A_15_19,Lab_800_999_A_20_24,Lab_800_999_A_25_34,Lab_800_999_A_35_44,Lab_800_999_A_45_54,Lab_800_999_A_55_64,Lab_800_999_A_65_74,Lab_800_999_A_75ov,Lab_800_999_Tot,Lab_1000_1249_A_15_19,Lab_1000_1249_A_20_24,Lab_1000_1249_A_25_34,Lab_1000_1249_A_35_44,Lab_1000_1249_A_45_54,Lab_1000_1249_A_55_64,Lab_1000_1249_A_65_74,Lab_1000_1249_A_75ov,Lab_1000_1249_Tot,Lab_1250_1499_A_15_19,Lab_1250_1499_A_20_24,Lab_1250_1499_A_25_34,Lab_1250_1499_A_35_44,Lab_1250_1499_A_45_54,Lab_1250_1499_A_55_64,Lab_1250_1499_A_65_74,Lab_1250_1499_A_75ov,Lab_1250_1499_Tot,Lab_1500_1749_A_15_19,Lab_1500_1749_A_20_24,Lab_1500_1749_A_25_34,Lab_1500_1749_A_35_44,Lab_1500_1749_A_45_54,Lab_1500_1749_A_55_64,Lab_1500_1749_A_65_74,Lab_1500_1749_A_75ov,Lab_1500_1749_Tot,Lab_1750_1999_A_15_19,Lab_1750_1999_A_20_24,Lab_1750_1999_A_25_34,Lab_1750_1999_A_35_44,Lab_1750_1999_A_45_54,Lab_1750_1999_A_55_64,Lab_1750_1999_A_65_74,Lab_1750_1999_A_75ov,Lab_1750_1999_Tot,Lab_2000_2999_A_15_19,Lab_2000_2999_A_20_24,Lab_2000_2999_A_25_34,Lab_2000_2999_A_35_44,Lab_2000_2999_A_45_54,Lab_2000_2999_A_55_64,Lab_2000_2999_A_65_74,Lab_2000_2999_A_75ov,Lab_2000_2999_Tot,Lab_3000_3499_A_15_19,Lab_3000_3499_A_20_24,Lab_3000_3499_A_25_34,Lab_3000_3499_A_35_44,Lab_3000_3499_A_45_54,Lab_3000_3499_A_55_64,Lab_3000_3499_A_65_74,Lab_3000_3499_A_75ov,Lab_3000_3499_Tot,Lab_3500mo_A_15_19,Lab_3500mo_A_20_24,Lab_3500mo_A_25_34
210041240,0,0,0,3,0,0,0,4,0,0,5,3,6,0,0,0,12,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,19,17,20,18,4,0,77,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,15,5,3,0,0,0,4,0,0,18,0,5,3,3,0,0,0,0,12,0,0,4,0,0,0,3,0,11,0,5,3,4,0,4,0,0,17,0,0,0,5,9,0,0,0,12,0,8,4,5,6,4,0,0,26,0,0,5,7,4,3,0,0,20,0,0,3,0,3,5,0,0,11,0,0,0,0,5,0,0,0,9,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041539,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,14,8,3,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,5,0,0,0,4,6,0,0,0,9,0,0,5,0,0,4,0,0,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210041540,3,4,6,6,8,3,0,34,0,0,7,6,3,3,0,0,25,0,3,0,0,0,0,0,0,14,0,0,4,0,6,5,0,0,18,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,3,0,0,0,0,0,3,0,0,5,10,36,50,54,63,75,20,5,312,6,3,0,0,0,0,0,0,10,93,8,0,0,0,0,0,0,102,53,20,5,0,3,3,4,0,84,17,13,7,0,0,4,0,0,46,3,20,5,3,7,12,7,3,59,3,16,7,6,13,14,0,0,68,5,20,18,10,13,11,6,0,71,0,8,24,16,14,11,0,0,78,0,7,13,5,13,3,4,0,47,0,0,10,3,15,3,3,0,27,0,0,3,5,0,5,0,0,15,0,0,5,3,3,0,0,0,21,0,0,9,6,4,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0
210041541,0,0,0,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,15,7,0,0,48,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,4,0,0,3,3,0,3,0,0,7,0,0,3,3,0,0,0,0,11,0,0,0,3,0,0,0,0,12,0,0,5,0,3,5,0,0,11,0,0,0,5,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051242,0,20,27,26,17,0,0,92,0,4,8,24,14,12,3,0,62,0,0,5,6,6,8,5,0,36,0,0,11,14,14,9,0,0,45,0,0,0,0,4,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,92,227,225,185,150,44,5,947,3,0,0,0,0,3,0,0,8,29,8,4,6,0,3,3,0,53,28,3,4,4,7,3,0,5,59,9,7,14,9,8,19,6,0,63,3,14,12,10,17,22,6,0,87,6,30,42,18,19,25,11,0,146,4,31,61,67,70,62,9,0,315,13,28,102,98,79,66,14,0,398,0,7,53,57,35,30,15,0,191,0,5,23,36,23,16,0,0,111,0,4,22,29,16,12,0,0,83,0,0,13,21,8,11,0,0,51,0,0,17,11,19,9,0,0,59,0,0,0,0,0,0,0,0,4,0,0,0
210051243,20,112,124,115,114,19,0,505,0,10,85,69,74,72,18,0,326,0,4,31,51,54,37,6,0,191,0,3,44,48,59,50,9,0,214,0,0,7,8,9,12,0,0,28,0,3,13,15,11,8,0,0,47,0,3,7,3,14,6,0,0,33,73,331,953,887,947,884,165,3,4249,4,0,3,0,0,4,3,0,18,66,5,9,3,3,0,0,0,87,43,23,8,16,6,7,5,0,115,19,20,28,21,16,19,9,0,134,14,36,31,25,29,24,13,0,164,17,47,49,56,38,50,11,0,267,19,88,122,94,124,90,16,0,563,16,104,242,167,210,174,20,0,948,6,54,208,143,154,96,22,0,692,5,19,87,71,72,56,17,0,332,0,12,48,63,63,39,8,0,229,0,11,38,34,33,15,0,0,125,0,3,41,49,39,11,5,0,148,0,0,3,10,4,0,0,0,22,0,0,9
210051245,0,5,13,15,17,4,0,52,0,0,3,5,9,17,0,0,33,0,0,0,0,3,4,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,11,38,71,71,102,31,3,333,4,0,0,0,0,0,3,0,15,36,7,0,0,3,0,0,0,46,15,4,3,3,0,3,0,0,35,8,10,3,3,4,6,0,4,33,6,7,8,4,4,4,3,0,35,9,4,14,3,13,7,0,0,50,3,9,3,8,14,11,4,0,52,3,16,12,5,10,13,5,0,62,0,9,22,14,10,9,0,0,66,0,8,8,5,7,5,0,0,36,0,7,3,0,3,3,0,0,21,0,0,6,10,8,0,0,0,22,0,3,4,4,5,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0
210051246,3,8,11,5,0,3,0,35,0,0,6,3,3,3,0,0,24,0,0,6,7,9,3,0,0,24,0,4,4,9,0,5,0,0,24,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,18,52,49,58,44,12,0,238,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,13,10,0,0,0,0,6,0,0,20,0,3,5,0,4,4,0,0,19,3,0,0,0,0,3,0,0,16,3,4,4,8,4,0,0,0,21,0,5,6,7,3,0,0,0,25,0,3,7,7,8,4,0,0,30,0,0,8,9,9,0,0,0,24,0,0,3,4,0,0,0,0,15,0,0,5,5,4,5,0,0,16,0,0,5,3,3,0,0,0,13,0,0,0,6,3,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0
210051247,0,4,5,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,27,19,20,10,5,0,87,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,10,0,0,4,3,0,0,0,0,8,0,0,0,3,3,0,0,0,8,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
210051248,18,71,101,98,79,7,0,371,0,7,54,68,77,45,6,0,259,0,4,22,27,37,24,7,0,113,0,0,12,23,20,24,3,0,89,0,0,5,4,3,0,0,0,14,0,0,0,3,0,0,0,0,6,0,4,3,6,3,0,4,0,20,67,308,660,608,612,479,83,0,2814,3,0,10,3,3,0,0,0,18,31,3,0,0,0,0,0,0,39,18,6,4,0,3,0,0,0,35,5,11,5,7,0,5,0,0,32,9,19,11,5,5,9,0,0,52,4,16,14,3,16,18,4,0,72,11,20,29,29,26,39,12,0,168,5,18,41,53,58,49,8,0,229,3,11,41,47,42,26,8,0,172,0,8,14,25,22,15,0,0,86,0,5,7,3,15,4,4,0,44,0,0,5,3,5,4,0,0,14,0,0,3,8,8,6,0,0,21,0,0,0,0,0,0,0,0,4,0,0,0
210051250,0,13,19,13,9,6,0,60,0,0,3,9,16,10,0,0,37,0,0,0,3,0,7,0,0,11,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,8,46,109,115,111,88,28,3,506,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,16,6,4,0,0,4,5,0,0,14,0,3,0,0,7,0,0,0,14,0,7,0,6,5,6,0,0,21,0,10,9,19,4,7,3,0,52,4,16,18,21,23,10,4,0,88,0,14,20,17,28,10,5,0,97,3,9,16,21,14,10,0,0,65,0,0,12,6,10,3,3,0,31,0,0,0,13,3,5,0,0,25,0,0,4,12,0,0,0,0,18,0,3,5,7,6,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0
210051441,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,6,0,0,0,0,7,0,0,0,9,0,0,4,14,8,14,0,0,38,0,0,3,4,4,3,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,24,24,24,28,0,0,113,3,0,0,0,0,0,0,0,3,27,0,0,0,0,0,0,0,30,14,3,0,0,0,0,0,0,15,3,3,0,0,0,0,0,0,12,0,0,5,5,0,0,0,0,9,0,4,0,0,0,4,0,0,16,0,3,9,0,3,0,0,0,22,0,0,6,6,0,5,0,0,19,0,0,10,0,4,0,0,0,13,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051442,0,3,4,0,0,0,0,10,0,3,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,17,31,36,22,16,4,0,128,0,0,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,11,0,0,3,0,4,0,0,0,6,3,0,4,8,0,0,4,0,19,3,0,10,3,0,0,0,0,19,0,4,0,8,0,0,0,0,16,0,4,3,0,0,3,3,0,18,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,3,0,0,6,4,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051443,3,33,17,11,14,0,0,75,0,0,10,15,9,8,5,0,41,0,0,3,6,12,8,0,0,33,0,0,4,8,7,10,0,0,27,0,0,0,0,0,3,0,0,5,0,0,0,3,0,0,0,0,9,0,0,0,3,0,0,0,0,6,7,41,122,153,83,80,19,0,495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,3,0,0,4,4,0,0,18,0,3,0,3,0,4,0,0,16,4,4,4,0,0,0,0,0,16,0,4,10,8,4,8,0,0,38,0,9,13,15,8,12,0,0,61,0,9,24,16,20,19,9,0,98,0,6,19,17,16,12,0,0,72,0,4,15,6,8,6,6,0,45,0,0,3,7,8,3,3,0,34,0,0,6,9,11,4,0,0,30,0,0,7,13,9,3,0,0,32,0,0,3,0,6,0,0,0,3,0,0,0
210051445,3,7,12,3,4,0,0,30,0,0,9,6,5,3,0,0,25,0,4,4,5,0,0,0,0,13,0,0,0,4,0,3,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,3,8,26,94,138,42,41,9,0,342,0,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,0,28,13,3,0,0,0,0,0,0,17,3,3,8,4,0,0,0,0,14,6,4,12,0,6,0,0,0,24,8,10,12,4,3,0,0,0,34,3,5,17,11,11,3,0,0,49,0,3,15,20,21,9,0,0,77,0,3,19,18,13,10,0,0,62,0,3,9,8,4,0,0,0,27,0,0,7,4,4,3,0,0,18,0,0,8,3,0,0,0,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,3
210051542,0,6,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,37,35,16,7,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051543,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,9,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,11,40,27,15,13,0,0,111,0,0,0,0,0,0,0,0,6,52,0,0,0,0,0,0,0,49,27,9,0,4,0,4,0,0,38,12,5,0,5,3,0,0,0,35,5,10,10,3,3,0,0,0,31,0,4,5,5,3,0,6,0,29,0,9,9,4,3,4,0,0,25,0,3,8,11,0,5,0,0,28,0,4,7,0,4,9,0,0,21,0,0,5,3,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210051544,17,92,100,90,58,8,0,364,0,7,55,57,39,21,0,0,179,0,0,23,31,21,10,0,0,88,0,3,19,14,28,12,0,0,68,0,0,4,4,0,3,0,0,7,0,0,0,6,3,0,0,0,9,0,0,0,4,4,3,0,0,12,18,145,559,571,485,346,54,4,2179,3,3,0,0,0,0,0,0,11,39,3,0,0,0,0,0,0,46,21,15,5,6,0,8,0,0,47,14,4,0,3,10,0,0,0,43,3,23,24,5,3,0,0,0,57,4,16,22,18,9,10,0,0,73,0,19,32,29,10,18,5,3,116,5,20,65,39,45,26,5,0,206,6,9,51,42,34,18,6,0,164,0,0,16,14,18,12,0,0,67,0,0,15,17,10,12,3,0,54,0,4,12,13,10,0,0,0,39,0,0,12,10,6,3,0,0,31,0,0,0,4,6,0,0,0,6,0,0,3
210051545,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,9,26,22,13,0,0,88,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,12,12,0,3,4,0,0,0,0,20,3,0,3,0,0,0,0,0,6,0,5,0,0,0,0,0,0,13,5,3,4,3,0,0,0,0,20,0,0,5,0,0,5,0,0,18,0,0,3,3,5,4,0,0,11,0,0,7,4,4,7,0,0,14,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011251,9,16,43,43,48,7,0,165,0,4,25,27,31,25,7,0,112,0,3,15,9,10,10,0,0,51,0,0,19,16,9,7,0,0,48,0,0,0,0,0,0,0,0,5,0,0,3,0,4,0,0,0,8,0,0,0,3,3,4,0,0,13,32,118,316,307,387,390,92,6,1652,0,0,0,3,0,0,0,0,3,31,9,0,3,0,0,0,0,40,15,22,3,7,0,6,3,0,54,5,11,15,6,6,14,6,0,62,6,15,21,6,13,12,9,0,82,5,17,24,30,31,40,14,0,162,3,44,75,57,51,54,14,0,302,8,46,89,88,76,67,15,0,399,0,17,75,39,44,39,12,3,235,0,3,13,29,28,22,6,0,109,0,6,18,14,8,10,0,0,54,0,4,16,6,7,5,0,0,35,0,0,10,8,9,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0
211011254,0,47,75,93,73,13,0,296,0,0,31,38,59,52,6,0,192,0,0,14,26,36,27,3,0,103,0,0,11,10,16,12,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,8,0,0,15,50,129,370,436,529,479,96,0,2088,6,0,5,0,0,4,0,0,7,78,7,4,3,0,0,0,0,96,37,16,6,3,0,3,0,0,66,10,16,9,8,11,10,0,0,68,10,23,8,8,3,11,11,3,71,6,24,17,22,18,15,7,0,114,8,36,51,55,55,49,10,0,257,0,40,75,93,83,62,26,0,383,6,22,70,69,83,71,9,0,336,0,10,31,28,45,38,9,0,162,0,3,23,25,27,24,0,0,108,0,0,13,11,8,11,0,0,55,0,0,13,12,8,3,0,0,44,0,0,6,0,3,0,0,0,10,0,0,3
211011255,0,3,5,6,4,0,0,14,0,0,0,0,0,0,0,0,9,0,0,0,3,0,0,3,0,8,0,0,0,0,3,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,13,16,17,3,0,70,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,4,0,0,0,0,0,0,0,7,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,5,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,3,4,3,0,0,9,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211011256,0,9,8,8,3,0,0,25,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,15,32,44,44,51,42,9,0,237,4,0,0,0,0,0,0,0,3,58,8,0,0,0,5,0,0,75,29,5,0,3,0,6,0,0,42,14,12,0,0,3,0,0,0,38,9,9,9,10,0,3,3,0,40,4,3,8,3,13,4,0,0,37,4,11,13,4,14,17,3,0,60,0,8,22,9,11,25,6,0,91,0,5,7,11,13,9,0,0,40,0,0,3,0,8,7,0,0,32,0,0,0,0,0,5,0,0,10,0,0,0,3,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,0,0,4,0,0,0
211011257,3,8,14,12,8,0,0,38,0,0,0,3,5,9,0,0,28,0,0,0,5,3,6,0,0,5,0,0,0,0,0,3,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,49,57,74,87,70,16,0,354,0,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,22,8,0,0,0,0,0,0,0,12,0,3,0,0,0,0,0,0,8,0,4,0,0,5,4,0,0,12,0,4,4,0,5,3,0,0,18,3,0,9,3,4,5,4,0,33,0,4,14,17,10,11,0,0,54,0,6,17,16,8,20,6,0,71,0,0,6,6,10,4,0,0,33,0,0,4,4,3,3,0,0,13,0,0,0,3,0,0,0,0,3,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
211011258,5,13,20,15,17,5,0,77,0,0,13,13,8,10,4,0,50,0,0,3,11,13,11,0,0,43,0,0,4,6,5,6,0,0,19,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,0,0,4,9,43,95,91,82,79,14,0,414,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,13,4,0,0,5,0,0,0,0,12,4,0,5,0,4,0,0,0,11,0,0,0,0,6,0,0,0,14,4,5,0,0,0,0,0,0,11,4,3,12,0,0,7,0,0,25,0,0,7,0,4,10,0,0,28,0,3,5,5,4,5,7,0,21,0,4,6,6,7,0,0,0,27,0,0,0,3,3,0,0,0,12,0,0,0,3,3,6,0,0,19,0,0,3,4,3,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0
211011259,0,6,0,3,3,5,0,17,0,0,0,0,3,3,0,0,9,0,0,0,0,4,3,0,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,20,19,30,23,17,0,113,0,0,0,0,0,0,0,0,0,45,4,0,0,4,0,0,0,52,28,5,5,0,5,0,0,0,37,3,4,8,0,4,0,0,0,24,0,0,6,5,7,8,3,0,29,4,8,9,11,10,10,5,0,56,0,5,7,11,22,21,9,0,76,0,8,11,10,9,11,5,0,57,0,3,0,3,10,14,0,0,32,0,0,0,9,4,3,0,0,14,0,0,3,0,0,0,0,0,5,0,0,0,3,3,0,0,0,7,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
