POW_SA2_CODE_2021,Mng_NNI_A_15_19,Mng_NNI_A_20_24,Mng_NNI_A_25_34,Mng_NNI_A_35_44,Mng_NNI_A_45_54,Mng_NNI_A_55_64,Mng_NNI_A_65_74,Mng_NNI_A_75ov,Mng_NNI_Tot,Mng_1_149_A_15_19,Mng_1_149_A_20_24,Mng_1_149_A_25_34,Mng_1_149_A_35_44,Mng_1_149_A_45_54,Mng_1_149_A_55_64,Mng_1_149_A_65_74,Mng_1_149_A_75ov,Mng_1_149_Tot,Mng_150_299_A_15_19,Mng_150_299_A_20_24,Mng_150_299_A_25_34,Mng_150_299_A_35_44,Mng_150_299_A_45_54,Mng_150_299_A_55_64,Mng_150_299_A_65_74,Mng_150_299_A_75ov,Mng_150_299_Tot,Mng_300_399_A_15_19,Mng_300_399_A_20_24,Mng_300_399_A_25_34,Mng_300_399_A_35_44,Mng_300_399_A_45_54,Mng_300_399_A_55_64,Mng_300_399_A_65_74,Mng_300_399_A_75ov,Mng_300_399_Tot,Mng_400_499_A_15_19,Mng_400_499_A_20_24,Mng_400_499_A_25_34,Mng_400_499_A_35_44,Mng_400_499_A_45_54,Mng_400_499_A_55_64,Mng_400_499_A_65_74,Mng_400_499_A_75ov,Mng_400_499_Tot,Mng_500_649_A_15_19,Mng_500_649_A_20_24,Mng_500_649_A_25_34,Mng_500_649_A_35_44,Mng_500_649_A_45_54,Mng_500_649_A_55_64,Mng_500_649_A_65_74,Mng_500_649_A_75ov,Mng_500_649_Tot,Mng_650_799_A_15_19,Mng_650_799_A_20_24,Mng_650_799_A_25_34,Mng_650_799_A_35_44,Mng_650_799_A_45_54,Mng_650_799_A_55_64,Mng_650_799_A_65_74,Mng_650_799_A_75ov,Mng_650_799_Tot,Mng_800_999_A_15_19,Mng_800_999_A_20_24,Mng_800_999_A_25_34,Mng_800_999_A_35_44,Mng_800_999_A_45_54,Mng_800_999_A_55_64,Mng_800_999_A_65_74,Mng_800_999_A_75ov,Mng_800_999_Tot,Mng_1000_1249_A_15_19,Mng_1000_1249_A_20_24,Mng_1000_1249_A_25_34,Mng_1000_1249_A_35_44,Mng_1000_1249_A_45_54,Mng_1000_1249_A_55_64,Mng_1000_1249_A_65_74,Mng_1000_1249_A_75ov,Mng_1000_1249_Tot,Mng_1250_1499_A_15_19,Mng_1250_1499_A_20_24,Mng_1250_1499_A_25_34,Mng_1250_1499_A_35_44,Mng_1250_1499_A_45_54,Mng_1250_1499_A_55_64,Mng_1250_1499_A_65_74,Mng_1250_1499_A_75ov,Mng_1250_1499_Tot,Mng_1500_1749_A_15_19,Mng_1500_1749_A_20_24,Mng_1500_1749_A_25_34,Mng_1500_1749_A_35_44,Mng_1500_1749_A_45_54,Mng_1500_1749_A_55_64,Mng_1500_1749_A_65_74,Mng_1500_1749_A_75ov,Mng_1500_1749_Tot,Mng_1750_1999_A_15_19,Mng_1750_1999_A_20_24,Mng_1750_1999_A_25_34,Mng_1750_1999_A_35_44,Mng_1750_1999_A_45_54,Mng_1750_1999_A_55_64,Mng_1750_1999_A_65_74,Mng_1750_1999_A_75ov,Mng_1750_1999_Tot,Mng_2000_2999_A_15_19,Mng_2000_2999_A_20_24,Mng_2000_2999_A_25_34,Mng_2000_2999_A_35_44,Mng_2000_2999_A_45_54,Mng_2000_2999_A_55_64,Mng_2000_2999_A_65_74,Mng_2000_2999_A_75ov,Mng_2000_2999_Tot,Mng_3000_3499_A_15_19,Mng_3000_3499_A_20_24,Mng_3000_3499_A_25_34,Mng_3000_3499_A_35_44,Mng_3000_3499_A_45_54,Mng_3000_3499_A_55_64,Mng_3000_3499_A_65_74,Mng_3000_3499_A_75ov,Mng_3000_3499_Tot,Mng_3500mo_A_15_19,Mng_3500mo_A_20_24,Mng_3500mo_A_25_34,Mng_3500mo_A_35_44,Mng_3500mo_A_45_54,Mng_3500mo_A_55_64,Mng_3500mo_A_65_74,Mng_3500mo_A_75ov,Mng_3500mo_Tot,Mng_PINS_A_15_19,Mng_PINS_A_20_24,Mng_PINS_A_25_34,Mng_PINS_A_35_44,Mng_PINS_A_45_54,Mng_PINS_A_55_64,Mng_PINS_A_65_74,Mng_PINS_A_75ov,Mng_PINS_Tot,Mng_Tot_A_15_19,Mng_Tot_A_20_24,Mng_Tot_A_25_34,Mng_Tot_A_35_44,Mng_Tot_A_45_54,Mng_Tot_A_55_64,Mng_Tot_A_65_74,Mng_Tot_A_75ov,Mng_Tot_Tot,Pro_NNI_A_15_19,Pro_NNI_A_20_24,Pro_NNI_A_25_34,Pro_NNI_A_35_44,Pro_NNI_A_45_54,Pro_NNI_A_55_64,Pro_NNI_A_65_74,Pro_NNI_A_75ov,Pro_NNI_Tot,Pro_1_149_A_15_19,Pro_1_149_A_20_24,Pro_1_149_A_25_34,Pro_1_149_A_35_44,Pro_1_149_A_45_54,Pro_1_149_A_55_64,Pro_1_149_A_65_74,Pro_1_149_A_75ov,Pro_1_149_Tot,Pro_150_299_A_15_19,Pro_150_299_A_20_24,Pro_150_299_A_25_34,Pro_150_299_A_35_44,Pro_150_299_A_45_54,Pro_150_299_A_55_64,Pro_150_299_A_65_74,Pro_150_299_A_75ov,Pro_150_299_Tot,Pro_300_399_A_15_19,Pro_300_399_A_20_24,Pro_300_399_A_25_34,Pro_300_399_A_35_44,Pro_300_399_A_45_54,Pro_300_399_A_55_64,Pro_300_399_A_65_74,Pro_300_399_A_75ov,Pro_300_399_Tot,Pro_400_499_A_15_19,Pro_400_499_A_20_24,Pro_400_499_A_25_34,Pro_400_499_A_35_44,Pro_400_499_A_45_54,Pro_400_499_A_55_64,Pro_400_499_A_65_74,Pro_400_499_A_75ov,Pro_400_499_Tot,Pro_500_649_A_15_19,Pro_500_649_A_20_24
211011260,0,0,0,0,4,0,0,0,10,0,0,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,7,0,3,7,5,8,0,3,0,27,0,5,0,3,5,9,0,0,19,0,9,11,7,13,6,4,0,46,0,7,15,11,13,6,3,0,51,0,12,27,17,23,14,7,0,95,0,20,41,24,29,20,3,0,138,0,0,30,12,15,21,4,0,83,0,0,17,31,15,13,3,0,90,0,0,13,21,23,16,5,3,81,0,0,17,32,57,30,11,0,144,0,0,0,7,13,13,4,0,28,0,0,0,17,22,14,3,0,56,0,0,0,0,0,0,0,0,3,11,55,170,197,232,158,47,8,881,0,0,0,4,0,0,0,0,11,13,7,3,3,4,4,0,0,33,7,3,4,4,0,5,0,0,30,0,11,5,3,5,4,0,0,25,3,3,7,13,6,6,4,3,42,0,6
211011446,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,3,0,3,0,0,0,0,0,8,0,0,0,6,5,0,3,0,26,0,0,4,5,9,9,9,0,29,0,0,3,8,8,3,6,0,21,0,4,4,13,8,11,0,0,44,0,11,9,20,17,11,0,0,77,0,6,27,19,25,11,5,0,93,0,0,33,20,21,13,6,0,93,0,0,21,24,38,17,5,0,109,0,0,10,16,21,17,0,0,73,0,0,21,58,68,33,7,0,191,0,0,0,12,13,5,0,0,36,0,0,7,14,31,15,0,0,61,0,0,0,0,7,5,3,0,13,5,31,158,218,259,155,50,4,882,0,0,0,4,0,4,0,0,7,0,0,3,3,0,0,0,0,16,0,3,6,7,3,6,0,0,22,0,8,3,0,9,5,0,0,23,0,4,7,9,9,11,4,4,48,5,3
211011447,0,0,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,9,0,0,0,8,0,0,0,0,9,0,0,0,5,5,0,0,0,12,0,0,0,3,3,6,0,0,18,0,6,5,3,6,6,3,0,34,0,0,10,8,16,7,0,0,43,0,0,10,9,10,10,3,0,33,0,0,5,11,10,0,0,0,29,0,0,5,3,9,5,0,0,27,0,0,5,19,19,10,0,0,53,0,0,5,6,0,5,0,0,16,0,0,4,6,11,6,0,0,23,0,0,0,0,0,4,0,0,5,4,11,58,83,87,61,18,0,324,0,0,0,0,0,3,0,0,5,0,0,0,0,6,4,0,0,10,0,0,0,0,5,0,0,0,10,0,0,3,3,3,0,0,0,9,0,0,0,5,5,5,0,3,18,0,3
211011448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,9,0,7,0,3,5,5,0,0,20,3,3,0,6,9,0,4,0,24,0,0,3,9,12,10,0,0,39,0,8,8,5,15,5,6,0,55,0,3,8,24,20,18,5,5,79,0,5,14,17,23,15,7,0,79,0,0,16,20,19,13,0,0,73,0,0,8,10,15,14,4,0,40,0,0,9,35,36,13,6,0,102,0,0,0,8,15,3,0,0,26,0,0,4,5,14,9,0,0,33,0,0,0,0,0,0,0,0,4,6,24,83,138,183,105,37,6,591,0,0,0,4,0,0,0,0,6,4,0,0,0,0,0,0,0,9,0,0,0,0,5,3,0,0,15,3,0,0,8,4,3,0,0,22,0,0,5,0,3,3,0,0,16,0,3
211011449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,6,0,0,0,6,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,9,0,0,0,0,0,0,0,0,6,0,0,0,0,5,6,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,17,20,12,5,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,3,0,0,0,0,4,0,0,0,0,0,0,0,0,7,0,0
211021261,0,0,0,0,0,0,0,0,8,0,0,0,7,3,0,0,0,8,3,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,8,0,0,5,0,0,3,3,0,10,0,0,0,3,3,0,0,0,9,0,0,4,4,4,6,0,0,15,0,4,6,3,0,0,0,3,18,0,0,0,7,9,7,3,0,24,0,0,0,6,7,0,0,0,22,0,0,5,6,8,7,4,0,30,0,0,0,11,14,0,0,0,32,0,0,8,16,29,19,5,0,79,0,0,0,4,8,0,0,0,17,0,0,0,13,19,13,6,0,52,0,0,0,0,4,0,0,0,3,5,10,30,79,112,66,36,8,345,0,0,0,3,0,0,0,0,3,5,0,6,5,0,3,0,0,26,0,4,3,5,5,5,0,0,21,0,3,8,0,4,9,5,0,28,0,0,5,0,7,9,0,0,29,0,3
211021262,0,0,0,0,3,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,5,0,9,0,0,0,5,5,0,0,0,13,0,4,0,0,5,7,0,0,23,0,3,4,5,5,0,4,5,27,0,0,5,6,8,5,4,0,37,0,6,8,4,16,4,0,0,37,0,4,10,4,16,5,4,3,47,0,0,5,4,10,12,3,0,36,0,0,6,4,10,5,0,0,22,0,0,3,10,24,7,6,0,50,0,0,0,4,8,7,0,0,20,0,0,3,0,17,16,0,0,35,0,0,0,0,0,3,0,3,9,0,17,48,58,125,79,39,20,379,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,10,3,5,0,0,0,5,0,0,18,0,0,0,0,4,0,0,0,14,0,0,0,4,6,0,0,0,7,0,0
211031263,0,0,0,4,0,4,0,0,9,0,0,0,3,0,0,0,0,9,4,0,3,7,0,0,0,0,12,4,0,5,0,6,3,0,0,8,5,4,0,4,3,8,9,0,23,3,3,9,3,9,7,0,0,28,5,4,11,11,10,3,3,0,48,0,4,22,12,16,5,8,4,80,0,10,37,23,39,21,13,0,142,0,4,24,55,34,42,9,0,175,0,6,18,64,55,31,11,3,185,0,0,19,36,38,36,6,4,146,0,0,43,86,109,81,19,0,349,0,0,4,32,35,25,3,0,96,0,0,5,35,58,50,13,8,167,0,0,5,0,5,3,0,0,13,16,43,205,370,418,316,101,22,1489,0,0,0,0,4,4,0,0,8,0,0,0,0,0,3,0,0,9,4,3,0,0,3,3,0,0,13,0,0,0,0,0,0,0,0,6,0,9,6,7,0,0,3,0,25,0,3
211031265,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,7,0,0,3,3,0,3,0,0,9,0,0,3,0,0,3,3,3,12,0,0,0,3,6,0,0,0,11,0,0,5,0,9,0,0,0,17,0,3,5,4,12,4,0,0,26,0,0,6,3,3,8,0,0,20,0,0,4,8,5,4,0,0,29,0,0,5,3,0,7,4,0,19,0,0,3,9,18,10,0,0,45,0,0,0,0,4,3,5,0,20,0,0,4,6,18,6,0,0,40,0,0,0,0,4,0,0,0,4,0,4,36,51,89,55,18,4,261,0,0,0,4,0,0,0,0,3,0,4,0,0,0,0,5,0,11,0,4,0,5,0,0,0,0,11,0,0,9,3,0,3,3,0,21,0,0,0,3,0,0,0,0,14,0,0
211031266,0,0,0,3,0,0,0,0,8,3,5,0,4,3,5,0,0,18,5,3,0,3,3,6,0,0,14,0,3,10,5,0,3,4,0,28,0,11,6,3,4,7,3,0,39,0,8,12,14,15,10,6,0,66,6,17,21,13,12,11,7,0,97,0,28,58,34,32,15,4,0,174,0,36,82,51,47,31,8,0,253,0,3,55,55,40,27,4,5,191,0,5,44,60,64,45,4,0,220,0,0,39,45,54,29,11,0,174,0,0,43,97,110,62,12,0,329,0,0,4,26,44,22,5,0,102,0,0,3,42,67,50,8,6,173,0,0,0,0,5,0,0,0,4,20,122,371,457,498,334,85,10,1888,0,0,0,6,0,0,0,0,13,9,0,11,3,0,8,0,0,25,5,10,9,9,0,3,0,0,31,0,6,6,7,6,0,4,0,32,4,11,9,12,10,12,3,3,52,0,13
211031267,0,0,0,0,3,0,0,0,4,0,0,0,4,0,0,0,0,6,0,0,3,0,0,0,0,0,6,0,0,0,0,0,5,0,0,7,0,0,4,4,4,3,0,0,15,0,0,0,3,3,3,0,0,26,0,3,7,7,12,5,6,0,37,0,0,9,13,5,7,4,0,36,0,3,15,15,8,18,0,0,59,0,0,12,16,15,10,3,0,53,0,0,4,16,14,13,6,0,51,0,0,7,19,16,7,0,0,47,0,0,13,32,39,29,7,0,118,0,0,3,6,13,9,4,0,30,0,0,3,11,16,7,0,0,39,0,0,0,0,0,0,0,0,4,7,10,78,149,150,102,33,6,524,0,0,3,3,0,5,0,0,7,0,5,0,3,0,5,0,0,16,0,4,8,6,3,5,0,0,18,0,6,0,7,5,5,0,0,23,0,3,6,10,5,4,6,0,40,0,3
211031268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,11,0,0,3,4,0,3,0,0,17,0,0,6,0,0,0,0,0,7,0,0,3,5,3,9,0,0,21,0,0,3,4,5,5,3,0,17,0,0,0,4,9,3,0,0,18,0,0,0,5,5,4,0,0,18,0,0,0,10,9,4,4,0,28,0,0,0,6,4,0,0,0,11,0,0,0,3,9,0,4,0,12,0,0,0,0,0,0,0,0,0,4,10,20,41,47,41,10,3,180,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,5,0,3,0,0,3,0,3,0,4,0,10,0,0,0,3,5,0,3,0,6,0,0,0,0,0,3,4,0,10,0,0
211031450,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,4,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,5,0,4,0,3,0,3,0,0,11,0,0,6,7,3,3,0,0,26,0,0,4,6,10,6,4,0,26,0,5,6,17,5,7,4,0,48,0,4,14,14,16,6,3,0,59,0,0,13,12,15,12,4,0,59,0,3,9,22,8,12,3,0,57,0,0,10,8,12,4,0,0,37,0,0,5,27,23,20,5,0,83,0,0,0,3,0,9,0,0,23,0,0,4,10,5,8,0,0,23,0,0,0,0,0,9,0,0,11,4,18,69,135,112,110,21,4,477,0,0,0,0,0,0,0,0,3,4,0,8,0,0,3,0,0,14,0,3,4,7,3,3,0,0,19,0,3,3,4,4,4,0,0,17,0,0,3,6,6,6,0,0,18,0,5
211031451,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,5,0,0,0,0,3,0,0,0,15,0,0,5,0,7,0,0,0,19,0,3,7,5,10,0,0,0,23,0,5,0,0,4,0,0,0,20,0,9,11,4,11,4,0,0,35,0,0,22,7,11,6,0,0,51,0,3,4,14,9,3,3,0,32,0,0,3,0,7,4,0,0,16,0,0,7,11,21,9,0,0,43,0,0,0,3,7,8,0,0,24,0,0,0,4,8,4,0,0,20,0,0,0,0,0,0,0,0,7,3,22,70,66,101,48,16,4,319,0,0,3,0,0,0,0,0,3,3,0,0,0,0,5,0,0,10,0,0,0,4,0,0,0,0,16,0,0,0,6,3,6,0,0,19,0,6,0,5,0,8,0,0,18,0,0
211031452,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,3,4,0,0,0,11,0,3,0,0,0,3,0,0,8,0,5,3,3,4,0,0,0,12,0,4,7,6,3,0,0,0,27,0,0,17,12,12,6,0,0,56,0,3,17,17,14,8,5,0,51,0,0,3,18,12,13,0,0,51,0,0,10,14,10,10,0,0,42,0,0,11,32,30,23,5,0,106,0,0,0,0,7,9,0,0,28,0,0,9,17,30,11,6,0,76,0,0,0,0,0,0,0,0,4,0,19,80,138,135,95,23,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
211041269,0,0,0,0,5,3,0,0,10,3,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,6,0,0,5,0,7,4,0,0,14,0,10,3,0,4,0,0,0,18,0,7,0,5,3,3,0,5,31,0,0,6,6,10,3,0,0,34,0,9,18,13,15,8,3,0,61,0,6,21,13,10,13,0,0,63,0,5,13,16,12,3,0,0,54,0,0,11,11,7,6,0,0,47,0,0,6,14,4,5,5,0,38,0,0,8,29,35,14,6,0,92,0,0,0,11,10,6,0,0,39,0,0,3,18,21,14,0,0,59,0,0,0,0,0,0,0,0,3,5,44,98,144,157,95,16,6,561,0,0,0,0,0,0,0,0,4,6,3,0,6,0,0,0,0,17,0,6,0,0,4,4,0,0,23,0,5,5,6,4,4,0,0,23,0,3,4,4,0,0,0,0,18,0,4
211041270,0,0,6,3,0,0,0,0,11,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,9,0,0,6,3,0,3,3,0,17,0,3,3,0,7,5,0,0,19,0,3,6,5,6,3,5,0,30,4,4,13,11,11,8,3,0,50,0,3,14,18,12,11,0,0,63,0,4,27,18,16,14,10,0,82,0,3,17,35,21,22,7,0,112,0,0,29,30,37,27,6,0,126,0,0,15,44,25,18,9,0,102,0,0,41,94,62,47,5,0,253,0,0,7,29,30,19,0,0,79,0,0,3,31,47,30,16,8,123,0,0,0,4,0,0,0,0,5,4,16,178,324,285,216,61,8,1097,0,0,0,3,3,0,0,0,3,9,8,7,3,0,0,0,0,25,4,3,0,8,7,0,4,0,34,0,5,0,5,6,5,3,0,39,3,6,0,14,13,11,0,0,49,0,6
211041271,0,0,0,0,7,0,0,0,9,4,0,0,0,6,0,0,0,9,0,0,0,0,0,0,0,0,11,0,0,0,4,0,0,0,0,5,0,0,0,3,3,6,0,0,17,0,7,5,0,0,7,0,0,22,0,0,11,6,13,8,0,0,40,0,3,11,14,12,8,6,0,62,0,9,24,33,23,20,4,0,118,0,5,30,32,28,10,7,0,108,0,3,20,21,28,16,0,0,98,0,0,10,25,34,21,3,0,101,0,0,29,81,85,46,6,0,262,0,0,4,23,23,15,3,0,67,0,0,3,32,53,29,0,0,122,0,0,0,0,0,0,0,0,4,5,33,154,292,321,198,43,5,1045,0,0,0,0,0,0,0,0,6,0,7,0,0,0,0,4,0,11,0,8,6,8,0,0,0,0,14,0,6,5,8,3,0,0,0,34,0,5,4,0,3,0,0,0,28,0,12
211041272,0,0,0,0,0,5,0,0,7,0,0,0,0,0,0,0,0,7,0,0,0,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,11,0,0,0,3,0,6,0,0,12,0,0,0,6,6,6,4,0,17,0,0,6,4,6,0,0,0,21,0,0,14,14,11,0,0,3,45,0,0,12,15,9,3,0,0,42,0,0,5,19,7,5,7,0,40,0,0,10,8,7,3,0,0,27,0,0,8,19,30,11,5,0,75,0,0,0,8,3,8,5,0,27,0,0,8,5,18,14,3,0,42,0,0,0,0,0,0,0,0,0,0,3,56,107,111,68,32,13,392,0,0,0,0,0,0,0,0,0,3,0,0,6,5,0,0,0,12,0,3,4,0,9,0,0,0,15,5,3,3,4,4,0,0,0,18,0,8,3,9,0,0,4,0,19,0,6
211041273,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,4,0,0,0,5,0,0,3,4,4,0,0,0,11,0,0,4,0,0,0,0,0,6,0,4,0,0,4,3,0,0,16,0,0,0,0,7,0,0,0,18,0,0,9,6,4,8,4,0,31,0,4,6,8,3,4,3,0,27,0,0,9,7,3,6,0,0,23,0,0,0,5,0,3,0,0,14,0,0,0,15,15,7,4,0,41,0,0,0,0,7,5,0,0,12,0,0,0,3,6,0,0,0,15,0,0,0,0,0,0,0,0,3,3,10,34,62,66,46,19,4,241,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,13,0,0,4,0,0,0,3,0,8,0,0,5,0,0,0,0,0,9,0,0,7,6,6,6,0,0,26,4,6
211051274,0,0,0,0,0,3,0,0,3,0,0,0,0,0,6,0,0,3,0,0,5,0,0,0,0,0,5,0,0,3,3,4,0,0,0,9,0,0,0,0,0,0,0,0,4,0,3,5,3,7,8,5,0,26,0,0,4,5,0,4,0,0,15,0,0,8,5,5,6,0,0,26,0,0,13,9,3,5,0,0,35,0,5,0,6,10,0,0,0,31,0,0,0,0,6,5,3,0,23,0,0,4,11,8,5,0,0,28,0,0,3,12,25,9,0,0,50,0,0,0,5,7,10,0,0,22,0,0,0,11,10,9,4,0,28,0,0,0,0,0,0,0,0,0,0,10,45,73,96,60,20,0,309,0,0,0,0,0,0,0,0,8,4,0,0,5,0,4,0,0,10,3,0,5,3,0,0,0,0,12,0,0,3,0,4,0,4,0,8,0,0,0,5,0,0,5,0,14,0,0
211051275,0,0,0,0,0,0,0,0,6,0,0,4,0,0,0,0,0,7,0,0,0,0,0,3,0,0,4,0,3,0,7,4,0,0,3,18,0,0,3,0,0,3,0,0,10,0,3,3,6,0,4,0,0,20,0,6,3,9,9,7,0,0,31,0,7,13,5,6,14,0,0,45,0,6,31,12,11,11,3,0,67,0,0,20,9,8,5,0,0,46,0,0,9,14,15,3,0,0,41,0,0,5,14,11,11,4,0,42,0,0,11,23,29,8,0,0,75,0,0,3,9,11,7,0,0,32,0,0,0,6,10,4,0,0,26,0,0,0,0,0,0,0,0,5,3,30,97,112,123,82,16,8,469,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,0,4,0,0,3,0,0,13,0,0,0,4,0,0,0,0,13,0,0
211051276,0,0,3,0,0,5,8,4,17,5,0,0,0,0,0,0,0,3,0,0,0,3,4,0,3,0,13,0,0,0,3,3,3,6,3,24,0,5,11,0,8,6,3,0,27,0,0,0,9,6,10,0,0,26,0,3,8,9,9,15,0,4,50,0,7,16,17,22,19,8,0,96,0,3,26,21,12,22,12,0,102,0,4,27,15,13,14,0,0,75,0,0,14,26,16,15,9,0,75,0,0,8,10,14,11,0,0,48,0,0,4,26,36,28,3,0,99,0,0,0,8,9,10,0,0,24,0,0,0,6,14,11,0,0,30,0,0,0,0,4,5,0,0,9,9,22,123,151,169,175,48,17,714,0,0,0,0,0,0,0,0,5,0,0,0,0,9,0,0,0,9,0,3,3,5,5,5,3,0,24,0,0,0,5,0,0,3,0,14,0,0,3,0,4,6,4,3,30,0,5
211051277,0,0,0,0,3,0,0,0,5,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,3,0,0,0,8,0,0,4,0,18,0,3,3,3,4,5,0,0,19,0,3,7,8,11,10,5,0,41,0,4,17,11,27,14,5,0,76,0,7,9,22,18,14,0,0,63,0,0,18,17,16,12,6,0,69,0,0,16,22,20,11,4,0,77,0,0,13,32,53,24,6,0,122,0,0,5,14,13,10,4,0,44,0,0,3,15,30,10,0,0,63,0,0,0,0,3,0,0,0,0,0,18,87,160,200,112,32,3,614,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,0,0,3,0,6,0,0,0,0,0,3,6,0,11,0,3,0,0,0,0,0,0,9,0,0
211051278,0,0,0,3,3,10,0,0,13,0,0,0,0,3,3,0,0,6,5,0,0,0,0,0,0,0,15,0,4,3,3,3,4,0,0,17,0,0,4,3,4,3,0,0,26,3,3,4,5,15,11,6,0,48,5,6,23,16,14,9,3,0,71,0,17,21,26,19,11,3,6,103,0,13,50,47,33,30,3,0,168,0,5,35,41,28,22,3,0,137,0,4,21,31,37,44,8,0,150,0,0,11,46,37,24,10,0,129,0,0,14,65,70,45,11,0,215,0,0,3,18,30,14,0,0,59,0,0,4,23,37,22,3,0,89,0,0,0,3,5,0,0,0,13,13,49,205,332,341,264,63,6,1277,0,0,0,0,3,0,0,0,8,5,0,4,0,0,0,0,0,16,0,0,0,3,4,4,0,0,16,0,0,0,9,4,4,0,0,12,0,6,5,6,7,4,6,4,33,0,3
211051279,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,4,4,3,0,0,5,0,0,7,6,0,0,0,0,19,0,4,0,0,4,7,5,0,22,0,0,4,0,13,8,0,0,27,0,4,12,7,14,8,5,4,55,0,0,11,14,14,9,7,0,55,0,0,11,10,11,13,9,0,51,0,0,12,8,10,10,5,0,37,0,0,3,4,20,4,4,0,42,0,0,0,18,11,13,4,0,49,0,0,0,8,5,8,0,0,16,0,0,0,0,4,3,3,0,16,0,0,0,0,7,0,3,0,12,0,11,58,79,130,80,50,8,414,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,3,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,3,6,0,0,0,0,0,3,0,0,7,0,0
211051280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,10,0,0,0,6,0,4,0,0,9,0,0,0,6,0,0,5,0,13,0,0,0,7,0,0,0,0,11,0,0,3,4,0,6,0,0,17,0,0,4,7,6,0,5,0,21,0,0,0,7,0,3,0,0,11,0,0,0,6,7,14,0,0,28,0,0,0,4,3,3,0,0,13,0,0,0,3,0,4,0,0,12,0,0,0,0,0,0,0,0,3,3,4,12,44,34,41,15,0,145,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,0,0,5,9,4,0,0,0,12,0,0,6,5,0,5,0,0,16,0,0
