POW_SA2_CODE_2021,Tot_16_Other_FT,Tot_16_Other_PT,Tot_16_Other_NS,Tot_16_Other_Tot,Tot_16_Not_Stated,Tot_16_Tot,Tot_17_TertVE_TPTP_FT,Tot_17_TertVE_TPTP_PT,Tot_17_TertVE_TPTP_NS,Tot_17_TertVE_TPTP_Tot,Tot_17_TertUni_or_OHE_FT,Tot_17_TertUni_or_OHE_PT,Tot_17_TertUni_or_OHE_NS,Tot_17_TertUni_or_OHE_Tot,Tot_17_Other_FT,Tot_17_Other_PT,Tot_17_Other_NS,Tot_17_Other_Tot,Tot_17_Not_Stated,Tot_17_Tot,Tot_18_TertVE_TPTP_FT,Tot_18_TertVE_TPTP_PT,Tot_18_TertVE_TPTP_NS,Tot_18_TertVE_TPTP_Tot,Tot_18_TertUni_or_OHE_FT,Tot_18_TertUni_or_OHE_PT,Tot_18_TertUni_or_OHE_NS,Tot_18_TertUni_or_OHE_Tot,Tot_18_Other_FT,Tot_18_Other_PT,Tot_18_Other_NS,Tot_18_Other_Tot,Tot_18_Not_Stated,Tot_18_Tot,Tot_19_TertVE_TPTP_FT,Tot_19_TertVE_TPTP_PT,Tot_19_TertVE_TPTP_NS,Tot_19_TertVE_TPTP_Tot,Tot_19_TertUni_or_OHE_FT,Tot_19_TertUni_or_OHE_PT,Tot_19_TertUni_or_OHE_NS,Tot_19_TertUni_or_OHE_Tot,Tot_19_Other_FT,Tot_19_Other_PT,Tot_19_Other_NS,Tot_19_Other_Tot,Tot_19_Not_Stated,Tot_19_Tot,Tot_20_24_TertVE_TPTP_FT,Tot_20_24_TertVE_TPTP_PT,Tot_20_24_TertVE_TPTP_NS,Tot_20_24_TertVE_TPTP_Tot,Tot_20_24_TertUni_or_OHE_FT,Tot_20_24_TertUni_or_OHE_PT,Tot_20_24_TertUni_or_OHE_NS,Tot_20_24_TertUni_or_OHE_Tot,Tot_20_24_Other_FT,Tot_20_24_Other_PT,Tot_20_24_Other_NS,Tot_20_24_Other_Tot,Tot_20_24_Not_Stated,Tot_20_24_Tot,Tot_25_29_TertVE_TPTP_FT,Tot_25_29_TertVE_TPTP_PT,Tot_25_29_TertVE_TPTP_NS,Tot_25_29_TertVE_TPTP_Tot,Tot_25_29_TertUni_or_OHE_FT,Tot_25_29_TertUni_or_OHE_PT,Tot_25_29_TertUni_or_OHE_NS,Tot_25_29_TertUni_or_OHE_Tot,Tot_25_29_Other_FT,Tot_25_29_Other_PT,Tot_25_29_Other_NS,Tot_25_29_Other_Tot,Tot_25_29_Not_Stated,Tot_25_29_Tot,Tot_30ov_TertVE_TPTP_FT,Tot_30ov_TertVE_TPTP_PT,Tot_30ov_TertVE_TPTP_NS,Tot_30ov_TertVE_TPTP_Tot,Tot_30ov_TertUni_or_OHE_FT,Tot_30ov_TertUni_or_OHE_PT,Tot_30ov_TertUni_or_OHE_NS,Tot_30ov_TertUni_or_OHE_Tot,Tot_30ov_Other_FT,Tot_30ov_Other_PT,Tot_30ov_Other_NS,Tot_30ov_Other_Tot,Tot_30ov_Not_Stated,Tot_30ov_Tot,Tot_Tot_TertVE_TPTP_FT,Tot_Tot_TertVE_TPTP_PT,Tot_Tot_TertVE_TPTP_NS,Tot_Tot_TertVE_TPTP_Tot,Tot_Tot_TertUni_or_OHE_FT,Tot_Tot_TertUni_or_OHE_PT,Tot_Tot_TertUni_or_OHE_NS,Tot_Tot_TertUni_or_OHE_Tot,Tot_Tot_Other_FT,Tot_Tot_Other_PT,Tot_Tot_Other_NS,Tot_Tot_Other_Tot,Tot_Tot_Not_Stated,Tot_Tot_Tot
209011196,10,0,0,10,0,10,0,0,0,4,0,0,0,0,13,0,0,13,0,18,0,3,0,6,4,0,0,5,5,3,0,12,0,16,7,8,0,10,9,0,0,14,0,0,0,0,0,20,15,17,0,35,48,5,0,59,0,3,0,9,0,92,5,9,0,21,18,7,0,20,5,5,0,10,0,50,3,24,0,34,18,33,0,57,0,10,0,15,6,101,33,63,0,94,101,48,0,146,50,20,0,71,9,319
209011197,125,0,0,125,0,125,6,3,0,4,0,0,0,0,157,0,0,160,0,166,7,7,0,14,64,8,0,67,103,0,0,103,0,182,5,19,0,25,108,10,0,119,5,3,0,5,0,154,44,55,0,104,344,50,0,395,15,9,0,20,3,522,22,13,0,42,52,29,0,83,5,8,0,15,0,136,32,98,0,126,34,83,0,119,13,38,0,56,9,306,115,198,0,314,605,179,0,785,478,57,0,537,16,1651
209011198,65,0,0,65,0,65,3,0,0,3,0,0,0,0,71,0,0,71,0,79,3,0,0,5,44,3,0,51,47,0,0,47,0,97,5,0,0,9,94,6,0,104,0,4,0,4,0,111,36,34,0,64,446,86,0,536,10,9,0,19,0,618,27,33,0,58,166,183,0,355,10,20,0,28,0,446,42,113,0,157,138,472,4,611,20,63,0,82,31,879,111,179,0,292,887,756,4,1650,263,93,0,352,35,2335
209011199,25,0,0,25,0,25,0,0,0,0,0,0,0,0,30,0,0,29,0,32,6,5,0,7,22,3,0,27,13,0,0,13,0,49,9,16,0,23,34,3,0,40,0,0,0,0,0,62,20,63,0,87,186,26,0,221,3,3,0,11,0,323,23,48,0,65,64,36,0,99,8,12,0,21,0,190,35,109,0,149,69,112,0,177,17,45,3,63,19,405,87,244,0,332,380,181,0,563,113,62,3,181,19,1097
209011200,26,0,0,26,0,26,0,0,0,0,0,0,0,0,38,0,0,38,0,38,0,0,0,0,33,0,0,33,16,0,0,16,0,53,0,3,0,8,44,3,0,55,0,0,0,0,0,60,24,19,0,33,212,27,0,238,3,0,0,6,0,286,12,13,0,28,44,23,0,66,7,4,0,16,0,106,19,47,0,64,44,58,0,101,8,22,0,34,9,203,59,83,0,137,381,115,0,491,116,34,0,152,9,789
209011201,29,0,0,29,0,29,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,0,0,0,13,0,0,13,4,0,0,4,0,20,0,0,0,0,14,0,0,14,0,0,0,0,0,18,3,12,0,11,58,9,0,65,0,0,0,0,0,79,0,0,0,3,10,14,0,20,0,5,0,5,0,26,10,16,0,26,10,25,0,39,0,8,0,8,3,69,12,32,0,45,105,43,0,145,65,12,0,71,3,265
209011202,34,0,0,34,0,34,0,4,0,4,0,0,0,0,39,0,0,39,0,41,6,0,0,5,19,0,0,21,44,0,0,44,0,65,7,9,0,13,35,3,0,33,0,0,0,0,0,45,21,17,0,39,109,27,0,134,0,0,0,3,0,176,13,10,0,23,28,13,0,36,4,0,0,4,0,65,12,51,0,62,19,59,0,76,0,30,0,30,7,177,51,94,0,148,206,100,0,305,132,30,0,167,7,618
209011203,33,0,0,33,0,33,0,0,0,0,0,0,0,0,22,0,0,22,0,23,4,0,0,4,7,0,0,7,18,0,0,18,0,30,3,8,0,13,22,4,0,23,5,0,0,5,0,40,13,14,0,26,64,16,0,76,9,5,0,15,0,116,14,11,0,17,18,21,0,36,9,6,0,16,0,70,10,41,0,56,30,70,0,100,11,16,0,31,4,192,43,72,0,118,140,109,0,243,124,28,0,151,6,521
209011204,30,0,0,30,0,30,0,0,0,0,0,0,0,0,15,0,0,15,0,19,0,0,0,4,12,0,0,12,12,0,0,12,0,27,0,0,0,0,19,0,0,19,0,0,0,0,0,19,6,12,0,11,62,7,0,70,0,0,0,0,0,85,3,3,0,9,8,3,0,17,0,0,0,5,0,29,0,16,0,19,8,28,0,36,0,13,0,13,3,72,13,30,0,42,112,43,0,157,61,19,0,82,3,280
209021205,36,0,0,36,0,37,0,0,0,0,0,0,0,0,35,0,0,35,0,37,0,0,0,0,13,0,0,13,6,0,0,6,0,21,3,4,0,4,31,0,0,36,0,0,0,0,0,40,15,11,0,17,197,31,0,229,0,5,0,3,5,252,7,10,0,15,89,54,0,147,3,4,0,12,0,178,14,60,0,78,118,277,0,405,11,25,0,38,7,526,42,83,0,122,460,372,0,823,115,39,0,151,14,1115
209021428,128,0,0,128,0,132,0,0,0,8,4,0,0,4,165,0,0,165,0,171,11,7,0,22,91,5,0,93,93,0,0,90,0,205,12,18,0,26,176,10,0,179,5,5,0,3,0,216,101,85,0,182,775,120,6,900,29,16,0,44,0,1135,67,61,0,129,176,113,0,293,18,37,0,53,13,492,101,252,0,353,135,227,0,364,46,105,0,147,41,900,290,434,0,725,1355,473,6,1838,540,165,0,704,51,3321
209021429,29,0,0,29,0,36,0,0,0,0,0,0,0,0,31,0,0,31,0,31,0,0,0,4,11,0,0,9,3,0,0,3,0,17,4,0,0,7,15,0,0,13,0,0,0,0,0,21,11,11,0,27,73,13,0,79,3,0,0,5,0,108,9,11,0,16,34,10,0,40,3,0,0,4,0,72,10,42,0,52,14,77,0,93,0,19,0,21,4,171,38,72,0,106,148,103,0,246,109,19,0,130,7,493
209021523,4,0,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,3,0,0,12,0,0,0,0,0,10,4,0,0,7,42,11,0,50,0,0,0,0,0,62,8,5,0,7,18,6,0,20,0,3,0,9,0,40,15,24,0,38,29,16,0,44,9,12,0,17,11,107,28,28,0,58,94,36,0,130,23,13,0,39,11,230
209021524,3,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,5,0,5,4,0,0,4,0,0,0,0,0,5,0,9,0,13,19,0,0,16,5,0,0,4,0,35,3,9,0,12,10,4,0,12,6,0,0,6,0,29,5,19,0,25,4,13,0,18,4,8,0,11,0,61,13,40,0,53,34,19,0,55,12,8,0,19,0,133
209021525,19,0,0,19,0,19,0,0,0,0,0,0,0,0,13,0,0,13,0,21,0,0,0,0,6,0,0,11,8,0,0,10,0,23,0,0,0,3,13,0,0,13,0,0,0,0,0,21,7,8,0,13,95,10,0,103,3,0,0,3,0,125,4,9,0,14,23,19,0,37,3,0,0,10,0,60,11,29,0,44,29,29,0,56,4,11,0,11,0,112,31,49,0,79,168,54,0,221,73,11,0,83,5,388
209021526,20,0,0,20,0,20,0,0,0,6,0,0,0,0,19,0,0,19,0,22,4,10,0,12,7,0,0,7,9,0,0,9,0,30,9,13,0,19,19,0,0,21,0,6,0,6,0,41,27,26,0,48,95,6,0,107,14,3,0,13,0,169,23,15,0,35,28,12,0,35,8,5,0,17,0,81,23,45,0,66,33,48,0,84,12,22,0,32,10,190,77,103,0,184,179,65,0,252,88,34,0,123,15,574
209031209,107,0,0,107,0,113,0,4,0,4,0,0,0,0,152,0,0,152,0,158,3,4,0,12,52,0,0,55,75,0,0,75,0,138,10,13,0,27,106,6,0,108,4,0,0,5,0,136,36,55,0,89,268,42,0,309,0,9,0,10,4,414,13,18,0,31,44,24,0,70,3,3,0,9,0,110,21,76,0,96,40,63,0,106,8,36,0,45,6,256,87,182,0,267,507,138,0,648,425,54,0,470,9,1390
209031210,9,0,0,9,0,9,0,0,0,0,0,0,0,0,6,0,0,6,0,6,0,0,0,0,5,0,0,5,3,0,0,3,0,9,0,0,0,0,5,0,0,5,0,0,0,0,0,9,3,11,0,13,12,6,0,15,0,0,0,0,0,33,3,0,0,3,3,0,0,3,0,0,0,0,0,10,3,5,0,4,0,13,0,11,0,0,0,3,0,21,7,15,0,23,30,17,0,47,23,3,0,26,0,98
209031211,12,0,0,12,0,7,0,0,0,0,0,0,0,0,10,0,0,10,0,10,0,3,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,8,4,0,0,4,0,0,0,0,0,9,0,0,0,4,8,0,0,10,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,12,0,17,0,4,0,8,0,7,0,8,0,33,10,18,0,30,18,8,0,22,30,9,0,40,5,93
209031212,9,0,0,9,0,12,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,4,3,0,0,3,9,0,0,9,0,14,0,6,0,3,11,0,0,9,0,0,0,0,0,15,5,9,0,10,31,4,0,34,0,0,0,4,0,49,3,9,0,7,7,9,0,15,0,0,0,0,0,24,3,8,0,12,4,31,0,31,0,7,0,7,3,56,13,32,0,42,53,41,0,95,25,5,0,30,3,170
209031213,9,0,0,9,0,9,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,0,0,0,14,0,0,14,10,0,0,10,0,19,4,4,0,5,18,0,0,14,0,0,0,0,0,23,14,21,0,28,59,9,0,61,0,3,0,6,0,103,3,5,0,6,16,7,0,24,0,6,0,5,0,40,15,28,0,42,15,43,0,59,3,7,0,14,4,118,29,58,0,85,121,52,0,178,50,20,0,61,4,331
209031214,8,0,0,8,0,8,0,0,0,0,0,0,0,0,5,0,0,5,0,12,0,0,0,5,0,0,0,0,4,0,0,4,0,12,0,7,0,13,12,0,0,12,0,5,0,5,0,25,6,14,0,19,37,4,0,46,0,0,0,0,0,64,0,0,0,3,7,5,0,8,0,4,0,4,0,20,7,13,0,22,7,25,0,39,0,4,0,8,0,61,17,39,0,54,66,37,0,106,32,12,0,41,0,205
209031215,57,0,0,61,0,61,0,0,0,0,0,0,0,0,78,0,0,78,0,78,0,4,0,8,13,0,0,13,40,0,0,42,0,66,4,10,0,20,39,8,0,40,0,0,0,0,0,60,16,22,0,38,93,13,0,113,0,7,0,7,0,162,7,14,0,21,7,4,0,12,0,0,0,0,0,36,8,19,0,32,9,32,0,40,3,15,0,18,3,87,41,72,0,118,173,53,0,220,213,23,0,239,7,582
209041216,19,0,0,19,0,19,0,0,0,0,0,0,0,0,22,0,0,22,0,22,0,0,0,0,25,0,0,26,13,0,0,13,0,44,3,0,0,5,23,3,0,33,0,0,0,0,0,37,22,23,0,42,170,23,0,198,8,4,0,6,3,248,17,21,0,37,58,17,0,73,9,5,0,12,0,122,25,47,0,72,41,69,0,108,8,23,0,36,9,226,64,93,0,161,324,113,0,437,88,31,0,117,9,729
209041217,38,0,0,38,0,38,0,0,0,3,0,0,0,0,34,0,0,34,0,36,4,0,0,4,6,0,0,6,14,0,0,14,0,26,3,6,0,8,29,0,0,29,0,0,0,0,0,37,13,8,0,24,117,16,0,137,0,4,0,8,0,164,3,3,0,8,23,14,0,36,0,0,0,0,0,42,8,18,0,29,17,23,0,44,0,12,0,14,0,84,31,34,0,61,199,54,0,251,106,20,0,127,3,449
209041220,106,0,0,106,0,105,0,0,0,0,0,0,0,0,140,0,0,140,0,140,6,9,0,10,64,3,0,69,74,0,0,74,0,156,13,16,0,23,90,5,0,101,5,3,0,7,0,129,33,29,0,60,302,43,0,348,8,9,0,16,4,429,16,16,0,32,50,23,0,77,10,7,0,19,0,126,22,50,0,68,35,49,0,88,13,12,0,33,10,196,91,111,0,201,555,123,0,678,425,32,0,457,12,1354
209041221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,4,0,0,4,0,6,0,0,0,0,4,0,0,4,0,0,0,0,0,3,0,4,0,7,19,0,0,22,0,0,0,4,0,31,5,0,0,3,5,3,0,13,0,0,0,0,0,18,5,6,0,13,11,9,0,24,0,3,0,7,0,37,7,10,0,23,44,17,0,62,10,8,0,19,4,99
209041223,68,0,0,68,0,75,0,13,0,11,0,0,0,0,75,0,0,71,0,83,7,18,0,27,26,3,0,27,35,0,0,36,0,89,7,32,0,44,63,10,0,70,6,4,0,12,0,127,56,134,0,199,244,49,0,298,26,20,0,46,8,549,42,72,0,119,84,42,0,124,14,17,0,34,8,273,63,183,0,248,93,108,0,201,33,86,0,120,37,608,187,458,3,649,510,209,0,717,296,127,0,423,54,1851
209041224,78,0,0,78,0,80,0,3,0,5,0,0,0,0,82,0,0,82,0,84,7,6,0,9,11,0,0,11,57,5,0,59,0,85,6,15,0,25,28,7,0,31,0,0,0,0,0,60,27,40,0,63,91,13,0,109,7,3,0,13,4,187,6,10,0,20,14,13,0,24,3,3,0,9,4,53,16,44,0,65,13,43,0,58,5,17,0,30,9,155,65,121,0,191,157,78,0,238,285,33,0,318,12,760
209041225,36,0,0,36,0,37,0,5,0,6,0,0,0,0,39,0,0,39,0,45,4,8,0,7,13,0,0,13,22,0,0,26,0,41,0,8,0,13,24,0,0,24,0,0,0,0,0,35,10,20,0,25,46,18,0,65,0,5,0,12,4,99,9,6,0,14,14,7,0,21,4,0,0,4,0,42,10,23,0,35,11,21,0,32,9,8,0,15,7,85,39,65,0,101,99,44,0,144,136,11,0,152,12,407
209041431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,7,0,8,0,6,21,3,0,25,3,0,0,3,0,38,3,9,0,10,13,0,0,14,3,0,0,5,0,34,8,17,0,29,22,29,0,53,7,15,0,19,3,105,14,32,0,56,64,35,0,96,16,16,0,30,3,186
209041432,107,0,0,107,0,108,3,0,0,3,4,0,0,4,157,0,0,156,0,167,15,11,0,24,76,5,0,80,68,0,0,68,0,180,14,11,0,19,123,14,0,144,7,3,0,4,0,169,57,68,0,130,468,81,0,556,24,18,0,40,5,730,40,33,0,76,131,109,0,238,22,15,0,33,4,352,61,149,0,214,92,257,0,349,34,65,0,95,17,678,189,274,4,468,903,463,7,1370,533,92,0,631,25,2496
209041433,21,0,0,21,0,19,0,0,0,0,0,0,0,0,27,0,0,27,0,27,0,3,0,10,15,0,0,15,12,0,0,12,0,40,3,10,0,16,17,3,0,22,3,0,0,5,0,43,33,26,0,60,101,18,0,116,14,6,0,23,0,206,15,24,0,38,36,9,0,43,12,4,0,11,4,96,15,47,0,64,17,26,0,41,11,30,0,43,8,153,68,117,4,188,186,50,0,237,104,42,0,151,13,584
209041435,9,0,0,9,0,9,0,0,0,0,0,0,0,0,7,0,0,7,0,7,0,0,0,0,5,0,0,5,5,0,0,5,0,11,0,4,0,4,9,0,0,9,0,0,0,0,0,12,7,0,0,6,20,3,0,21,0,0,0,0,0,36,4,3,0,9,7,0,0,8,4,5,0,0,0,18,0,13,0,16,6,11,0,16,0,7,0,6,0,43,13,27,0,35,42,15,0,59,27,13,0,36,0,135
209041436,23,0,0,23,0,23,0,0,0,0,0,0,0,0,29,0,0,29,0,29,0,3,0,3,15,0,0,20,15,0,0,15,0,39,5,9,0,9,38,0,0,38,3,0,0,3,0,48,20,15,0,31,106,10,0,110,3,6,0,11,0,154,7,9,0,11,29,12,0,43,3,4,0,8,6,63,12,59,0,72,29,61,0,93,3,21,0,31,8,197,41,96,0,136,217,80,0,302,106,27,0,139,12,584
209041437,30,0,0,30,0,30,0,4,0,4,0,0,0,0,18,0,0,18,0,20,0,0,0,0,10,0,0,10,0,0,0,5,0,17,3,7,0,5,8,0,0,8,0,0,0,0,0,16,19,11,0,33,30,0,0,34,10,0,0,17,0,82,11,10,0,22,12,4,0,19,18,4,0,20,0,59,24,25,0,48,11,24,0,33,21,23,0,39,5,125,48,60,0,110,78,29,0,108,115,33,0,141,4,365
209041527,34,0,0,34,0,35,0,5,0,5,0,0,0,0,40,0,0,40,0,39,3,3,0,9,8,0,0,11,7,4,0,10,0,31,0,6,0,10,22,0,0,22,0,0,0,5,0,31,14,8,0,24,58,4,0,63,6,8,0,10,0,93,6,3,0,12,18,3,0,19,0,0,0,0,0,35,9,39,0,53,17,27,0,52,6,19,0,22,7,125,34,72,0,107,122,35,0,162,111,23,0,133,8,408
209041528,35,0,0,35,0,32,0,0,0,0,0,0,0,0,43,0,0,43,0,42,0,0,0,0,5,0,0,8,16,0,0,16,0,24,0,0,0,0,18,0,0,23,0,0,0,0,0,21,3,0,0,8,23,3,0,27,0,0,0,0,0,36,0,4,0,4,3,0,0,5,0,3,0,3,0,12,0,13,0,20,4,8,0,8,0,10,0,8,0,33,13,24,0,31,55,17,0,72,133,10,0,143,4,249
209041529,4,0,0,4,0,4,0,0,0,0,0,0,0,0,14,0,0,14,0,14,0,3,0,3,7,0,0,7,0,0,0,0,0,11,0,0,0,0,10,0,0,15,0,0,0,0,0,15,9,4,0,13,25,0,0,25,4,0,0,4,0,43,7,6,0,5,13,0,0,16,3,0,0,8,0,32,7,21,0,32,12,10,0,21,4,7,3,15,0,57,22,36,0,55,60,13,0,74,40,11,3,51,3,181
209041530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,6,3,0,0,4,0,0,0,0,5,0,0,5,0,10,0,3,0,3,10,0,0,9,0,0,0,0,0,13,13,8,0,28,42,4,0,50,10,4,0,15,4,89,10,6,0,19,18,7,0,26,5,9,0,14,0,59,8,22,0,36,28,23,0,50,8,16,0,21,4,106,34,39,0,83,101,41,0,139,33,28,0,61,6,295
209041531,20,0,0,20,0,23,0,0,0,0,0,0,0,0,20,0,0,20,0,20,0,0,0,0,13,0,0,11,8,0,0,8,0,24,0,4,0,4,15,0,0,19,0,0,0,0,0,20,3,8,0,12,36,3,0,39,0,5,0,4,0,57,0,5,0,8,6,4,0,14,4,0,0,4,0,22,3,11,0,22,10,15,0,26,3,4,0,8,0,57,17,26,0,45,80,23,0,103,68,10,0,76,0,221
209041532,30,0,0,30,0,30,0,0,0,0,0,0,0,0,24,0,0,24,0,27,0,0,0,0,5,0,0,5,15,0,0,15,0,22,0,3,0,5,17,0,0,21,0,0,0,0,0,23,8,9,0,13,35,7,0,42,0,0,0,3,0,62,3,6,0,14,10,0,0,9,0,0,0,0,0,24,9,16,0,25,15,14,0,30,7,19,0,23,7,81,28,34,0,62,80,20,0,104,83,19,0,105,7,277
210011226,87,0,0,87,0,93,0,0,0,0,0,0,0,0,108,0,0,105,0,109,7,15,0,18,60,3,0,57,53,0,0,54,0,129,8,15,0,22,84,7,0,90,3,0,0,3,0,110,21,52,0,77,209,26,0,233,8,10,0,19,0,329,16,18,0,34,34,15,0,46,3,4,0,4,0,87,13,50,0,63,14,38,0,48,6,14,0,19,6,137,61,143,0,206,400,82,0,483,312,27,0,343,6,1038
210011227,17,0,0,17,0,14,0,0,0,0,0,0,0,0,30,0,0,30,0,35,0,3,0,9,31,0,0,30,13,0,0,19,0,57,3,5,0,10,54,0,0,54,0,0,0,0,0,64,30,32,0,61,213,39,0,249,3,9,0,12,0,330,18,17,0,37,40,21,0,63,10,6,0,12,0,112,27,63,0,90,30,77,0,105,6,22,0,26,5,228,76,135,0,211,365,140,0,501,86,30,0,121,10,846
210011228,59,0,0,55,0,60,4,6,0,6,0,0,0,0,62,0,0,62,0,70,8,18,0,26,34,4,0,33,24,3,0,32,0,85,5,53,0,57,67,7,0,74,4,3,0,4,0,134,73,177,0,253,277,55,0,334,18,17,0,39,4,631,53,106,0,159,85,37,0,121,23,15,0,36,7,319,56,210,0,266,58,138,0,193,36,82,0,119,33,608,196,566,5,763,510,245,0,757,255,123,0,377,42,1946
210011230,36,0,0,36,0,36,0,0,0,0,0,0,0,0,32,0,0,32,0,34,0,4,0,4,17,0,0,13,18,0,0,18,0,38,0,3,0,3,20,4,0,23,0,0,0,0,0,27,16,10,0,27,98,13,0,105,0,3,0,3,0,141,10,8,0,19,19,11,0,27,4,3,0,5,0,53,8,38,0,40,7,38,0,45,5,9,0,15,0,111,30,67,0,101,158,60,0,218,108,20,0,126,3,450
210011231,10,0,0,10,0,10,0,0,0,0,0,0,0,0,24,0,0,24,0,24,0,4,0,3,5,0,0,5,7,0,0,10,0,18,0,0,0,0,14,0,0,21,0,0,0,0,0,20,0,6,0,5,39,9,0,47,0,0,0,0,0,59,4,0,0,10,5,5,0,17,0,0,0,0,0,23,4,11,0,10,5,9,0,10,0,7,0,7,0,27,13,21,0,28,76,26,0,100,66,5,0,69,0,204
210011533,17,0,0,17,0,17,0,0,0,0,0,0,0,0,25,0,0,25,0,22,5,0,0,5,3,0,0,11,11,0,0,11,0,23,5,4,0,4,15,0,0,19,0,0,0,0,0,24,6,10,0,15,48,10,0,52,3,3,0,5,0,75,3,12,0,18,21,11,0,29,0,4,0,6,0,46,14,18,0,34,14,16,0,28,3,9,0,15,3,70,31,41,0,72,104,28,0,129,88,13,0,105,3,311
210011534,17,0,0,17,0,17,0,0,0,0,0,0,0,0,15,0,0,15,0,11,0,0,0,0,14,0,0,17,3,0,0,8,0,26,0,0,0,3,19,3,0,15,0,0,0,0,0,16,16,5,0,20,80,4,0,81,4,0,0,8,0,109,7,6,0,16,25,7,0,27,0,0,0,5,0,46,10,30,0,40,28,31,0,60,3,5,0,12,5,118,38,46,0,83,150,48,0,203,49,13,0,62,5,353
210021232,85,0,0,85,0,88,0,9,0,9,0,0,0,0,98,0,0,98,0,102,10,0,0,7,23,3,0,22,44,0,0,44,0,79,4,9,0,15,51,3,0,53,0,0,0,0,0,66,17,48,0,67,130,28,0,156,3,0,0,9,0,228,5,19,0,23,19,6,0,25,0,6,0,5,0,60,10,61,0,65,16,50,0,60,4,24,0,26,9,166,44,146,0,193,237,90,0,325,293,30,0,317,11,845
210021233,4,0,0,4,0,4,0,0,0,0,0,0,0,0,4,0,0,4,0,11,0,5,0,8,0,0,0,0,5,0,0,5,0,9,3,0,0,0,12,0,0,12,0,0,0,0,0,13,3,6,0,9,13,3,0,14,3,0,0,3,0,26,0,5,0,5,3,9,0,9,0,0,0,0,0,16,0,11,0,11,0,11,0,12,0,4,0,0,0,28,3,25,0,34,34,21,0,50,21,4,0,24,3,112
210021234,15,0,0,15,0,15,0,0,0,0,0,0,0,0,24,0,0,24,0,20,0,0,0,0,6,0,0,6,3,0,0,3,0,18,0,0,0,0,9,0,0,9,0,0,0,0,0,12,3,8,0,15,26,4,0,29,0,0,0,0,0,46,0,3,0,3,5,0,0,4,0,0,0,0,0,10,0,13,0,13,9,11,0,11,0,0,0,0,0,30,4,29,0,32,51,13,0,59,49,3,0,55,3,152
210021235,27,0,0,27,0,27,0,0,0,0,0,0,0,0,31,0,0,31,0,33,4,6,0,12,11,0,0,11,13,0,0,17,0,36,7,11,0,13,14,0,0,9,0,0,0,0,0,27,9,12,0,20,38,10,0,51,4,0,0,4,0,73,3,10,0,10,4,0,0,0,6,0,0,3,4,19,8,17,0,25,8,22,0,29,3,12,0,11,13,83,30,62,0,88,66,35,0,101,101,16,0,111,17,314
210031236,24,0,0,24,0,24,3,0,0,5,0,0,0,0,37,0,0,37,0,40,3,5,0,13,18,0,0,18,23,0,0,23,0,54,4,12,0,18,27,4,0,32,0,0,0,3,0,52,29,29,0,61,177,21,0,197,5,8,0,11,3,274,17,25,0,46,44,19,0,69,6,9,0,16,0,125,19,61,0,80,29,54,0,79,12,27,0,36,14,214,81,140,0,219,294,98,0,399,121,45,0,169,16,802
210031237,19,0,0,19,0,18,0,0,0,0,0,0,0,0,19,0,0,19,0,16,0,0,0,0,11,0,0,16,8,0,0,5,0,23,0,3,0,9,10,0,0,10,0,0,0,0,0,17,15,9,0,28,53,25,0,72,8,7,0,14,3,111,16,6,0,27,21,15,0,36,14,5,0,15,0,74,14,33,0,40,17,28,0,45,14,18,0,33,6,134,48,51,0,105,114,67,0,181,76,37,0,113,11,405
210031439,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,6,0,6,0,0,0,0,0,3,0,6,0,12,0,3,0,6,0,0,0,0,0,11,4,8,0,12,3,12,0,14,3,0,0,3,0,23
210031440,4,0,0,4,0,4,0,0,0,0,0,0,0,0,9,0,0,9,0,9,0,3,0,3,6,0,0,6,3,5,0,10,0,16,0,0,0,3,0,0,0,0,0,0,0,0,0,5,15,14,0,32,25,6,0,31,0,0,0,0,0,58,8,0,0,5,15,4,0,20,0,4,0,0,0,31,0,26,0,26,16,32,0,42,3,10,0,6,7,85,23,50,0,72,50,45,0,94,18,11,0,29,5,200
