POW_SA2_CODE_2021,FTS_None_Mng,FTS_None_Pro,FTS_None_TecTW,FTS_None_CoPSW,FTS_None_ClAW,FTS_None_SWks,FTS_None_MaOpDv,FTS_None_Lab,FTS_None_IDNS,FTS_None_Tot,FTS_1_15_Mng,FTS_1_15_Pro,FTS_1_15_TecTW,FTS_1_15_CoPSW,FTS_1_15_ClAW,FTS_1_15_SWks,FTS_1_15_MaOpDv,FTS_1_15_Lab,FTS_1_15_IDNS,FTS_1_15_Tot,FTS_16_24_Mng,FTS_16_24_Pro,FTS_16_24_TecTW,FTS_16_24_CoPSW,FTS_16_24_ClAW,FTS_16_24_SWks,FTS_16_24_MaOpDv,FTS_16_24_Lab,FTS_16_24_IDNS,FTS_16_24_Tot,FTS_25_34_Mng,FTS_25_34_Pro,FTS_25_34_TecTW,FTS_25_34_CoPSW,FTS_25_34_ClAW,FTS_25_34_SWks,FTS_25_34_MaOpDv,FTS_25_34_Lab,FTS_25_34_IDNS,FTS_25_34_Tot,FTS_35_39_Mng,FTS_35_39_Pro,FTS_35_39_TecTW,FTS_35_39_CoPSW,FTS_35_39_ClAW,FTS_35_39_SWks,FTS_35_39_MaOpDv,FTS_35_39_Lab,FTS_35_39_IDNS,FTS_35_39_Tot,FTS_40_Mng,FTS_40_Pro,FTS_40_TecTW,FTS_40_CoPSW,FTS_40_ClAW,FTS_40_SWks,FTS_40_MaOpDv,FTS_40_Lab,FTS_40_IDNS,FTS_40_Tot,FTS_41_48_Mng,FTS_41_48_Pro,FTS_41_48_TecTW,FTS_41_48_CoPSW,FTS_41_48_ClAW,FTS_41_48_SWks,FTS_41_48_MaOpDv,FTS_41_48_Lab,FTS_41_48_IDNS,FTS_41_48_Tot,FTS_49ov_Mng,FTS_49ov_Pro,FTS_49ov_TecTW,FTS_49ov_CoPSW,FTS_49ov_ClAW,FTS_49ov_SWks,FTS_49ov_MaOpDv,FTS_49ov_Lab,FTS_49ov_IDNS,FTS_49ov_Tot,FTS_NS_Mng,FTS_NS_Pro,FTS_NS_TecTW,FTS_NS_CoPSW,FTS_NS_ClAW,FTS_NS_SWks,FTS_NS_MaOpDv,FTS_NS_Lab,FTS_NS_IDNS,FTS_NS_Tot,FTS_Tot_Mng,FTS_Tot_Pro,FTS_Tot_TecTW,FTS_Tot_CoPSW,FTS_Tot_ClAW,FTS_Tot_SWks,FTS_Tot_MaOpDv,FTS_Tot_Lab,FTS_Tot_Inad_des_Tot,FTS_Tot_Tot,PTS_None_Mng,PTS_None_Pro,PTS_None_TecTW,PTS_None_CoPSW,PTS_None_ClAW,PTS_None_SWks,PTS_None_MaOpDv,PTS_None_Lab,PTS_None_IDNS,PTS_None_Tot,PTS_1_15_Mng,PTS_1_15_Pro,PTS_1_15_TecTW,PTS_1_15_CoPSW,PTS_1_15_ClAW,PTS_1_15_SWks,PTS_1_15_MaOpDv,PTS_1_15_Lab,PTS_1_15_IDNS,PTS_1_15_Tot,PTS_16_24_Mng,PTS_16_24_Pro,PTS_16_24_TecTW,PTS_16_24_CoPSW,PTS_16_24_ClAW,PTS_16_24_SWks,PTS_16_24_MaOpDv,PTS_16_24_Lab,PTS_16_24_IDNS,PTS_16_24_Tot,PTS_25_34_Mng,PTS_25_34_Pro,PTS_25_34_TecTW,PTS_25_34_CoPSW,PTS_25_34_ClAW,PTS_25_34_SWks,PTS_25_34_MaOpDv,PTS_25_34_Lab,PTS_25_34_IDNS,PTS_25_34_Tot,PTS_35_39_Mng,PTS_35_39_Pro,PTS_35_39_TecTW,PTS_35_39_CoPSW,PTS_35_39_ClAW,PTS_35_39_SWks,PTS_35_39_MaOpDv,PTS_35_39_Lab,PTS_35_39_IDNS,PTS_35_39_Tot,PTS_40_Mng,PTS_40_Pro,PTS_40_TecTW,PTS_40_CoPSW,PTS_40_ClAW,PTS_40_SWks,PTS_40_MaOpDv,PTS_40_Lab,PTS_40_IDNS,PTS_40_Tot,PTS_41_48_Mng,PTS_41_48_Pro,PTS_41_48_TecTW,PTS_41_48_CoPSW,PTS_41_48_ClAW,PTS_41_48_SWks,PTS_41_48_MaOpDv,PTS_41_48_Lab,PTS_41_48_IDNS,PTS_41_48_Tot,PTS_49ov_Mng,PTS_49ov_Pro,PTS_49ov_TecTW,PTS_49ov_CoPSW,PTS_49ov_ClAW,PTS_49ov_SWks,PTS_49ov_MaOpDv,PTS_49ov_Lab,PTS_49ov_IDNS,PTS_49ov_Tot,PTS_NS_Mng,PTS_NS_Pro,PTS_NS_TecTW,PTS_NS_CoPSW,PTS_NS_ClAW,PTS_NS_SWks,PTS_NS_MaOpDv,PTS_NS_Lab,PTS_NS_IDNS,PTS_NS_Tot,PTS_Tot_Mng,PTS_Tot_Pro,PTS_Tot_TecTW,PTS_Tot_CoPSW,PTS_Tot_ClAW,PTS_Tot_SWks,PTS_Tot_MaOpDv,PTS_Tot_Lab,PTS_Tot_Inad_des_Tot,PTS_Tot_Tot
205041098,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,4,0,4,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0,0,17
205041493,0,0,0,14,3,35,0,9,0,70,0,4,6,73,18,252,13,117,0,485,3,0,4,27,3,41,3,19,0,96,0,0,6,9,6,14,0,7,0,40,0,6,0,5,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,8,7,26,134,23,347,12,157,4,721,0,0,4,0,0,3,0,0,0,12,0,0,3,3,0,10,0,6,0,32,0,4,5,3,0,8,0,0,0,15,0,4,7,8,0,3,0,0,0,24,5,3,32,0,10,7,0,0,0,60,0,0,24,0,0,0,0,0,0,32,0,3,15,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,4,11,92,19,15,33,4,14,4,200
205041494,0,0,0,0,5,7,0,4,0,16,0,5,3,28,4,50,0,19,0,117,0,4,0,10,4,6,0,3,0,22,0,3,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,5,0,5,0,0,4,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,0,14,3,45,18,64,0,28,6,180,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,5,0,5,0,5,0,0,0,0,0,7,0,0,0,7,3,0,0,0,0,7,0,0,12,6,5,0,0,3,0,24,0,5,8,0,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,26,22,8,3,0,4,0,77
205051099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205051100,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,3,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,7,5,5,0,0,0,3,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,10,3,6,3,0,0,5,0,0,24
205051101,0,0,0,25,0,5,0,10,0,47,0,0,5,26,7,54,0,48,0,135,0,0,0,3,0,11,0,0,0,13,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,0,5,10,56,7,77,0,63,4,215,0,0,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,7,0,0,13,0,0,0,0,0,0,15,0,0,15,0,4,0,0,0,0,19,0,0,0,0,0,0,0,0,0,8,4,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,4,0,39,8,5,0,0,3,0,68
205051102,0,0,0,0,0,3,0,0,0,4,0,0,0,3,0,10,0,3,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,4,11,0,3,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,10,0,32
205051103,4,0,0,16,3,20,0,4,0,51,0,7,7,42,3,171,8,70,6,301,0,4,3,14,4,21,6,10,0,54,0,0,5,6,0,6,0,4,0,18,0,4,4,6,0,0,0,0,0,13,0,0,5,4,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,3,0,6,5,16,23,86,9,222,9,84,4,461,0,0,7,4,0,0,0,0,0,10,0,0,0,4,0,5,0,3,0,15,0,5,6,3,6,3,0,0,0,21,3,0,3,10,0,6,0,0,0,22,0,0,23,9,8,5,0,0,0,41,6,0,20,5,0,3,0,0,0,29,0,0,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,11,70,33,12,17,0,9,4,158
205051104,0,0,0,0,0,0,0,3,0,11,0,0,0,9,0,10,0,10,0,38,6,0,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,3,8,22,0,15,0,17,0,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,19
206011106,0,0,0,10,4,0,3,9,4,29,0,14,5,36,12,68,5,43,0,175,7,3,3,4,12,18,0,18,0,63,0,0,0,3,3,0,0,0,0,8,0,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,16,9,58,20,89,8,69,3,283,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,3,3,0,0,0,0,0,12,0,0,0,0,0,0,0,3,0,8,0,0,5,0,0,0,0,0,0,8,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,4,20,12,4,3,0,8,0,50
206011107,0,0,0,9,0,0,0,0,0,6,0,6,0,29,6,22,0,12,0,73,0,3,0,6,0,4,0,0,0,16,0,0,3,4,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,48,6,28,3,14,4,114,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,5,0,3,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,4,3,0,0,0,28
206011109,0,0,0,0,0,0,0,3,0,8,0,7,0,19,4,20,0,14,0,70,3,0,0,9,0,4,0,4,0,24,0,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,29,4,27,0,22,0,104,0,0,5,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,0,9,0,0,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,10,5,0,0,3,0,31
206011495,0,0,0,14,0,12,0,0,0,25,0,12,4,45,15,33,11,22,3,141,0,0,0,17,5,16,7,9,0,63,0,0,0,0,7,8,0,0,0,22,0,3,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,10,3,19,15,81,35,72,18,40,3,278,0,0,0,4,0,0,0,0,0,5,0,0,4,4,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,8,0,0,8,0,0,0,0,0,0,11,0,0,3,6,0,0,0,6,0,11,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,9,20,20,6,4,0,5,0,68
206011496,0,0,4,46,3,16,0,12,0,89,4,28,6,115,23,206,12,76,0,475,0,6,10,36,13,51,4,23,0,143,0,0,7,19,9,9,0,6,0,56,0,3,6,0,0,5,0,5,0,14,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,0,0,5,11,8,46,38,227,47,285,18,131,9,798,0,0,0,7,0,0,0,0,0,11,0,3,7,9,0,4,0,6,0,28,0,7,0,9,0,5,4,11,0,39,0,0,3,5,0,4,0,0,0,15,0,0,13,5,0,0,0,0,0,24,0,0,17,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,13,8,49,32,6,16,4,23,3,153
206011497,0,0,0,22,0,14,0,0,0,40,0,15,6,57,24,127,3,35,5,259,0,7,5,19,11,33,6,13,0,95,0,0,0,9,6,7,0,4,0,24,0,0,3,0,3,0,0,0,0,9,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,4,12,4,23,20,110,37,185,3,59,11,458,0,0,4,0,0,3,0,0,0,6,0,0,3,3,0,12,3,0,0,24,0,0,0,4,0,4,0,0,0,16,0,0,4,0,3,7,0,0,0,13,0,3,10,4,0,3,0,0,0,16,0,0,3,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,30,16,12,20,7,3,0,96
206011498,0,4,0,3,0,0,0,0,0,7,0,9,0,26,11,31,0,26,0,108,0,0,0,9,10,10,0,3,0,36,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,37,22,51,3,39,4,174,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,3,3,0,0,3,0,28
206021110,5,0,0,25,4,9,0,8,0,45,0,8,8,60,24,65,11,34,0,210,0,0,9,26,5,22,6,4,0,71,3,0,5,6,0,6,0,5,0,21,0,0,5,0,3,0,3,0,0,15,0,0,5,0,0,0,0,0,0,10,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,16,32,115,39,102,14,50,0,376,0,0,0,0,0,0,0,0,0,5,0,0,5,5,0,7,4,5,0,26,0,0,0,0,4,6,0,3,0,19,0,0,7,5,0,3,0,0,0,13,0,0,11,3,0,0,0,0,0,20,0,0,23,0,3,0,0,0,0,26,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,56,20,4,14,6,9,3,113
206021112,0,5,0,17,0,5,0,4,0,29,0,15,13,48,18,47,7,41,0,194,0,0,7,16,3,10,5,13,0,57,0,0,0,8,0,7,0,0,0,20,0,0,5,4,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,24,26,93,25,65,18,68,0,326,0,0,0,0,0,5,0,0,0,7,0,0,3,6,0,3,0,3,0,16,0,0,4,5,0,0,0,0,0,19,5,0,7,0,3,0,0,0,0,16,0,0,5,0,0,0,0,0,0,12,0,0,8,0,0,0,0,0,0,13,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,7,32,14,9,6,0,3,0,76
206021499,0,0,0,27,3,10,0,8,3,42,0,17,4,52,10,62,0,37,0,187,4,0,6,11,3,10,0,13,0,45,0,0,0,5,0,4,0,0,0,15,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,9,22,13,90,16,84,3,53,9,299,0,0,0,3,0,0,0,0,0,5,0,0,3,5,3,4,0,0,0,18,0,0,0,0,5,4,0,0,0,13,0,0,0,8,0,3,0,0,0,9,0,0,3,0,0,0,0,0,0,14,0,0,10,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,21,20,9,11,0,5,0,69
206021500,0,6,0,17,0,9,0,0,0,34,4,13,3,61,8,31,7,17,0,140,0,0,3,19,0,8,0,7,0,50,0,0,0,5,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,5,0,0,8,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,4,17,16,108,13,59,10,28,3,256,0,0,0,0,0,0,0,0,0,3,0,0,0,5,0,3,0,0,0,16,0,3,3,9,0,5,0,0,0,14,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,6,0,5,4,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,18,14,10,10,0,5,0,59
206031113,0,0,4,21,0,4,3,0,0,28,0,13,5,52,18,66,0,14,0,175,5,0,4,17,3,23,3,8,0,59,3,0,3,9,0,12,0,3,0,32,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,16,19,98,22,109,12,23,3,303,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10,8,5,7,0,9,0,39
206031115,0,0,0,12,0,6,0,5,0,20,0,6,0,40,7,61,3,51,0,173,6,3,0,11,0,20,8,25,0,70,0,0,3,4,6,8,0,0,0,20,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,7,3,15,10,65,16,92,9,80,4,290,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,3,0,3,0,8,0,0,0,4,0,0,0,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,6,3,7,3,12,0,38
206031116,0,0,3,25,3,34,0,10,0,75,7,15,13,90,37,230,7,85,6,484,4,11,6,38,14,41,0,20,0,132,0,0,9,14,12,19,4,9,0,68,0,0,0,9,4,4,0,3,0,22,0,0,6,4,3,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,7,0,3,3,12,13,26,37,181,68,327,12,130,7,807,0,0,0,4,0,0,0,0,0,5,0,0,0,5,0,6,0,4,0,22,0,4,6,4,3,0,0,4,0,20,5,0,6,6,4,3,0,3,0,29,0,4,7,5,0,0,0,0,0,21,5,3,5,0,3,0,0,0,0,18,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,10,25,23,19,21,0,13,0,124
206031501,0,0,0,22,0,14,0,7,0,41,3,20,0,61,17,113,6,77,0,294,6,5,0,25,7,23,0,14,0,75,0,4,5,12,0,5,0,4,0,28,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,5,10,31,9,121,32,157,4,103,6,465,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,3,0,0,0,18,0,0,0,6,0,4,0,0,0,13,0,0,5,0,0,0,0,0,0,9,0,0,4,3,0,0,0,0,0,7,0,0,6,0,0,0,0,0,0,8,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,22,17,0,11,0,4,0,62
206031502,0,4,0,42,4,8,0,3,0,54,3,22,3,53,13,75,5,17,0,190,0,11,15,26,13,10,3,8,0,84,0,3,3,3,4,4,0,4,0,22,0,0,3,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,40,27,132,31,91,14,30,0,371,0,0,0,0,0,0,0,0,0,4,0,0,3,3,0,0,0,0,0,11,0,0,4,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,10,0,0,8,0,5,0,0,0,0,17,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,27,12,11,5,0,3,0,63
206041117,8,3,8,60,10,27,0,13,0,127,16,120,23,169,62,111,4,52,6,556,7,36,17,105,35,27,3,38,5,267,3,6,3,27,11,9,0,9,5,78,0,5,3,4,5,0,0,0,0,24,0,5,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,5,19,38,181,62,372,129,182,12,111,16,1097,0,0,0,4,6,0,0,4,0,13,0,8,3,12,4,6,0,8,0,52,4,4,13,13,12,4,0,10,0,61,0,6,4,13,8,0,0,0,0,30,3,15,11,8,7,3,0,0,0,38,0,3,4,4,9,0,0,0,0,14,0,0,0,0,4,0,0,0,0,7,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,6,9,38,49,44,39,17,0,29,0,226
206041118,11,0,5,123,16,79,0,43,15,298,8,52,12,101,66,150,4,59,17,477,16,74,13,57,108,47,4,63,8,391,4,21,5,23,54,24,4,9,0,135,0,40,4,10,47,8,3,4,0,116,5,64,0,5,37,0,0,0,3,111,3,6,0,4,6,0,0,0,0,26,0,6,0,4,4,0,0,0,0,14,0,0,0,12,0,11,0,5,20,49,46,268,46,337,331,318,18,182,66,1607,0,7,6,9,3,3,0,0,0,32,8,0,0,14,4,19,0,9,0,54,0,12,10,10,25,3,5,22,0,81,0,13,7,11,25,5,0,7,0,75,7,79,16,3,61,3,0,4,0,168,10,67,9,0,46,0,0,3,6,150,4,28,6,0,12,0,0,0,0,50,0,24,5,3,8,0,0,0,0,35,0,0,4,0,3,0,0,0,3,10,23,225,57,45,193,48,5,46,10,656
206041119,5,6,9,167,12,46,0,37,9,288,6,29,4,90,54,23,0,21,11,236,4,12,4,24,49,7,0,15,0,121,7,8,9,11,15,0,0,0,0,56,3,7,0,3,9,0,0,0,0,23,0,0,4,0,3,0,0,0,0,11,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,3,0,7,0,0,0,0,3,13,29,65,25,315,144,72,6,73,33,751,0,0,0,8,0,4,0,0,0,16,0,0,3,13,9,3,0,0,0,27,0,3,5,10,13,0,0,3,0,32,0,8,3,9,4,0,0,3,0,28,0,16,5,9,11,0,0,0,0,42,3,11,16,7,10,0,0,0,0,40,0,3,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,7,9,49,33,50,42,7,0,6,0,202
