hhid,persid,jtwid,dayType,start_loc,start_stopid,start_time,start_LGA,end_loc,end_stopid,end_time,end_LGA,mainmode_desc_01,mainmode_desc_02,mainmode_desc_03,mainmode_desc_04,mainmode_desc_05,mainmode_desc_06,mainmode_desc_07,mainmode_desc_08,mainmode_desc_09,mainmode_desc_10,mainmode_desc_11,mainmode_desc_12,mainmode_desc_13,mainmode_desc_14,mainmode_desc_15,destpurp1_desc_01,destpurp1_desc_02,destpurp1_desc_03,destpurp1_desc_04,destpurp1_desc_05,destpurp1_desc_06,destpurp1_desc_07,destpurp1_desc_08,destpurp1_desc_09,destpurp1_desc_10,destpurp1_desc_11,destpurp1_desc_12,destpurp1_desc_13,destpurp1_desc_14,destpurp1_desc_15,destplace1_desc_01,destplace1_desc_02,destplace1_desc_03,destplace1_desc_04,destplace1_desc_05,destplace1_desc_06,destplace1_desc_07,destplace1_desc_08,destplace1_desc_09,destplace1_desc_10,destplace1_desc_11,destplace1_desc_12,destplace1_desc_13,destplace1_desc_14,destplace1_desc_15,startime_01,startime_02,startime_03,startime_04,startime_05,startime_06,startime_07,startime_08,startime_09,startime_10,startime_11,startime_12,startime_13,startime_14,startime_15,arrtime_01,arrtime_02,arrtime_03,arrtime_04,arrtime_05,arrtime_06,arrtime_07,arrtime_08,arrtime_09,arrtime_10,arrtime_11,arrtime_12,arrtime_13,arrtime_14,arrtime_15,vistadist_01,vistadist_02,vistadist_03,vistadist_04,vistadist_05,vistadist_06,vistadist_07,vistadist_08,vistadist_09,vistadist_10,vistadist_11,vistadist_12,vistadist_13,vistadist_14,vistadist_15,travtime_01,travtime_02,travtime_03,travtime_04,travtime_05,travtime_06,travtime_07,travtime_08,travtime_09,travtime_10,travtime_11,travtime_12,travtime_13,travtime_14,travtime_15,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS
Y25H6700430,Y25H6700430P01,Y25H6700430P01JTW1266,Weekday,FROM_HOME,Y25H6700430P01S01,493,Moonee Valley (C),TO_WORK,Y25H6700430P01S01,504.0,Hume (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,493.0,,,,,,,,,,,,,,,504.0,,,,,,,,,,,,,,,6.60822,,,,,,,,,,,,,,,11.0,,,,,,,,,,,,,,,Vehicle Driver,11,6.60822,11.0,703.733953507,MELB - Middle,Greater Melbourne
Y25H6700430,Y25H6700430P02,Y25H6700430P02JTW1267,Weekday,FROM_HOME,Y25H6700430P02S01,479,Moonee Valley (C),TO_WORK,Y25H6700430P02S02,509.0,Brimbank (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,479.0,504.0,,,,,,,,,,,,,,487.0,509.0,,,,,,,,,,,,,,3.19726,1.49419,,,,,,,,,,,,,,8.0,5.0,,,,,,,,,,,,,,Vehicle Driver,13,4.69145,30.0,723.902754691,MELB - Middle,Greater Melbourne
Y25H6700436,Y25H6700436P01,Y25H6700436P01JTW1268,Weekday,FROM_HOME,Y25H6700436P01S01,420,Moonee Valley (C),TO_WORK,Y25H6700436P01S01,455.0,Banyule (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,,23.72989,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,Vehicle Driver,35,23.72989,35.0,1043.245367028,MELB - Middle,Greater Melbourne
Y25H6700437,Y25H6700437P01,Y25H6700437P01JTW1269,Weekday,FROM_HOME,Y25H6700437P01S01,495,Moonee Valley (C),TO_WORK,Y25H6700437P01S08,569.0,Melbourne (C),Walking,Tram,Walking,Walking,Tram,Walking,Train,Walking,,,,,,,,Change Mode,Change Mode,Pick-up or Drop-off Someone,Change Mode,Change Mode,Change Mode,Change Mode,Work Related,,,,,,,,Transport Feature,Transport Feature,Place of education,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of work,,,,,,,,495.0,510.0,515.0,517.0,523.0,533.0,541.0,566.0,,,,,,,,505.0,515.0,516.0,518.0,533.0,536.0,566.0,569.0,,,,,,,,0.67551,1.16587,0.04432,0.04432,2.11388,0.21189,9.10899,0.43612,,,,,,,,10.0,5.0,1.0,1.0,10.0,3.0,25.0,3.0,,,,,,,,Train,58,13.8009,74.0,838.362018623,MELB - Middle,Greater Melbourne
Y25H6700437,Y25H6700437P02,Y25H6700437P02JTW1270,Weekday,FROM_HOME,Y25H6700437P02S01,450,Moonee Valley (C),TO_WORK,Y25H6700437P02S02,480.0,Wyndham (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,450.0,459.0,,,,,,,,,,,,,,455.0,480.0,,,,,,,,,,,,,,0.38161,16.82556,,,,,,,,,,,,,,5.0,21.0,,,,,,,,,,,,,,Vehicle Driver,26,17.207169999999998,30.0,713.711158937,MELB - Middle,Greater Melbourne
Y25H6700503,Y25H6700503P01,Y25H6700503P01JTW1271,Weekday,FROM_HOME,Y25H6700503P01S01,480,Macedon Ranges (S),TO_WORK,Y25H6700503P01S01,540.0,Moorabool (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,57.5481,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,57.5481,60.0,1921.556414025,MELB - Outer,Greater Melbourne
Y25H6700503,Y25H6700503P02,Y25H6700503P02JTW1272,Weekday,FROM_HOME,Y25H6700503P02S01,480,Macedon Ranges (S),TO_WORK,Y25H6700503P02S01,510.0,Mitchell (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,27.52542,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,27.52542,30.0,2918.197953104,MELB - Outer,Greater Melbourne
Y25H6700503,Y25H6700503P03,Y25H6700503P03JTW1273,Weekday,FROM_HOME,Y25H6700503P03S01,960,Macedon Ranges (S),TO_WORK,Y25H6700503P03S01,990.0,Mitchell (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,960.0,,,,,,,,,,,,,,,990.0,,,,,,,,,,,,,,,28.34704,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Driver,30,28.34704,30.0,4921.823514801,MELB - Outer,Greater Melbourne
Y25H6700505,Y25H6700505P01,Y25H6700505P01JTW1274,Weekday,FROM_HOME,Y25H6700505P01S01,375,Macedon Ranges (S),TO_WORK,Y25H6700505P01S01,415.0,Hume (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,38.2269,,,,,,,,,,,,,,,40.0,,,,,,,,,,,,,,,Vehicle Driver,40,38.2269,40.0,2361.051870003,MELB - Outer,Greater Melbourne
Y25H6700505,Y25H6700505P02,Y25H6700505P02JTW1275,Weekday,FROM_HOME,Y25H6700505P02S01,360,Macedon Ranges (S),TO_WORK,Y25H6700505P02S01,420.0,Hume (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,420.0,,,,,,,,,,,,,,,54.77708,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,54.77708,60.0,2180.352946366,MELB - Outer,Greater Melbourne
Y25H6700508,Y25H6700508P01,Y25H6700508P01JTW1276,Weekday,FROM_HOME,Y25H6700508P01S01,390,Macedon Ranges (S),TO_WORK,Y25H6700508P01S01,500.0,Frankston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,122.85158,,,,,,,,,,,,,,,110.0,,,,,,,,,,,,,,,Vehicle Driver,110,122.85158,110.0,1024.79917787,MELB - Outer,Greater Melbourne
Y25H6700515,Y25H6700515P02,Y25H6700515P02JTW1277,Weekday,FROM_HOME,Y25H6700515P02S01,345,Macedon Ranges (S),TO_WORK,Y25H6700515P02S01,405.0,Melbourne (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,345.0,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,69.20057,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,69.20057,60.0,681.764910414,MELB - Outer,Greater Melbourne
Y25H6700516,Y25H6700516P01,Y25H6700516P01JTW1278,Weekday,FROM_HOME,Y25H6700516P01S01,326,Macedon Ranges (S),TO_WORK,Y25H6700516P01S02,383.0,Brimbank (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Retail venue,Place of work,,,,,,,,,,,,,,326.0,372.0,,,,,,,,,,,,,,367.0,383.0,,,,,,,,,,,,,,63.68643,6.90835,,,,,,,,,,,,,,41.0,11.0,,,,,,,,,,,,,,Vehicle Driver,52,70.59478,57.0,1527.722479291,MELB - Outer,Greater Melbourne
Y25H6700516,Y25H6700516P01,Y25H6700516P01JTW1279,Weekday,FROM_HOME,Y25H6700516P01S11,1674,Macedon Ranges (S),TO_WORK,Y25H6700516P01S11,1679.0,Macedon Ranges (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Transport Feature,,,,,,,,,,,,,,,1674.0,,,,,,,,,,,,,,,1679.0,,,,,,,,,,,,,,,8.30675,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Driver,5,8.30675,5.0,1527.722479291,MELB - Outer,Greater Melbourne
Y25H6700516,Y25H6700516P02,Y25H6700516P02JTW1280,Weekday,FROM_HOME,Y25H6700516P02S01,410,Macedon Ranges (S),TO_WORK,Y25H6700516P02S02,495.0,Hume (C),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Buy Something,Work Related,,,,,,,,,,,,,,Entertainment venue,Place of work,,,,,,,,,,,,,,410.0,480.0,,,,,,,,,,,,,,470.0,495.0,,,,,,,,,,,,,,63.29526,8.41644,,,,,,,,,,,,,,60.0,15.0,,,,,,,,,,,,,,Vehicle Driver,75,71.7117,85.0,964.233181097,MELB - Outer,Greater Melbourne
Y25H6700517,Y25H6700517P02,Y25H6700517P02JTW1281,Weekday,FROM_HOME,Y25H6700517P02S01,435,Macedon Ranges (S),TO_WORK,Y25H6700517P02S01,470.0,Mitchell (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,435.0,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,39.22033,,,,,,,,,,,,,,,35.0,,,,,,,,,,,,,,,Vehicle Driver,35,39.22033,35.0,2454.330728345,MELB - Outer,Greater Melbourne
Y25H6700517,Y25H6700517P03,Y25H6700517P03JTW1282,Weekday,FROM_HOME,Y25H6700517P03S01,465,Macedon Ranges (S),TO_WORK,Y25H6700517P03S02,520.0,Mitchell (S),Vehicle Driver,Vehicle Driver,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Work Related,,,,,,,,,,,,,,Place of education,Place of work,,,,,,,,,,,,,,465.0,485.0,,,,,,,,,,,,,,480.0,520.0,,,,,,,,,,,,,,12.25339,44.72443,,,,,,,,,,,,,,15.0,35.0,,,,,,,,,,,,,,Vehicle Driver,50,56.97782,55.0,1803.294995559,MELB - Outer,Greater Melbourne
Y25H6700533,Y25H6700533P01,Y25H6700533P01JTW1283,Weekday,FROM_HOME,Y25H6700533P01S01,446,Wyndham (C),TO_WORK,Y25H6700533P01S01,490.0,Melbourne (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,35.44475,,,,,,,,,,,,,,,44.0,,,,,,,,,,,,,,,Vehicle Driver,44,35.44475,44.0,830.944896431,MELB - Outer,Greater Melbourne
Y25H6700539,Y25H6700539P02,Y25H6700539P02JTW1284,Weekday,FROM_HOME,Y25H6700539P02S01,350,Wyndham (C),TO_WORK,Y25H6700539P02S01,400.0,Stonnington (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,350.0,,,,,,,,,,,,,,,400.0,,,,,,,,,,,,,,,39.19708,,,,,,,,,,,,,,,50.0,,,,,,,,,,,,,,,Vehicle Driver,50,39.19708,50.0,873.338161042,MELB - Outer,Greater Melbourne
Y25H6710101,Y25H6710101P01,Y25H6710101P01JTW1285,Weekday,FROM_HOME,Y25H6710101P01S01,360,Monash (C),TO_WORK,Y25H6710101P01S01,380.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,360.0,,,,,,,,,,,,,,,380.0,,,,,,,,,,,,,,,12.87474,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,12.87474,20.0,415.63667304,MELB - Middle,Greater Melbourne
Y25H6710101,Y25H6710101P02,Y25H6710101P02JTW1286,Weekday,FROM_HOME,Y25H6710101P02S01,330,Monash (C),TO_WORK,Y25H6710101P02S01,375.0,Casey (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,330.0,,,,,,,,,,,,,,,375.0,,,,,,,,,,,,,,,20.47253,,,,,,,,,,,,,,,45.0,,,,,,,,,,,,,,,Vehicle Driver,45,20.47253,45.0,623.730214098,MELB - Middle,Greater Melbourne
Y25H6710105,Y25H6710105P02,Y25H6710105P02JTW1287,Weekday,FROM_HOME,Y25H6710105P02S01,490,Monash (C),TO_WORK,Y25H6710105P02S01,544.0,Banyule (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,32.46143,,,,,,,,,,,,,,,54.0,,,,,,,,,,,,,,,Vehicle Driver,54,32.46143,54.0,439.641754164,MELB - Middle,Greater Melbourne
Y25H6710106,Y25H6710106P02,Y25H6710106P02JTW1288,Weekend,FROM_HOME,Y25H6710106P02S01,405,Monash (C),TO_WORK,Y25H6710106P02S01,415.0,Monash (C),Vehicle Passenger,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,,5.7548,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,5.7548,10.0,500.841173876,MELB - Middle,Greater Melbourne
Y25H6710106,Y25H6710106P04,Y25H6710106P04JTW1289,Weekend,FROM_HOME,Y25H6710106P04S01,525,Monash (C),TO_WORK,Y25H6710106P04S03,600.0,Melbourne (C),Vehicle Passenger,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,525.0,547.0,595.0,,,,,,,,,,,,,535.0,590.0,600.0,,,,,,,,,,,,,6.48221,21.61595,0.04869,,,,,,,,,,,,,10.0,43.0,5.0,,,,,,,,,,,,,Train,58,28.14685,75.0,660.242513998,MELB - Middle,Greater Melbourne
Y25H6710108,Y25H6710108P01,Y25H6710108P01JTW1290,Weekday,FROM_HOME,Y25H6710108P01S01,528,Monash (C),TO_WORK,Y25H6710108P01S01,548.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,12.13615,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,12.13615,20.0,686.385048223,MELB - Middle,Greater Melbourne
Y25H6710108,Y25H6710108P02,Y25H6710108P02JTW1291,Weekday,FROM_HOME,Y25H6710108P02S01,528,Monash (C),TO_WORK,Y25H6710108P02S01,548.0,Kingston (C),Vehicle Passenger,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,548.0,,,,,,,,,,,,,,,12.13615,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Passenger,20,12.13615,20.0,619.261653959,MELB - Middle,Greater Melbourne
Y25H6710108,Y25H6710108P03,Y25H6710108P03JTW1292,Weekday,FROM_HOME,Y25H6710108P03S01,528,Monash (C),TO_WORK,Y25H6710108P03S02,619.0,Kingston (C),Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,,,,Accompany Someone,Work Related,,,,,,,,,,,,,,Personal services,Place of work,,,,,,,,,,,,,,528.0,605.0,,,,,,,,,,,,,,548.0,619.0,,,,,,,,,,,,,,12.13615,8.96443,,,,,,,,,,,,,,20.0,14.0,,,,,,,,,,,,,,Vehicle Passenger,34,21.10058,91.0,455.286330785,MELB - Middle,Greater Melbourne
Y25H6710115,Y25H6710115P01,Y25H6710115P01JTW1293,Weekday,FROM_HOME,Y25H6710115P01S01,477,Monash (C),TO_WORK,Y25H6710115P01S01,490.0,Monash (C),Walking,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,1.08962,,,,,,,,,,,,,,,13.0,,,,,,,,,,,,,,,Walking,13,1.08962,13.0,350.401255176,MELB - Middle,Greater Melbourne
Y25H6710120,Y25H6710120P01,Y25H6710120P01JTW1294,Weekend,FROM_HOME,Y25H6710120P01S01,336,Monash (C),TO_WORK,Y25H6710120P01S01,364.0,Casey (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,336.0,,,,,,,,,,,,,,,364.0,,,,,,,,,,,,,,,38.86354,,,,,,,,,,,,,,,28.0,,,,,,,,,,,,,,,Vehicle Driver,28,38.86354,28.0,734.176662775,MELB - Middle,Greater Melbourne
Y25H6710120,Y25H6710120P03,Y25H6710120P03JTW1295,Weekend,FROM_HOME,Y25H6710120P03S01,396,Monash (C),TO_WORK,Y25H6710120P03S01,414.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,396.0,,,,,,,,,,,,,,,414.0,,,,,,,,,,,,,,,11.19224,,,,,,,,,,,,,,,18.0,,,,,,,,,,,,,,,Vehicle Driver,18,11.19224,18.0,909.927668968,MELB - Middle,Greater Melbourne
Y25H6710129,Y25H6710129P01,Y25H6710129P01JTW1296,Weekday,FROM_HOME,Y25H6710129P01S01,510,Monash (C),TO_WORK,Y25H6710129P01S01,520.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,3.61016,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Driver,10,3.61016,10.0,559.217861961,MELB - Middle,Greater Melbourne
Y25H6710130,Y25H6710130P01,Y25H6710130P01JTW1297,Weekday,FROM_HOME,Y25H6710130P01S01,540,Monash (C),TO_WORK,Y25H6710130P01S01,600.0,Mornington Peninsula (S),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,600.0,,,,,,,,,,,,,,,82.87614,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,82.87614,60.0,1142.50401208,MELB - Middle,Greater Melbourne
Y25H6710132,Y25H6710132P02,Y25H6710132P02JTW1298,Weekday,FROM_HOME,Y25H6710132P02S01,465,Monash (C),TO_WORK,Y25H6710132P02S01,485.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,7.94903,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,7.94903,20.0,465.539234028,MELB - Middle,Greater Melbourne
Y25H6710133,Y25H6710133P02,Y25H6710133P02JTW1299,Weekday,FROM_HOME,Y25H6710133P02S01,465,Monash (C),TO_WORK,Y25H6710133P02S01,485.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,7.94268,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,7.94268,20.0,668.19725886,MELB - Middle,Greater Melbourne
Y25H6710133,Y25H6710133P03,Y25H6710133P03JTW1300,Weekday,FROM_HOME,Y25H6710133P03S01,525,Monash (C),TO_WORK,Y25H6710133P03S01,540.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,1.5638,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,1.5638,15.0,693.995023234,MELB - Middle,Greater Melbourne
Y25H6710133,Y25H6710133P04,Y25H6710133P04JTW1301,Weekday,FROM_HOME,Y25H6710133P04S01,540,Monash (C),TO_WORK,Y25H6710133P04S01,555.0,Knox (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,540.0,,,,,,,,,,,,,,,555.0,,,,,,,,,,,,,,,10.57663,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,10.57663,15.0,1331.383025426,MELB - Middle,Greater Melbourne
Y25H6710136,Y25H6710136P01,Y25H6710136P01JTW1302,Weekday,FROM_HOME,Y25H6710136P01S08,813,Monash (C),TO_WORK,Y25H6710136P01S08,817.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,813.0,,,,,,,,,,,,,,,817.0,,,,,,,,,,,,,,,1.8373,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,Vehicle Driver,4,1.8373,4.0,749.040312352,MELB - Middle,Greater Melbourne
Y25H6710138,Y25H6710138P01,Y25H6710138P01JTW1303,Weekday,FROM_HOME,Y25H6710138P01S01,470,Monash (C),TO_WORK,Y25H6710138P01S01,482.0,Greater Dandenong (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,470.0,,,,,,,,,,,,,,,482.0,,,,,,,,,,,,,,,10.71041,,,,,,,,,,,,,,,12.0,,,,,,,,,,,,,,,Vehicle Driver,12,10.71041,12.0,688.527402173,MELB - Middle,Greater Melbourne
Y25H6710202,Y25H6710202P01,Y25H6710202P01JTW1304,Weekday,FROM_HOME,Y25H6710202P01S01,495,Glen Eira (C),TO_WORK,Y25H6710202P01S03,536.0,Melbourne (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,495.0,509.0,532.0,,,,,,,,,,,,,505.0,532.0,536.0,,,,,,,,,,,,,0.52744,12.3954,0.51621,,,,,,,,,,,,,10.0,23.0,4.0,,,,,,,,,,,,,Train,37,13.43905,41.0,927.634328572,MELB - Inner,Greater Melbourne
Y25H6710215,Y25H6710215P01,Y25H6710215P01JTW1305,Weekday,FROM_HOME,Y25H6710215P01S01,523,Glen Eira (C),TO_WORK,Y25H6710215P01S03,554.0,Kingston (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,523.0,534.0,547.0,,,,,,,,,,,,,531.0,547.0,554.0,,,,,,,,,,,,,0.60059,10.34769,0.36639,,,,,,,,,,,,,8.0,13.0,7.0,,,,,,,,,,,,,Train,28,11.31467,31.0,516.626909457,MELB - Inner,Greater Melbourne
Y25H6710215,Y25H6710215P02,Y25H6710215P02JTW1306,Weekday,FROM_HOME,Y25H6710215P02S01,500,Glen Eira (C),TO_WORK,Y25H6710215P02S03,570.0,Melbourne (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,500.0,527.0,553.0,,,,,,,,,,,,,509.0,553.0,570.0,,,,,,,,,,,,,0.60059,13.81246,0.4379,,,,,,,,,,,,,9.0,26.0,17.0,,,,,,,,,,,,,Train,52,14.85095,70.0,720.633857795,MELB - Inner,Greater Melbourne
Y25H6710226,Y25H6710226P01,Y25H6710226P01JTW1307,Weekday,FROM_HOME,Y25H6710226P01S01,436,Glen Eira (C),TO_WORK,Y25H6710226P01S03,472.0,Glen Eira (C),Walking,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Work Related,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of work,,,,,,,,,,,,,436.0,456.0,466.0,,,,,,,,,,,,,455.0,466.0,472.0,,,,,,,,,,,,,1.92137,4.78054,0.53592,,,,,,,,,,,,,19.0,10.0,6.0,,,,,,,,,,,,,Train,35,7.23783,36.0,664.035413553,MELB - Inner,Greater Melbourne
Y25H6710226,Y25H6710226P02,Y25H6710226P02JTW1308,Weekday,FROM_HOME,Y25H6710226P02S01,480,Glen Eira (C),TO_WORK,Y25H6710226P02S01,505.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,8.82869,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Vehicle Driver,25,8.82869,25.0,887.771443569,MELB - Inner,Greater Melbourne
Y25H6710233,Y25H6710233P01,Y25H6710233P01JTW1309,Weekday,FROM_HOME,Y25H6710233P01S01,390,Glen Eira (C),TO_WORK,Y25H6710233P01S01,405.0,Kingston (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,405.0,,,,,,,,,,,,,,,14.75525,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Driver,15,14.75525,15.0,1444.721501656,MELB - Inner,Greater Melbourne
Y25H6710236,Y25H6710236P01,Y25H6710236P01JTW1310,Weekday,FROM_HOME,Y25H6710236P01S01,390,Glen Eira (C),TO_WORK,Y25H6710236P01S01,450.0,Merri-bek (C),Vehicle Driver,,,,,,,,,,,,,,,Work Related,,,,,,,,,,,,,,,Place of work,,,,,,,,,,,,,,,390.0,,,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,20.75024,,,,,,,,,,,,,,,60.0,,,,,,,,,,,,,,,Vehicle Driver,60,20.75024,60.0,752.558677453,MELB - Inner,Greater Melbourne
