hhid,persid,jteid,dayType,start_loc,start_stopid,start_time,start_LGA,end_loc,end_stopid,end_time,end_LGA,mainmode_desc_01,mainmode_desc_02,mainmode_desc_03,mainmode_desc_04,mainmode_desc_05,mainmode_desc_06,mainmode_desc_07,mainmode_desc_08,mainmode_desc_09,mainmode_desc_10,mainmode_desc_11,mainmode_desc_12,mainmode_desc_13,mainmode_desc_14,mainmode_desc_15,destpurp1_desc_01,destpurp1_desc_02,destpurp1_desc_03,destpurp1_desc_04,destpurp1_desc_05,destpurp1_desc_06,destpurp1_desc_07,destpurp1_desc_08,destpurp1_desc_09,destpurp1_desc_10,destpurp1_desc_11,destpurp1_desc_12,destpurp1_desc_13,destpurp1_desc_14,destpurp1_desc_15,destplace1_desc_01,destplace1_desc_02,destplace1_desc_03,destplace1_desc_04,destplace1_desc_05,destplace1_desc_06,destplace1_desc_07,destplace1_desc_08,destplace1_desc_09,destplace1_desc_10,destplace1_desc_11,destplace1_desc_12,destplace1_desc_13,destplace1_desc_14,destplace1_desc_15,startime_01,startime_02,startime_03,startime_04,startime_05,startime_06,startime_07,startime_08,startime_09,startime_10,startime_11,startime_12,startime_13,startime_14,startime_15,arrtime_01,arrtime_02,arrtime_03,arrtime_04,arrtime_05,arrtime_06,arrtime_07,arrtime_08,arrtime_09,arrtime_10,arrtime_11,arrtime_12,arrtime_13,arrtime_14,arrtime_15,vistadist_01,vistadist_02,vistadist_03,vistadist_04,vistadist_05,vistadist_06,vistadist_07,vistadist_08,vistadist_09,vistadist_10,vistadist_11,vistadist_12,vistadist_13,vistadist_14,vistadist_15,travtime_01,travtime_02,travtime_03,travtime_04,travtime_05,travtime_06,travtime_07,travtime_08,travtime_09,travtime_10,travtime_11,travtime_12,travtime_13,travtime_14,travtime_15,main_journey_mode,journey_travel_time,journey_distance,journey_elapsed_time,journey_weight,homesubregion_ASGS,homeregion_ASGS
Y25H6631038,Y25H6631038P03,Y25H6631038P03JTE508,Weekday,FROM_HOME,Y25H6631038P03S01,520,Greater Geelong (C),TO_EDUCATION,Y25H6631038P03S01,525.0,Greater Geelong (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,1.52375,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,1.52375,5.0,429.566618555,Geelong SA4,Geelong SA4
Y25H6631038,Y25H6631038P04,Y25H6631038P04JTE509,Weekday,FROM_HOME,Y25H6631038P04S01,520,Greater Geelong (C),TO_EDUCATION,Y25H6631038P04S01,525.0,Greater Geelong (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,1.52375,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,1.52375,5.0,383.277647954,Geelong SA4,Geelong SA4
Y25H6640222,Y25H6640222P04,Y25H6640222P04JTE510,Weekday,FROM_HOME,Y25H6640222P04S01,495,Knox (C),TO_EDUCATION,Y25H6640222P04S01,505.0,Knox (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,2.57585,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,2.57585,10.0,949.817782631,MELB - Outer,Greater Melbourne
Y25H6660129,Y25H6660129P03,Y25H6660129P03JTE511,Weekday,FROM_HOME,Y25H6660129P03S01,510,Mornington Peninsula (S),TO_EDUCATION,Y25H6660129P03S01,515.0,Mornington Peninsula (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,,,1.33305,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,1.33305,5.0,6485.555462214,MELB - Outer,Greater Melbourne
Y25H6660403,Y25H6660403P03,Y25H6660403P03JTE512,Weekday,FROM_HOME,Y25H6660403P03S01,510,Whittlesea (C),TO_EDUCATION,Y25H6660403P03S03,525.0,Whittlesea (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,510.0,520.0,523.0,,,,,,,,,,,,,515.0,523.0,525.0,,,,,,,,,,,,,0.12965,1.53628,0.07189,,,,,,,,,,,,,5.0,3.0,2.0,,,,,,,,,,,,,Public Bus,10,1.73782,15.0,1037.532096526,MELB - Outer,Greater Melbourne
Y25H6660403,Y25H6660403P04,Y25H6660403P04JTE513,Weekday,FROM_HOME,Y25H6660403P04S01,500,Whittlesea (C),TO_EDUCATION,Y25H6660403P04S01,505.0,Whittlesea (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,0.54004,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Walking,5,0.54004,5.0,507.760744267,MELB - Outer,Greater Melbourne
Y25H6660522,Y25H6660522P03,Y25H6660522P03JTE514,Weekday,FROM_HOME,Y25H6660522P03S01,420,Wyndham (C),TO_EDUCATION,Y25H6660522P03S02,490.0,Wyndham (C),Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Education,,,,,,,,,,,,,,Place of education,Place of education,,,,,,,,,,,,,,420.0,450.0,,,,,,,,,,,,,,440.0,490.0,,,,,,,,,,,,,,9.03546,19.69553,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,Vehicle Passenger,60,28.73099,70.0,1209.683132149,MELB - Outer,Greater Melbourne
Y25H6660536,Y25H6660536P05,Y25H6660536P05JTE515,Weekday,FROM_HOME,Y25H6660536P05S01,450,Wyndham (C),TO_EDUCATION,Y25H6660536P05S02,500.0,Melton (S),Vehicle Passenger,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,450.0,460.0,,,,,,,,,,,,,,453.0,500.0,,,,,,,,,,,,,,0.25423,14.36892,,,,,,,,,,,,,,3.0,40.0,,,,,,,,,,,,,,School Bus,43,14.62315,50.0,979.59197751,MELB - Outer,Greater Melbourne
Y25H6660536,Y25H6660536P06,Y25H6660536P06JTE516,Weekday,FROM_HOME,Y25H6660536P06S01,450,Wyndham (C),TO_EDUCATION,Y25H6660536P06S02,500.0,Melton (S),Vehicle Passenger,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,450.0,460.0,,,,,,,,,,,,,,453.0,500.0,,,,,,,,,,,,,,0.25423,14.36892,,,,,,,,,,,,,,3.0,40.0,,,,,,,,,,,,,,School Bus,43,14.62315,50.0,1174.109106839,MELB - Outer,Greater Melbourne
Y25H6661018,Y25H6661018P03,Y25H6661018P03JTE517,Weekday,FROM_HOME,Y25H6661018P03S01,441,Greater Geelong (C),TO_EDUCATION,Y25H6661018P03S01,446.0,Greater Geelong (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,0.21299,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Walking,5,0.21299,5.0,603.322243009,Geelong SA4,Geelong SA4
Y25H6661018,Y25H6661018P04,Y25H6661018P04JTE518,Weekday,FROM_HOME,Y25H6661018P04S01,441,Greater Geelong (C),TO_EDUCATION,Y25H6661018P04S01,446.0,Greater Geelong (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,441.0,,,,,,,,,,,,,,,446.0,,,,,,,,,,,,,,,0.21299,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Walking,5,0.21299,5.0,643.171613671,Geelong SA4,Geelong SA4
Y25H6661022,Y25H6661022P03,Y25H6661022P03JTE519,Weekday,FROM_HOME,Y25H6661022P03S01,630,Greater Geelong (C),TO_EDUCATION,Y25H6661022P03S07,746.0,Maribyrnong (C),Walking,Public Bus,Walking,Train,Walking,Tram,Walking,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,630.0,631.0,661.0,675.0,730.0,736.0,741.0,,,,,,,,,631.0,661.0,662.0,730.0,732.0,741.0,746.0,,,,,,,,,0.08168,13.3995,0.12483,73.64869,0.27013,0.94487,0.47461,,,,,,,,,1.0,30.0,1.0,55.0,2.0,5.0,5.0,,,,,,,,,Train,99,88.94430999999999,116.0,966.768018004,Geelong SA4,Geelong SA4
Y25H6661025,Y25H6661025P03,Y25H6661025P03JTE520,Weekday,FROM_HOME,Y25H6661025P03S01,480,Greater Geelong (C),TO_EDUCATION,Y25H6661025P03S01,510.0,Greater Geelong (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,9.64569,,,,,,,,,,,,,,,30.0,,,,,,,,,,,,,,,Vehicle Passenger,30,9.64569,30.0,923.359654894,Geelong SA4,Geelong SA4
Y25H6670215,Y25H6670215P02,Y25H6670215P02JTE521,Weekday,FROM_HOME,Y25H6670215P02S01,430,Banyule (C),TO_EDUCATION,Y25H6670215P02S07,548.0,Melbourne (C),Bicycle,Walking,Walking,Train,Walking,Public Bus,Walking,,,,,,,,,Personal Business,Buy Something,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,Retail venue,Retail venue,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,430.0,480.0,486.0,500.0,516.0,530.0,545.0,,,,,,,,,440.0,482.0,499.0,516.0,520.0,545.0,548.0,,,,,,,,,3.00031,0.123,0.97189,8.96369,0.15815,3.13895,0.14908,,,,,,,,,10.0,2.0,13.0,16.0,4.0,15.0,3.0,,,,,,,,,Train,63,16.505070000000003,118.0,818.888983193,MELB - Middle,Greater Melbourne
Y25H6670215,Y25H6670215P03,Y25H6670215P03JTE522,Weekday,FROM_HOME,Y25H6670215P03S01,520,Banyule (C),TO_EDUCATION,Y25H6670215P03S01,527.0,Banyule (C),Bicycle,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,,1.07062,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,Bicycle,7,1.07062,7.0,758.804922559,MELB - Middle,Greater Melbourne
Y25H6670217,Y25H6670217P03,Y25H6670217P03JTE523,Weekday,FROM_HOME,Y25H6670217P03S01,529,Banyule (C),TO_EDUCATION,Y25H6670217P03S01,532.0,Banyule (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,532.0,,,,,,,,,,,,,,,1.55559,,,,,,,,,,,,,,,3.0,,,,,,,,,,,,,,,Vehicle Passenger,3,1.55559,3.0,626.68728399,MELB - Middle,Greater Melbourne
Y25H6670232,Y25H6670232P02,Y25H6670232P02JTE524,Weekday,FROM_HOME,Y25H6670232P02S01,505,Banyule (C),TO_EDUCATION,Y25H6670232P02S02,530.0,Banyule (C),Walking,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,505.0,511.0,,,,,,,,,,,,,,510.0,530.0,,,,,,,,,,,,,,0.2952,3.22532,,,,,,,,,,,,,,5.0,19.0,,,,,,,,,,,,,,School Bus,24,3.52052,25.0,1684.23296649,MELB - Middle,Greater Melbourne
Y25H6680404,Y25H6680404P03,Y25H6680404P03JTE525,Weekday,FROM_HOME,Y25H6680404P03S01,360,Hume (C),TO_EDUCATION,Y25H6680404P03S05,435.0,Melbourne (C),Walking,Public Bus,Walking,Train,Walking,,,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,360.0,368.0,372.0,387.0,418.0,,,,,,,,,,,362.0,372.0,374.0,418.0,435.0,,,,,,,,,,,0.10393,2.32363,0.11214,17.52766,1.75476,,,,,,,,,,,2.0,4.0,2.0,31.0,17.0,,,,,,,,,,,Train,56,21.82212,75.0,1030.244752856,MELB - Outer,Greater Melbourne
Y25H6680437,Y25H6680437P03,Y25H6680437P03JTE526,Weekday,FROM_HOME,Y25H6680437P03S01,510,Hume (C),TO_EDUCATION,Y25H6680437P03S01,520.0,Hume (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,0.33237,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Walking,10,0.33237,10.0,387.030509183,MELB - Outer,Greater Melbourne
Y25H6680440,Y25H6680440P03,Y25H6680440P03JTE527,Weekday,FROM_HOME,Y25H6680440P03S01,480,Hume (C),TO_EDUCATION,Y25H6680440P03S01,505.0,Merri-bek (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,10.79874,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Vehicle Passenger,25,10.79874,25.0,573.772067855,MELB - Outer,Greater Melbourne
Y25H6680440,Y25H6680440P04,Y25H6680440P04JTE528,Weekday,FROM_HOME,Y25H6680440P04S01,480,Hume (C),TO_EDUCATION,Y25H6680440P04S02,515.0,Merri-bek (C),Vehicle Passenger,Vehicle Passenger,,,,,,,,,,,,,,Pick-up or Drop-off Someone,Education,,,,,,,,,,,,,,Place of education,Place of education,,,,,,,,,,,,,,480.0,506.0,,,,,,,,,,,,,,505.0,515.0,,,,,,,,,,,,,,10.79874,1.85711,,,,,,,,,,,,,,25.0,9.0,,,,,,,,,,,,,,Vehicle Passenger,34,12.65585,35.0,1020.501803317,MELB - Outer,Greater Melbourne
Y25H6680501,Y25H6680501P01,Y25H6680501P01JTE529,Weekday,FROM_HOME,Y25H6680501P01S01,540,Brimbank (C),TO_EDUCATION,Y25H6680501P01S03,613.0,Boroondara (C),Vehicle Driver,Train,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,540.0,555.0,606.0,,,,,,,,,,,,,547.0,606.0,613.0,,,,,,,,,,,,,2.64489,28.4001,0.25973,,,,,,,,,,,,,7.0,51.0,7.0,,,,,,,,,,,,,Train,65,31.30472,73.0,1569.821919654,MELB - Outer,Greater Melbourne
Y25H6680501,Y25H6680501P02,Y25H6680501P02JTE530,Weekday,FROM_HOME,Y25H6680501P02S01,540,Brimbank (C),TO_EDUCATION,Y25H6680501P02S05,609.0,Melbourne (C),Walking,Public Bus,Walking,Train,Walking,,,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,540.0,555.0,561.0,567.0,597.0,,,,,,,,,,,546.0,561.0,563.0,597.0,609.0,,,,,,,,,,,0.40731,2.86505,0.14865,20.8107,0.75337,,,,,,,,,,,6.0,6.0,2.0,30.0,12.0,,,,,,,,,,,Train,56,24.98508,69.0,1635.651309672,MELB - Outer,Greater Melbourne
Y25H6680503,Y25H6680503P03,Y25H6680503P03JTE531,Weekday,FROM_HOME,Y25H6680503P03S01,510,Brimbank (C),TO_EDUCATION,Y25H6680503P03S01,520.0,Brimbank (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,0.77448,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,0.77448,10.0,1487.53288549,MELB - Outer,Greater Melbourne
Y25H6680503,Y25H6680503P04,Y25H6680503P04JTE532,Weekday,FROM_HOME,Y25H6680503P04S01,510,Brimbank (C),TO_EDUCATION,Y25H6680503P04S01,520.0,Brimbank (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,0.77448,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,0.77448,10.0,1411.837560917,MELB - Outer,Greater Melbourne
Y25H6680507,Y25H6680507P02,Y25H6680507P02JTE533,Weekend,FROM_HOME,Y25H6680507P02S01,310,Brimbank (C),TO_EDUCATION,Y25H6680507P02S07,430.0,Melbourne (C),Walking,Train,Walking,Public Bus,Walking,Train,Walking,,,,,,,,,Change Mode,Change Mode,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,,310.0,351.0,360.0,366.0,399.0,410.0,420.0,,,,,,,,,340.0,360.0,363.0,399.0,402.0,420.0,430.0,,,,,,,,,2.47259,8.92063,0.19171,12.25862,0.15278,1.70306,0.54268,,,,,,,,,30.0,9.0,3.0,33.0,3.0,10.0,10.0,,,,,,,,,Public Bus,98,26.24207,120.0,1679.830709344,MELB - Outer,Greater Melbourne
Y25H6680529,Y25H6680529P04,Y25H6680529P04JTE534,Weekday,FROM_HOME,Y25H6680529P04S01,510,Brimbank (C),TO_EDUCATION,Y25H6680529P04S03,547.0,Brimbank (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,510.0,516.0,546.0,,,,,,,,,,,,,515.0,546.0,547.0,,,,,,,,,,,,,0.14862,4.47602,0.11309,,,,,,,,,,,,,5.0,30.0,1.0,,,,,,,,,,,,,Public Bus,36,4.73773,37.0,1524.154907328,MELB - Outer,Greater Melbourne
Y25H6690137,Y25H6690137P04,Y25H6690137P04JTE535,Weekday,FROM_HOME,Y25H6690137P04S01,525,Kingston (C),TO_EDUCATION,Y25H6690137P04S01,529.0,Kingston (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,529.0,,,,,,,,,,,,,,,0.26839,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,Walking,4,0.26839,4.0,580.525460331,MELB - Middle,Greater Melbourne
Y25H6690205,Y25H6690205P03,Y25H6690205P03JTE536,Weekday,FROM_HOME,Y25H6690205P03S03,1120,Monash (C),TO_EDUCATION,Y25H6690205P03S03,1140.0,Monash (C),Vehicle Driver,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,1120.0,,,,,,,,,,,,,,,1140.0,,,,,,,,,,,,,,,7.8321,,,,,,,,,,,,,,,20.0,,,,,,,,,,,,,,,Vehicle Driver,20,7.8321,20.0,902.577250427,MELB - Middle,Greater Melbourne
Y25H6690240,Y25H6690240P03,Y25H6690240P03JTE537,Weekday,FROM_HOME,Y25H6690240P03S01,485,Monash (C),TO_EDUCATION,Y25H6690240P03S01,495.0,Monash (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,485.0,,,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,2.2962,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Vehicle Passenger,10,2.2962,10.0,442.840480965,MELB - Middle,Greater Melbourne
Y25H6690240,Y25H6690240P04,Y25H6690240P04JTE538,Weekday,FROM_HOME,Y25H6690240P04S01,530,Monash (C),TO_EDUCATION,Y25H6690240P04S01,535.0,Monash (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,535.0,,,,,,,,,,,,,,,1.1027,,,,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Vehicle Passenger,5,1.1027,5.0,623.474617936,MELB - Middle,Greater Melbourne
Y25H6690303,Y25H6690303P03,Y25H6690303P03JTE539,Weekday,FROM_HOME,Y25H6690303P03S01,520,Melbourne (C),TO_EDUCATION,Y25H6690303P03S01,530.0,Melbourne (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,520.0,,,,,,,,,,,,,,,530.0,,,,,,,,,,,,,,,0.60213,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Walking,10,0.60213,10.0,1501.665824597,MELB - Inner,Greater Melbourne
Y25H6690316,Y25H6690316P03,Y25H6690316P03JTE540,Weekday,FROM_HOME,Y25H6690316P03S01,500,Melbourne (C),TO_EDUCATION,Y25H6690316P03S01,510.0,Melbourne (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,,0.76612,,,,,,,,,,,,,,,10.0,,,,,,,,,,,,,,,Walking,10,0.76612,10.0,1489.028196674,MELB - Inner,Greater Melbourne
Y25H6690316,Y25H6690316P04,Y25H6690316P04JTE541,Weekday,FROM_HOME,Y25H6690316P04S01,528,Melbourne (C),TO_EDUCATION,Y25H6690316P04S01,537.0,Melbourne (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,528.0,,,,,,,,,,,,,,,537.0,,,,,,,,,,,,,,,0.76612,,,,,,,,,,,,,,,9.0,,,,,,,,,,,,,,,Walking,9,0.76612,9.0,1513.818195916,MELB - Inner,Greater Melbourne
Y25H6700416,Y25H6700416P02,Y25H6700416P02JTE542,Weekday,FROM_HOME,Y25H6700416P02S01,460,Moonee Valley (C),TO_EDUCATION,Y25H6700416P02S08,1003.0,Melbourne (C),Walking,Tram,Walking,Walking,Tram,Walking,Train,Walking,,,,,,,,Change Mode,Change Mode,Work Related,Change Mode,Change Mode,Change Mode,Change Mode,Education,,,,,,,,Transport Feature,Transport Feature,Place of work,Transport Feature,Transport Feature,Transport Feature,Transport Feature,Place of education,,,,,,,,460.0,466.0,476.0,960.0,967.0,977.0,982.0,997.0,,,,,,,,461.0,476.0,478.0,962.0,977.0,981.0,997.0,1003.0,,,,,,,,0.05155,1.78212,0.39666,0.39666,1.53177,0.21189,9.10899,0.28487,,,,,,,,1.0,10.0,2.0,2.0,10.0,4.0,15.0,6.0,,,,,,,,Train,50,13.76451,543.0,874.145897438,MELB - Inner,Greater Melbourne
Y25H6700437,Y25H6700437P03,Y25H6700437P03JTE543,Weekday,FROM_HOME,Y25H6700437P03S01,495,Moonee Valley (C),TO_EDUCATION,Y25H6700437P03S03,516.0,Moonee Valley (C),Walking,Tram,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,495.0,510.0,515.0,,,,,,,,,,,,,505.0,515.0,516.0,,,,,,,,,,,,,0.67551,1.16587,0.04432,,,,,,,,,,,,,10.0,5.0,1.0,,,,,,,,,,,,,Tram,16,1.8857,21.0,1460.101038654,MELB - Middle,Greater Melbourne
Y25H6700517,Y25H6700517P04,Y25H6700517P04JTE544,Weekday,FROM_HOME,Y25H6700517P04S01,465,Macedon Ranges (S),TO_EDUCATION,Y25H6700517P04S01,480.0,Macedon Ranges (S),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,465.0,,,,,,,,,,,,,,,480.0,,,,,,,,,,,,,,,12.25345,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Passenger,15,12.25345,15.0,4501.838618587,MELB - Outer,Greater Melbourne
Y25H6700525,Y25H6700525P03,Y25H6700525P03JTE545,Weekday,FROM_HOME,Y25H6700525P03S01,490,Wyndham (C),TO_EDUCATION,Y25H6700525P03S01,505.0,Wyndham (C),Vehicle Passenger,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,490.0,,,,,,,,,,,,,,,505.0,,,,,,,,,,,,,,,3.44649,,,,,,,,,,,,,,,15.0,,,,,,,,,,,,,,,Vehicle Passenger,15,3.44649,15.0,1261.304428388,MELB - Outer,Greater Melbourne
Y25H6700533,Y25H6700533P03,Y25H6700533P03JTE546,Weekday,FROM_HOME,Y25H6700533P03S01,440,Wyndham (C),TO_EDUCATION,Y25H6700533P03S02,520.0,Moorabool (S),Vehicle Passenger,School Bus,,,,,,,,,,,,,,Change Mode,Education,,,,,,,,,,,,,,Transport Feature,Place of education,,,,,,,,,,,,,,440.0,445.0,,,,,,,,,,,,,,442.0,520.0,,,,,,,,,,,,,,0.47272,35.66685,,,,,,,,,,,,,,2.0,75.0,,,,,,,,,,,,,,School Bus,77,36.13957,80.0,866.262446838,MELB - Outer,Greater Melbourne
Y25H6700539,Y25H6700539P03,Y25H6700539P03JTE547,Weekday,FROM_HOME,Y25H6700539P03S01,500,Wyndham (C),TO_EDUCATION,Y25H6700539P03S01,525.0,Wyndham (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,500.0,,,,,,,,,,,,,,,525.0,,,,,,,,,,,,,,,1.42403,,,,,,,,,,,,,,,25.0,,,,,,,,,,,,,,,Walking,25,1.42403,25.0,1147.95357004,MELB - Outer,Greater Melbourne
Y25H6710102,Y25H6710102P01,Y25H6710102P01JTE548,Weekday,FROM_HOME,Y25H6710102P01S01,510,Monash (C),TO_EDUCATION,Y25H6710102P01S03,553.0,Greater Dandenong (C),Walking,Public Bus,Walking,,,,,,,,,,,,,Change Mode,Change Mode,Education,,,,,,,,,,,,,Transport Feature,Transport Feature,Place of education,,,,,,,,,,,,,510.0,526.0,543.0,,,,,,,,,,,,,515.0,543.0,553.0,,,,,,,,,,,,,0.29812,4.47325,0.07723,,,,,,,,,,,,,5.0,17.0,10.0,,,,,,,,,,,,,Public Bus,32,4.8486,43.0,877.228531156,MELB - Middle,Greater Melbourne
Y25H6710103,Y25H6710103P02,Y25H6710103P02JTE549,Weekday,FROM_HOME,Y25H6710103P02S01,556,Monash (C),TO_EDUCATION,Y25H6710103P02S01,563.0,Monash (C),Walking,,,,,,,,,,,,,,,Education,,,,,,,,,,,,,,,Place of education,,,,,,,,,,,,,,,556.0,,,,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,0.85916,,,,,,,,,,,,,,,7.0,,,,,,,,,,,,,,,Walking,7,0.85916,7.0,534.494358956,MELB - Middle,Greater Melbourne
